TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,1.736500,1,0.03,0.3,0,50,491.3195,5,0.5,2,0,550,232.3220,5,1,8,0,300,3.781000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.364500,1,0.03,0.3,0,50,744.0795,5,0.5,2,0,550,53.78600,5,1,8,0,300,1.640500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,1.291500,1,0.03,0.3,0,50,516.7535,5,0.5,2,0,550,276.0175,5,1,8,0,300,5.553000,6,0.5,1,0,100,0,0,0,0,na,na
A11001,0.712000,1,0.03,0.3,0,50,70.15650,5,0.5,2,0,550,47.21050,5,1,8,0,300,1.207000,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.234400,1,0.03,0.3,0,50,232.2095,5,0.5,2,0,550,23.92700,5,1,8,0,300,0.810000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.365000,1,0.03,0.3,0,50,377.4485,5,0.5,2,0,550,34.32500,5,1,8,0,300,1.220500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,1.554500,1,0.03,0.3,0,50,250.7135,5,0.5,2,0,550,214.1930,5,1,8,0,300,3.786000,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.444000,1,0.03,0.3,0,50,184.0165,5,0.5,2,0,550,59.84800,5,1,8,0,300,1.621000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.493500,1,0.03,0.3,0,50,617.2450,5,0.5,2,0,550,42.71450,5,1,8,0,300,1.606500,6,0.5,1,0,100,0,0,0,0,na,na
