landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    93.427,    19.454,     0.305
A24009,     0.000,    63.187,    20.484,     0.540
F24009,     0.000,    62.699,    20.889,     0.543
F24037,     0.000,    96.068,    10.385,     0.211
A24033,     0.000,    94.356,    26.846,     0.624
F24033,     0.000,   103.525,    17.028,     0.523
A24003,     0.000,    99.189,    16.378,     0.533
F24003,     0.000,    99.472,    16.094,     0.530
A24027,     0.000,   108.420,    33.538,     0.866
F24027,     0.000,    95.228,    40.725,     0.930
A24031,     0.000,    90.959,    51.970,     1.023
F24031,     0.000,    61.838,    86.795,     1.410
A51073,     0.000,    68.266,    12.395,     0.306
A51115,     0.000,    55.618,    11.923,     0.279
A51119,     0.000,    50.113,    11.840,     0.290
A51199,     0.000,   129.722,    19.229,     0.609
F51199,     0.000,   129.665,    19.275,     0.609
A51095,     0.000,    71.168,    12.622,     0.411
A51097,     0.000,    31.779,    20.060,     0.416
A51127,     0.000,    41.412,    12.218,     0.369
A51830,     0.000,    24.487,     8.970,     0.288
F51095,     0.000,    71.201,    12.596,     0.410
F51830,     0.000,    24.436,     9.026,     0.288
A51650,     0.000,    19.037,    10.571,     0.243
A51735,     0.000,    18.132,    10.792,     0.438
F51650,     0.000,    19.100,    10.511,     0.242
F51735,     0.000,    17.796,    11.089,     0.440
A51101,     0.000,    37.603,    30.600,     0.467
A51033,     0.000,    29.971,    24.341,     0.391
F51033,     0.000,    36.076,    19.074,     0.353
A51177,     0.000,    62.886,    13.794,     0.276
F51177,     0.000,    62.901,    13.639,     0.273
F51101,     0.000,    58.198,    12.843,     0.315
A51109,     0.000,    65.238,    11.244,     0.207
A51003,     0.000,    44.186,    15.278,     0.353
A51065,     0.000,    36.831,    21.557,     0.351
A51075,     0.000,    55.505,    15.825,     0.246
A51103,     0.000,    49.514,     8.773,     0.209
A51133,     0.000,    53.431,     6.949,     0.210
A51057,     0.000,    29.057,    31.927,     0.483
A51159,     0.000,    47.038,    14.115,     0.365
F51159,     0.000,    55.223,     6.774,     0.229
A51099,     0.000,    52.052,     9.359,     0.305
A51630,     0.000,    18.562,    17.152,     0.229
F51057,     0.000,    48.477,    15.656,     0.373
F51099,     0.000,    52.270,     9.163,     0.302
F51630,     0.000,    29.011,     6.501,     0.115
A51047,     0.000,    50.155,    20.580,     0.399
A51061,     0.000,    54.115,    12.258,     0.269
A51157,     0.000,    44.726,    13.427,     0.291
B51061,     0.000,    45.488,    18.356,     0.358
B51157,     0.000,    50.156,    10.319,     0.250
F51061,     0.000,    49.358,    16.166,     0.280
F51157,     0.000,    45.625,    12.532,     0.277
A51113,     0.000,    49.908,    21.911,     0.409
B51113,     0.000,    61.174,    13.983,     0.342
F51113,     0.000,    54.689,    18.177,     0.376
A51079,     0.000,    54.597,    15.790,     0.391
B51079,     0.000,    62.203,    10.682,     0.299
F51079,     0.000,    54.823,    15.470,     0.365
A51137,     0.000,    53.667,    17.971,     0.355
F51137,     0.000,    53.100,    18.526,     0.334
A24005,     0.000,    79.590,    61.780,     1.097
A24510,     0.000,    33.175,    15.373,     0.373
F24005,     0.000,    79.823,    66.202,     1.150
F24510,     0.000,    33.240,    15.206,     0.372
A24013,     0.000,    71.371,    28.461,     0.730
F24013,     0.000,   139.939,    11.852,     0.422
A24025,     0.000,   107.233,    47.586,     0.798
F24025,     0.000,   138.099,    23.948,     0.643
A10001,     0.000,    93.880,    97.009,     1.479
A10005,     0.000,   133.877,    69.249,     2.713
A24011,     0.000,   151.165,    18.979,     0.650
A24019,     0.000,    70.812,     9.456,     0.285
A24045,     0.000,   283.013,    46.785,     0.600
F24019,     0.000,    71.007,     9.103,     0.282
A24047,     0.000,   115.945,    22.798,     0.621
F24045,     0.000,   304.378,    22.714,     0.619
A24039,     0.000,   217.143,    18.379,     0.500
A51001,     0.000,    53.240,     7.726,     0.235
F24039,     0.000,   218.530,    17.450,     0.490
F51001,     0.000,    53.239,     7.724,     0.235
A51131,     0.000,    42.304,     5.895,     0.263
F51131,     0.000,    42.377,     5.903,     0.263
F10005,     0.000,   180.954,    55.367,     1.006
A24041,     0.000,   108.764,    15.317,     0.427
F24041,     0.000,   108.247,    15.026,     0.425
A24035,     0.000,   113.421,    38.365,     0.650
F24035,     0.000,   133.658,    22.130,     0.511
A24015,     0.000,   112.479,    44.046,     0.808
A10003,     0.000,   171.608,    22.714,     0.635
F24015,     0.000,   136.604,    14.966,     0.484
A24029,     0.000,   124.273,    17.784,     0.489
F24029,     0.000,   124.618,    17.779,     0.489
A42029,     0.000,    51.500,    25.994,     1.163
A51041,     0.000,    41.135,    24.234,     0.389
A51145,     0.000,    62.771,    14.146,     0.259
A51570,     0.000,    22.737,    12.792,     0.243
A51149,     0.000,    32.957,    25.122,     0.454
A51670,     0.000,    29.068,    14.676,     0.366
F51149,     0.000,    48.543,    12.172,     0.371
F51670,     0.000,    28.952,    14.782,     0.367
A51007,     0.000,    66.417,    18.006,     0.239
A51135,     0.000,    55.802,    18.742,     0.283
A51147,     0.000,    54.107,    15.857,     0.265
A51011,     0.000,    50.494,    14.792,     0.297
A51029,     0.000,    57.671,    11.985,     0.223
A51049,     0.000,    63.380,    15.628,     0.271
F51011,     0.000,    51.309,    14.323,     0.275
F51147,     0.000,    57.896,     6.002,     0.141
F51145,     0.000,    59.110,     7.374,     0.181
A51053,     0.000,    59.516,    15.128,     0.218
A51730,     0.000,    13.214,    19.597,     0.364
F51053,     0.000,    69.477,     5.423,     0.116
F51730,     0.000,    23.076,    10.763,     0.297
A51036,     0.000,    42.646,    16.161,     0.384
A51087,     0.000,    47.471,    18.933,     0.410
A51760,     0.000,    21.865,    14.973,     0.323
F51041,     0.000,    58.251,     9.695,     0.240
F51087,     0.000,    47.462,    18.941,     0.410
F51760,     0.000,    27.866,     8.430,     0.244
A51181,     0.000,   614.094,   124.486,     0.578
F51181,     0.000,   699.443,    49.581,     0.711
A51550,     0.000,    88.113,    20.731,     0.445
A51710,     0.000,    23.439,    11.305,     0.245
A51810,     0.000,    71.975,    17.742,     0.442
F51710,     0.000,    23.590,    11.169,     0.245
A51740,     0.000,    24.083,    11.139,     0.262
