landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.605,   106.114,    52.565,    25.973
A24009,     0.000,    83.092,    52.794,    25.995
F24009,     0.000,    83.057,    52.790,    25.994
F24037,     0.609,   106.492,    50.901,    25.975
A24033,     0.000,   106.496,    55.246,    25.984
F24033,     0.000,   106.996,    54.168,    25.990
A24003,     0.311,   105.700,    53.551,    26.019
F24003,     0.288,   105.678,    53.541,    26.019
A24027,     0.000,   122.805,    59.021,    26.010
F24027,     0.000,   121.728,    59.615,    26.008
A24031,     0.224,   127.190,    59.964,    26.011
F24031,     0.197,   126.144,    61.118,    26.019
A51073,     0.130,    83.222,    50.268,    25.985
A51115,     0.125,    74.598,    49.759,    25.981
A51119,     0.029,    70.528,    49.315,    25.988
A51199,     0.000,   125.325,    55.254,    26.107
F51199,     0.000,   125.420,    55.265,    26.107
A51095,     0.000,    82.507,    51.498,    26.042
A51097,     0.000,    59.618,    50.206,    25.979
A51127,     0.000,    61.074,    50.930,    26.512
A51830,     0.000,    48.969,    48.985,    26.140
F51095,     0.000,    82.501,    51.493,    26.042
F51830,     0.000,    48.981,    48.984,    26.139
A51650,     0.000,    46.363,    48.768,    26.129
A51735,     0.000,    46.209,    48.415,    26.239
F51650,     0.000,    46.360,    48.768,    26.130
F51735,     0.000,    46.204,    48.421,    26.239
A51101,     0.156,    75.685,    51.483,    25.979
A51033,     0.069,    65.173,    50.372,    25.977
F51033,     0.060,    64.915,    50.236,    25.960
A51177,     0.000,    79.981,    51.001,    25.916
F51177,     0.000,    79.974,    50.988,    25.920
F51101,     0.197,    76.714,    49.631,    25.985
A51109,     0.187,    77.770,    50.356,    25.955
A51003,     0.000,    64.183,    51.268,    25.973
A51065,     0.000,    65.811,    50.933,    25.968
A51075,     0.026,    74.496,    50.864,    25.973
A51103,     0.000,    68.163,    48.697,    25.982
A51133,     0.000,    68.596,    48.752,    25.981
A51057,     0.175,    71.773,    51.446,    25.982
A51159,     0.000,    67.022,    49.866,    25.979
F51159,     0.000,    67.518,    48.728,    25.983
A51099,     0.000,    68.550,    49.351,    25.986
A51630,     0.000,    52.500,    48.576,    25.969
F51057,     0.155,    72.656,    50.118,    25.990
F51099,     0.000,    68.470,    49.340,    25.986
F51630,     0.000,    52.784,    47.135,    25.975
A51047,     0.000,    73.887,    51.203,    25.977
A51061,     0.000,    69.782,    50.753,    25.991
A51157,     0.000,    65.278,    50.228,    25.977
B51061,     0.000,    67.836,    51.741,    25.982
B51157,     0.000,    65.151,    50.414,    25.978
F51061,     0.000,    71.588,    50.309,    25.972
F51157,     0.000,    64.799,    50.147,    25.976
A51113,     0.000,    74.961,    51.718,    25.976
B51113,     0.000,    73.700,    51.583,    25.977
F51113,     0.000,    74.873,    51.327,    25.975
A51079,     0.000,    73.119,    50.809,    25.926
B51079,     0.000,    72.721,    50.536,    25.980
F51079,     0.000,    72.387,    50.593,    25.981
A51137,     0.000,    73.557,    51.026,    25.963
F51137,     0.000,    74.320,    50.729,    25.971
A24005,     0.228,   126.563,    60.425,    26.015
A24510,     0.000,    59.925,    51.383,    26.008
F24005,     0.238,   126.231,    60.571,    26.021
F24510,     0.000,    59.938,    51.379,    26.008
A24013,     0.643,   142.329,    59.390,    26.009
F24013,     0.727,   143.484,    55.622,    26.021
A24025,     0.852,   131.422,    59.408,    26.015
F24025,     0.869,   132.565,    57.366,    26.021
A10001,     2.276,   169.021,    60.747,    25.995
A10005,     3.505,   188.747,    60.980,    26.037
A24011,     2.109,   141.210,    53.692,    25.993
A24019,     0.290,    82.014,    49.463,    26.020
A24045,     3.745,   245.141,    62.248,    26.260
F24019,     0.311,    82.224,    49.444,    26.020
A24047,     1.294,   121.553,    52.364,    26.139
F24045,     3.898,   247.286,    58.613,    26.017
A24039,     2.468,   187.641,    54.644,    25.954
A51001,     0.221,    68.513,    48.172,    25.963
F24039,     2.640,   188.297,    54.654,    25.955
F51001,     0.220,    68.518,    48.170,    25.963
A51131,     0.000,    59.242,    48.820,    26.008
F51131,     0.000,    59.200,    48.819,    26.007
F10005,     3.570,   190.672,    59.316,    26.042
A24041,     1.312,   118.671,    54.355,    25.977
F24041,     1.306,   118.911,    54.336,    25.978
A24035,     1.492,   130.847,    57.516,    25.990
F24035,     1.531,   132.055,    55.679,    25.993
A24015,     0.644,   133.844,    58.075,    26.000
A10003,     1.134,   154.712,    57.546,    26.006
F24015,     0.711,   135.130,    54.583,    26.011
A24029,     0.161,   120.704,    54.339,    25.991
F24029,     0.160,   120.697,    54.331,    25.991
A42029,     1.214,   160.204,    62.171,    26.019
A51041,     0.220,    71.932,    51.550,    26.308
A51145,     0.140,    76.873,    51.219,    25.971
A51570,     0.000,    50.254,    49.642,    25.931
A51149,     0.000,    66.795,    52.294,    26.260
A51670,     0.000,    56.300,    51.172,    25.955
F51149,     0.000,    67.663,    50.787,    25.970
F51670,     0.000,    56.289,    51.169,    25.955
A51007,     0.000,    84.021,    50.166,    25.965
A51135,     0.000,    77.696,    49.971,    25.970
A51147,     0.000,    73.400,    50.686,    25.970
A51011,     0.000,    69.523,    50.600,    25.971
A51029,     0.000,    72.336,    49.846,    25.970
A51049,     0.000,    78.992,    50.218,    25.968
F51011,     0.000,    69.191,    50.807,    25.969
F51147,     0.000,    73.482,    48.958,    25.975
F51145,     0.218,    77.141,    49.595,    25.974
A51053,     0.000,    78.460,    49.434,    25.967
A51730,     0.000,    49.241,    50.164,    26.316
F51053,     0.000,    78.273,    47.866,    25.971
F51730,     0.000,    49.856,    49.003,    25.972
A51036,     0.102,    67.421,    51.136,    26.577
A51087,     0.194,    71.937,    52.139,    26.291
A51760,     0.000,    51.160,    50.121,    26.249
F51041,     0.229,    72.839,    49.403,    25.966
