landseg,SORGN,UORGN,LROGN,AORGN
A42021,     0.000,    97.673,    22.526,     0.571
B42027,     0.000,   114.487,    22.809,     0.679
B42119,     0.000,   197.697,    26.115,     1.252
A42093,     0.000,   150.476,    17.429,     0.597
B42081,     0.000,    88.869,    27.707,     0.874
A42025,     0.000,    73.755,     7.475,     0.867
A42079,     0.000,    95.036,    26.465,     1.051
F42013,     0.000,   203.513,    22.323,     1.201
F42021,     0.000,    97.422,    22.811,     0.578
A42113,     0.000,    99.671,    15.978,     1.065
B42079,     0.000,    89.070,    13.999,     0.766
B42035,     0.000,   149.405,    24.440,     0.795
A42081,     0.000,   110.406,    22.479,     0.808
F42061,     0.000,   106.970,    23.504,     0.726
A42115,     0.000,    85.721,    18.315,     0.810
A42127,     0.000,    88.442,    15.523,     0.749
A42117,     0.000,    84.552,    19.401,     0.637
F42009,     0.000,   101.779,     8.500,     0.481
B42015,     0.000,   116.279,    21.268,     0.756
B42131,     0.000,    85.886,    15.714,     0.780
A42131,     0.000,    75.390,    23.013,     0.936
A42069,     0.000,    72.926,    18.970,     1.050
F42069,     0.000,    73.139,    17.499,     1.037
A42035,     0.000,   174.139,    29.675,     0.855
A42015,     0.000,   115.080,    23.264,     0.776
A42105,     0.000,    87.459,    18.288,     0.487
A42023,     0.000,   315.609,    30.976,     0.854
A36015,     0.000,    56.253,    10.567,     0.409
A36101,     0.000,    52.970,    14.178,     0.426
F42117,     0.000,    91.157,    14.358,     0.488
A36097,     0.000,    54.959,    11.667,     0.431
A36107,     0.000,    63.853,    11.358,     0.454
A36109,     0.000,    79.560,    11.874,     0.471
A42033,     0.000,    92.945,    17.526,     0.495
F42027,     0.000,   115.243,    20.833,     0.646
A36051,     0.000,    83.283,    13.374,     0.409
A36069,     0.000,    99.525,    15.153,     0.575
A36123,     0.000,    82.290,    15.029,     0.531
F36101,     0.000,    53.783,    13.465,     0.404
A36007,     0.000,    56.020,    15.425,     0.512
A42047,     0.000,    71.518,    13.979,     0.417
A36023,     0.000,    55.343,    17.072,     0.526
A42083,     0.000,    55.646,    11.142,     0.348
A42063,     0.000,   101.071,    12.518,     0.463
A42065,     0.000,    84.781,    12.288,     0.465
F42033,     0.000,    94.406,    16.078,     0.484
A36003,     0.000,    63.179,     8.606,     0.353
F36003,     0.000,    63.448,     8.736,     0.355
A36017,     0.000,    56.486,    13.871,     0.506
A36053,     0.000,    60.645,    22.374,     0.610
F42035,     0.000,   159.687,    12.141,     0.553
F42081,     0.000,   100.874,    12.957,     0.622
A36067,     0.000,    85.042,    28.890,     0.914
F36007,     0.000,    51.514,    18.740,     0.546
F42119,     0.000,   217.462,    21.760,     0.872
A36065,     0.000,    59.725,    17.448,     0.641
A36025,     0.000,    53.512,    13.233,     0.635
A36077,     0.000,    58.550,    10.692,     0.540
F36025,     0.000,    53.055,    13.637,     0.641
A36043,     0.000,    60.508,    14.091,     0.653
F36015,     0.000,    56.905,     9.700,     0.392
A36095,     0.000,    58.858,    16.125,     0.678
F42115,     0.000,    73.481,     8.505,     0.610
F42079,     0.000,    88.194,    10.603,     0.711
F42097,     0.000,   131.288,    22.470,     0.823
end
