TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.161122,0.191593,0,0.016112,0.161122,0.500000,0.000192,0.033685
A10003,1,0,0,1,0,1,0,1,0,0.144215,0.171489,0,0.014421,0.144215,0.500000,0.000171,0.035393
A10005,1,0,0,1,0,1,0,1,0,0.156669,0.186298,0,0.015667,0.156669,0.500000,0.000186,0.023215
A11001,1,0,0,1,0,1,0,1,0,0.156875,0.186543,0,0.015687,0.156875,0.500000,0.000187,0.042967
A24001,1,0,0,1,0,1,0,1,0,0.144388,0.171695,0,0.014439,0.144388,0.500000,0.000172,0.075402
A24003,1,0,0,1,0,1,0,1,0,0.146344,0.174020,0,0.014634,0.146344,0.500000,0.000174,0.036958
A24005,1,0,0,1,0,1,0,1,0,0.163284,0.194164,0,0.016328,0.163284,0.500000,0.000194,0.027301
A24009,1,0,0,1,0,1,0,1,0,0.156686,0.186318,0,0.015668,0.156686,0.500000,0.000186,0.038192
A24011,1,0,0,1,0,1,0,1,0,0.146977,0.174773,0,0.014698,0.146977,0.500000,0.000175,0.037168
A24013,1,0,0,1,0,1,0,1,0,0.151619,0.180293,0,0.015162,0.151619,0.500000,0.000180,0.041176
A24015,1,0,0,1,0,1,0,1,0,0.153677,0.182739,0,0.015367,0.153677,0.500000,0.000183,0.037032
A24017,1,0,0,1,0,1,0,1,0,0.153627,0.182681,0,0.015363,0.153627,0.500000,0.000183,0.050924
A24019,1,0,0,1,0,1,0,1,0,0.145273,0.172746,0,0.014527,0.145273,0.500000,0.000173,0.042135
A24021,1,0,0,1,0,1,0,1,0,0.152964,0.181892,0,0.015296,0.152964,0.500000,0.000182,0.041929
A24023,1,0,0,1,0,1,0,1,0,0.145481,0.172994,0,0.014548,0.145481,0.500000,0.000173,0.032228
