cell,lseg,rseg,weight***
1301,N51650,JB0_7580_0000,0.004659783
1365,N51650,JB0_7580_0000,0.004659783
1366,N51650,JB0_7580_0000,0.004659783
1367,N51650,JB0_7580_0000,0.004659783
1368,N51650,JB0_7580_0000,0.004659783
1369,N51650,JB0_7580_0000,0.004659783
1,N51550,JB0_7580_0000,0.166666667
117,N51550,JB0_7580_0000,0.166666667
2,N51550,JB0_7580_0000,0.166666667
41,N51550,JB0_7580_0000,0.166666667
600,N51550,JB0_7580_0000,0.166666667
79,N51550,JB0_7580_0000,0.166666667
153,N51710,JB0_7580_0000,0
188,N51710,JB0_7580_0000,0
189,N51710,JB0_7580_0000,0
224,N51710,JB0_7580_0000,0
260,N51710,JB0_7580_0000,0
297,N51710,JB0_7580_0000,0
600,N51710,JB0_7580_0000,0
117,N51740,JB0_7580_0000,0.2
258,N51740,JB0_7580_0000,0.2
259,N51740,JB0_7580_0000,0.2
260,N51740,JB0_7580_0000,0.2
600,N51740,JB0_7580_0000,0.2
536,N51800,JB0_7580_0000,1
539,N51710,JB0_7580_0000,1
295,N51800,JB0_7760_0000,0.066545223
376,N51800,JB0_7760_0000,0.066545223
378,N51800,JB0_7760_0000,0.066545223
333,N51800,JB0_7760_0000,0.066545223
186,N51800,JB0_7760_0000,0.310544377
294,N51800,JB0_7760_0000,0.066545223
223,N51800,JB0_7760_0000,0.155272189
334,N51800,JB0_7760_0000,0.066545223
186,N51800,JB0_7760_0000,0.022788956
223,N51800,JB0_7760_0000,0.011394478
255,N51800,JB0_7760_0000,0.004883348
294,N51800,JB0_7760_0000,0.004883348
295,N51800,JB0_7760_0000,0.004883348
333,N51800,JB0_7760_0000,0.004883348
334,N51800,JB0_7760_0000,0.004883348
376,N51800,JB0_7760_0000,0.004883348
378,N51800,JB0_7760_0000,0.004883348
255,N51800,JB0_7760_0000,0.066545223
