cell,lseg,rseg,weight***
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24015,SL9_2970_0000,0.088746201
SL9_2970_0000,N24025,SL9_2970_0000,0.14281868
SL9_2970_0000,N24025,SL9_2970_0000,0.14281868
SL9_2970_0000,N24025,SL9_2970_0000,0.14281868
SL9_2970_0000,N24025,SL9_2970_0000,0.14281868
SL9_2970_0000,N24025,SL9_2970_0000,0.14281868
SL9_2970_0000,N24025,SL9_2970_0000,0.14281868
SL9_2970_0000,N24025,SL9_2970_0000,0.14281868
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24015,SL9_2970_0000,0.00216289
SL9_2970_0000,N24025,SL9_2970_0000,3.85E-05
SL9_2970_0000,N24025,SL9_2970_0000,3.85E-05
SL9_2970_0000,N24025,SL9_2970_0000,3.85E-05
SL9_2970_0000,N24025,SL9_2970_0000,3.85E-05
SL9_2970_0000,N24025,SL9_2970_0000,3.85E-05
SL9_2970_0000,N24025,SL9_2970_0000,3.85E-05
SL9_2970_0000,N24025,SL9_2970_0000,3.85E-05
SL9_2971_0000,N24015,SL9_2971_0000,0.5
SL9_2971_0000,N24015,SL9_2971_0000,0.5
SL9_2971_0000,N24025,SL9_2971_0000,1
