cell,lseg,rseg,weight***
xRES,N24011,EM0_4324_0000,1.000000
xRIM,N24041,EM0_4324_0000,1.000000
xRES,N24041,EM0_4324_0000,1.000000
xRIM,N24011,EM3_4325_0000,1.000000
xRES,N24011,EM3_4325_0000,1.000000
xRIM,N10001,EM3_4326_0000,1.000000
xRES,N10001,EM3_4326_0000,1.000000
xRIM,N24011,EM4_4740_0000,1.000000
xRES,N24011,EM4_4740_0000,1.000000
xRIM,N24041,EM4_4740_0000,1.000000
xRES,N24041,EM4_4740_0000,1.000000
xRIM,N24041,EM0_4870_0000,1.000000
xRES,N24041,EM0_4870_0000,1.000000
xRIM,N24041,EM0_4871_0000,1.000000
xRES,N24041,EM0_4871_0000,1.000000
xRIM,N24041,EM0_4875_0000,1.000000
xRES,N24041,EM0_4875_0000,1.000000
xRIM,N24041,EM0_4874_0000,1.000000
xRES,N24041,EM0_4874_0000,1.000000
xRIM,N24019,EM0_4880_0000,1.000000
xRES,N24019,EM0_4880_0000,1.000000
xRIM,N24019,EM0_4881_0000,1.000000
xRES,N24019,EM0_4881_0000,1.000000
xRIM,N24041,EM0_4882_0000,1.000000
xRES,N24041,EM0_4882_0000,1.000000
xRIM,N24019,EM0_4883_0000,1.000000
xRES,N24019,EM0_4883_0000,1.000000
xRIM,N24019,EM0_4884_0000,1.000000
xRES,N24019,EM0_4884_0000,1.000000
xRIM,N24019,EM0_4885_0000,1.000000
xRES,N24019,EM0_4885_0000,1.000000
xRIM,N24019,EM0_4886_0000,1.000000
xRES,N24019,EM0_4886_0000,1.000000
xRIM,N24019,EM0_5261_0000,1.000000
xRES,N24019,EM0_5261_0000,1.000000
xRIM,N24019,EM0_4888_0000,1.000000
xRES,N24019,EM0_4888_0000,1.000000
xRIM,N24015,EU1_2650_0001,1.000000
xRES,N24015,EU1_2650_0001,1.000000
xRIM,N42029,EU1_2650_0001,1.000000
xRES,N42029,EU1_2650_0001,1.000000
xRIM,N24015,EU1_2810_0001,1.000000
xRES,N24015,EU1_2810_0001,1.000000
xRIM,N42029,EU1_2810_0001,1.000000
xRES,N42029,EU1_2810_0001,1.000000
xRIM,N24015,EU0_2940_0000,1.000000
xRES,N24015,EU0_2940_0000,1.000000
xRIM,N24015,EU0_2941_0000,1.000000
xRES,N24015,EU0_2941_0000,1.000000
xRIM,N24015,EU1_2980_0000,1.000000
xRES,N24015,EU1_2980_0000,1.000000
xRIM,N42029,EU1_2980_0000,1.000000
xRES,N42029,EU1_2980_0000,1.000000
xRIM,N10003,EU1_2981_0000,1.000000
xRES,N10003,EU1_2981_0000,1.000000
xRIM,N24015,EU1_2981_0000,1.000000
xRES,N24015,EU1_2981_0000,1.000000
xRIM,N24015,EU1_2982_0000,1.000000
xRES,N24015,EU1_2982_0000,1.000000
xRIM,N10003,EU1_2983_0000,1.000000
xRES,N10003,EU1_2983_0000,1.000000
xRIM,N24015,EU1_2983_0000,1.000000
xRES,N24015,EU1_2983_0000,1.000000
xRIM,N24015,EU1_2984_0000,1.000000
xRES,N24015,EU1_2984_0000,1.000000
xRIM,N24015,EU0_2985_0000,1.000000
xRES,N24015,EU0_2985_0000,1.000000
xRIM,N24015,EU0_3050_0000,1.000000
xRES,N24015,EU0_3050_0000,1.000000
xRIM,N24015,EU0_3200_0000,1.000000
xRES,N24015,EU0_3200_0000,1.000000
xRIM,N24015,EU0_3202_0000,1.000000
xRES,N24015,EU0_3202_0000,1.000000
xRIM,N24015,EU0_3203_0000,1.000000
xRES,N24015,EU0_3203_0000,1.000000
xRIM,N24015,EU0_3300_0000,1.000000
xRES,N24015,EU0_3300_0000,1.000000
xRIM,N24015,EU0_3360_0000,1.000000
xRES,N24015,EU0_3360_0000,1.000000
xRIM,N24029,EU0_3360_0000,1.000000
xRES,N24029,EU0_3360_0000,1.000000
xRIM,N10003,EU0_3361_0000,1.000000
xRES,N10003,EU0_3361_0000,1.000000
xRIM,N24015,EU0_3361_0000,1.000000
xRES,N24015,EU0_3361_0000,1.000000
xRIM,N24029,EU0_3361_0000,1.000000
xRES,N24029,EU0_3361_0000,1.000000
xRIM,N24015,EU0_3362_0000,1.000000
xRES,N24015,EU0_3362_0000,1.000000
xRIM,N24029,EU0_3362_0000,1.000000
xRES,N24029,EU0_3362_0000,1.000000
xRIM,N24015,EU0_3363_0000,1.000000
xRES,N24015,EU0_3363_0000,1.000000
xRIM,N24029,EU0_3363_0000,1.000000
xRES,N24029,EU0_3363_0000,1.000000
xRIM,N10001,EU2_3520_0001,1.000000
xRES,N10001,EU2_3520_0001,1.000000
xRIM,N10003,EU2_3520_0001,1.000000
xRES,N10003,EU2_3520_0001,1.000000
xRIM,N24029,EU2_3520_0001,1.000000
xRES,N24029,EU2_3520_0001,1.000000
xRIM,N24035,EU2_3520_0001,1.000000
xRES,N24035,EU2_3520_0001,1.000000
xRIM,N24029,EU0_3570_0000,1.000000
xRES,N24029,EU0_3570_0000,1.000000
xRIM,N24029,EU0_3571_0000,1.000000
xRES,N24029,EU0_3571_0000,1.000000
xRIM,N24029,EU0_3572_0000,1.000000
xRES,N24029,EU0_3572_0000,1.000000
xRIM,N24029,EU0_3573_0000,1.000000
xRES,N24029,EU0_3573_0000,1.000000
xRIM,N24029,EU0_3700_0000,1.000000
xRES,N24029,EU0_3700_0000,1.000000
xRIM,N24035,EU0_3700_0000,1.000000
xRES,N24035,EU0_3700_0000,1.000000
xRIM,N24029,EU0_3720_0000,1.000000
xRES,N24029,EU0_3720_0000,1.000000
xRIM,N24035,EU0_3720_0000,1.000000
xRES,N24035,EU0_3720_0000,1.000000
xRIM,N24035,EU0_3721_0000,1.000000
xRES,N24035,EU0_3721_0000,1.000000
xRIM,N24035,EU0_3722_0000,1.000000
xRES,N24035,EU0_3722_0000,1.000000
xRIM,N24029,EU0_3724_0000,1.000000
xRES,N24029,EU0_3724_0000,1.000000
xRIM,N24029,EU0_3725_0000,1.000000
xRES,N24029,EU0_3725_0000,1.000000
xRIM,N24035,EU0_3830_0001,1.000000
xRES,N24035,EU0_3830_0001,1.000000
xRIM,N24029,EU0_4010_0000,1.000000
xRES,N24029,EU0_4010_0000,1.000000
xRIM,N24029,EU0_4011_0000,1.000000
xRES,N24029,EU0_4011_0000,1.000000
xRIM,N24029,EU0_4012_0000,1.000000
xRES,N24029,EU0_4012_0000,1.000000
xRIM,N24029,EU0_4013_0000,1.000000
xRES,N24029,EU0_4013_0000,1.000000
xRIM,N24029,EU0_4014_0000,1.000000
xRES,N24029,EU0_4014_0000,1.000000
xRIM,N24029,EU0_4015_0000,1.000000
xRES,N24029,EU0_4015_0000,1.000000
xRIM,N24035,EU0_4030_0000,1.000000
xRES,N24035,EU0_4030_0000,1.000000
xRIM,N24029,EU0_4122_0000,1.000000
xRES,N24029,EU0_4122_0000,1.000000
xRIM,N24035,EU0_4122_0000,1.000000
xRES,N24035,EU0_4122_0000,1.000000
xRIM,N24035,EU0_4121_0000,1.000000
xRES,N24035,EU0_4121_0000,1.000000
xRIM,N24035,EU0_4260_0000,1.000000
xRES,N24035,EU0_4260_0000,1.000000
xRIM,N24035,EU0_4470_0000,1.000000
xRES,N24035,EU0_4470_0000,1.000000
xRIM,N24041,EU0_4470_0000,1.000000
xRES,N24041,EU0_4470_0000,1.000000
xRIM,N24035,EU0_4471_0000,1.000000
xRES,N24035,EU0_4471_0000,1.000000
xRIM,N24035,EU0_4472_0000,1.000000
xRES,N24035,EU0_4472_0000,1.000000
xRIM,N24035,EU0_4473_0000,1.000000
xRES,N24035,EU0_4473_0000,1.000000
xRIM,N24035,EU0_4474_0000,1.000000
xRES,N24035,EU0_4474_0000,1.000000
xRIM,N24041,EU0_4474_0000,1.000000
xRES,N24041,EU0_4474_0000,1.000000
xRIM,N24035,EU0_4475_0000,1.000000
xRES,N24035,EU0_4475_0000,1.000000
xRIM,N24041,EU0_4475_0000,1.000000
xRES,N24041,EU0_4475_0000,1.000000
xRIM,N24035,EU0_4491_0000,1.000000
xRES,N24035,EU0_4491_0000,1.000000
xRIM,N24035,EU0_4610_0000,1.000000
xRES,N24035,EU0_4610_0000,1.000000
xRIM,N24041,EU0_4700_0000,1.000000
xRES,N24041,EU0_4700_0000,1.000000
xRIM,N24041,EU0_4873_0000,1.000000
xRES,N24041,EU0_4873_0000,1.000000
xRIM,N51041,JA2_7290_0001,1.000000
xRVA,N51041,JA2_7290_0001,1.000000
xRIM,N51570,JA2_7290_0001,1.000000
xRVA,N51570,JA2_7290_0001,1.000000
xRIM,N51041,JA0_7291_7290,1.000000
xRVA,N51041,JA0_7291_7290,1.000000
xRIM,N51145,JA0_7291_7290,1.000000
xRVA,N51145,JA0_7291_7290,1.000000
xRIM,N51041,JA5_7460_0000,1.000000
xRVA,N51041,JA5_7460_0000,1.000000
xRIM,N51149,JA5_7460_0000,1.000000
xRVA,N51149,JA5_7460_0000,1.000000
xRIM,N51670,JA5_7460_0000,1.000000
xRVA,N51670,JA5_7460_0000,1.000000
xRIM,N51041,JA5_7520_0000,1.000000
xRVA,N51041,JA5_7520_0000,1.000000
xRIM,N51053,JA5_7520_0000,1.000000
xRVA,N51053,JA5_7520_0000,1.000000
xRIM,N51149,JA5_7520_0000,1.000000
xRVA,N51149,JA5_7520_0000,1.000000
xRIM,N51570,JA5_7520_0000,1.000000
xRVA,N51570,JA5_7520_0000,1.000000
xRIM,N51730,JA5_7520_0000,1.000000
xRVA,N51730,JA5_7520_0000,1.000000
xRIM,N51036,JB3_6820_7053,1.000000
xRVA,N51036,JB3_6820_7053,1.000000
xRIM,N51085,JB3_6820_7053,1.000000
xRVA,N51085,JB3_6820_7053,1.000000
xRIM,N51087,JB3_6820_7053,1.000000
xRVA,N51087,JB3_6820_7053,1.000000
xRIM,N51127,JB3_6820_7053,1.000000
xRVA,N51127,JB3_6820_7053,1.000000
xRIM,N51760,JB3_6820_7053,1.000000
xRVA,N51760,JB3_6820_7053,1.000000
xRIM,N51036,JB0_7050_0000,1.000000
xRVA,N51036,JB0_7050_0000,1.000000
xRIM,N51095,JB0_7050_0000,1.000000
xRVA,N51095,JB0_7050_0000,1.000000
xRIM,N51127,JB0_7050_0000,1.000000
xRVA,N51127,JB0_7050_0000,1.000000
xRIM,N51095,JB0_7051_0001,1.000000
xRVA,N51095,JB0_7051_0001,1.000000
xRIM,N51095,JB0_7052_0001,1.000000
xRVA,N51095,JB0_7052_0001,1.000000
xRIM,N51127,JB0_7052_0001,1.000000
xRVA,N51127,JB0_7052_0001,1.000000
xRIM,N51036,JB3_7053_0001,1.000000
xRVA,N51036,JB3_7053_0001,1.000000
xRIM,N51127,JB3_7053_0001,1.000000
xRVA,N51127,JB3_7053_0001,1.000000
xRIM,N51041,JB0_7071_0000,1.000000
xRVA,N51041,JB0_7071_0000,1.000000
xRIM,N51087,JB0_7071_0000,1.000000
xRVA,N51087,JB0_7071_0000,1.000000
xRIM,N51760,JB0_7071_0000,1.000000
xRVA,N51760,JB0_7071_0000,1.000000
xRIM,N24025,WU0_3162_0000,1.000000
xRWS,N24025,WU0_3162_0000,1.000000
xRIM,N24025,WU1_3240_3331,1.000000
xRWS,N24025,WU1_3240_3331,1.000000
xRIM,N24025,WU0_3250_0001,1.000000
xRWS,N24025,WU0_3250_0001,1.000000
xRIM,N24025,WU0_3251_0000,1.000000
xRWS,N24025,WU0_3251_0000,1.000000
xRIM,N51095,JB0_7072_0000,1.000000
xRVA,N51095,JB0_7072_0000,1.000000
xRIM,N51181,JB0_7072_0000,1.000000
xRVA,N51181,JB0_7072_0000,1.000000
xRIM,N51199,JB0_7072_0000,1.000000
xRVA,N51199,JB0_7072_0000,1.000000
xRIM,N51830,JB0_7072_0000,1.000000
xRVA,N51830,JB0_7072_0000,1.000000
xRIM,N51036,JB0_7073_0000,1.000000
xRVA,N51036,JB0_7073_0000,1.000000
xRIM,N51041,JB0_7073_0000,1.000000
xRVA,N51041,JB0_7073_0000,1.000000
xRIM,N51087,JB0_7073_0000,1.000000
xRVA,N51087,JB0_7073_0000,1.000000
xRIM,N51036,JB0_7074_0000,1.000000
xRVA,N51036,JB0_7074_0000,1.000000
xRIM,N51041,JB0_7074_0000,1.000000
xRVA,N51041,JB0_7074_0000,1.000000
xRIM,N51149,JB0_7074_0000,1.000000
xRVA,N51149,JB0_7074_0000,1.000000
xRIM,N51670,JB0_7074_0000,1.000000
xRVA,N51670,JB0_7074_0000,1.000000
xRIM,N51036,JB0_7270_0000,1.000000
xRVA,N51036,JB0_7270_0000,1.000000
xRIM,N51149,JB0_7270_0000,1.000000
xRVA,N51149,JB0_7270_0000,1.000000
xRIM,N51181,JB0_7270_0000,1.000000
xRVA,N51181,JB0_7270_0000,1.000000
xRIM,N11001,PL1_4460_4780,1.000000
xRIM,N24031,PL1_4460_4780,1.000000
xRIM,N11001,PL0_4510_0001,1.000000
xRIM,N24031,PL0_4510_0001,1.000000
xRIM,N24033,PL0_4510_0001,1.000000
xRIM,N24031,PL1_4540_0001,1.000000
xRIM,N24033,PL1_4540_0001,1.000000
xRIM,N11001,PL1_4780_0001,1.000000
xRIM,N24031,PL1_4780_0001,1.000000
xRIM,N11001,PL2_4810_0000,1.000000
xRIM,N24033,PL2_4810_0000,1.000000
xRIM,N24017,PL2_5800_0000,1.000000
xRIM,N24037,PL0_5830_0001,1.000000
xRIM,N51179,PL0_5850_0000,1.000000
xRIM,N24017,PL0_5860_0000,1.000000
xRIM,N24037,PL1_5910_0001,1.000000
xRIM,N51099,PL0_5920_0000,1.000000
xRIM,N51103,RL0_6450_0000,1.000000
xRIM,N51133,RL0_6450_0000,1.000000
xRIM,N51057,RL0_6500_0000,1.000000
xRIM,N51103,RL0_6500_0000,1.000000
xRIM,N51119,RL0_6500_0000,1.000000
xRIM,N51159,RL0_6500_0000,1.000000
xRIM,N51057,RL0_6501_0000,1.000000
xRIM,N51133,RL0_6501_0000,1.000000
xRIM,N51159,RL0_6501_0000,1.000000
xRIM,N51193,RL0_6501_0000,1.000000
xRIM,N51103,RL0_6530_0000,1.000000
xRIM,N51133,RL0_6530_0000,1.000000
xRIM,N51057,RL0_6540_0001,1.000000
xRIM,N24003,WL0_4390_0000,1.000000
xRWS,N24003,WL0_4390_0000,1.000000
xRIM,N24003,WL0_4391_0000,1.000000
xRWS,N24003,WL0_4391_0000,1.000000
xRIM,N24003,WL0_4392_0000,1.000000
xRWS,N24003,WL0_4392_0000,1.000000
xRIM,N24037,XL0_4956_0000,1.000000
xRIM,N24009,XL0_5320_0001,1.000000
xRIM,N24017,XL0_5340_0000,1.000000
xRIM,N24033,XL0_5340_0000,1.000000
xRIM,N24037,XL0_5340_0000,1.000000
xRIM,N24009,XL0_5341_0000,1.000000
xRIM,N51810,JB0_7660_0000,1.000000
xRVA,N51810,JB0_7660_0000,1.000000
xRIM,N51800,JB0_7760_0000,1.000000
xRVA,N51800,JB0_7760_0000,1.000000
xRIM,N51093,JB2_7800_0001,1.000000
xRVA,N51093,JB2_7800_0001,1.000000
xRIM,N51800,JB2_7800_0001,1.000000
xRVA,N51800,JB2_7800_0001,1.000000
xRIM,N51093,JB1_8090_0001,1.000000
xRVA,N51093,JB1_8090_0001,1.000000
xRIM,N51800,JB1_8090_0001,1.000000
xRVA,N51800,JB1_8090_0001,1.000000
xRIM,N51041,JL7_6800_7070,1.000000
xRVA,N51041,JL7_6800_7070,1.000000
xRIM,N51075,JL7_6800_7070,1.000000
xRVA,N51075,JL7_6800_7070,1.000000
xRIM,N51085,JL7_6800_7070,1.000000
xRVA,N51085,JL7_6800_7070,1.000000
xRIM,N51087,JL7_6800_7070,1.000000
xRVA,N51087,JL7_6800_7070,1.000000
xRIM,N51109,JL7_6800_7070,1.000000
xRVA,N51109,JL7_6800_7070,1.000000
xRIM,N51145,JL7_6800_7070,1.000000
xRVA,N51145,JL7_6800_7070,1.000000
xRIM,N51760,JL7_6800_7070,1.000000
xRVA,N51760,JL7_6800_7070,1.000000
xRIM,N51049,JL7_7030_6800,1.000000
xRVA,N51049,JL7_7030_6800,1.000000
xRIM,N51075,JL7_7030_6800,1.000000
xRVA,N51075,JL7_7030_6800,1.000000
xRIM,N51145,JL7_7030_6800,1.000000
xRVA,N51145,JL7_7030_6800,1.000000
xRIM,N51041,JL7_7070_0001,1.000000
xRVA,N51041,JL7_7070_0001,1.000000
xRIM,N51087,JL7_7070_0001,1.000000
xRVA,N51087,JL7_7070_0001,1.000000
xRIM,N51760,JL7_7070_0001,1.000000
xRVA,N51760,JL7_7070_0001,1.000000
xRIM,N51061,PL2_5140_5360,1.000000
xRIM,N51153,PL2_5140_5360,1.000000
xRIM,N51683,PL2_5140_5360,1.000000
xRIM,N51061,PL0_5141_5140,1.000000
xRIM,N51153,PL0_5141_5140,1.000000
xRIM,N24017,PL1_5230_0001,1.000000
xRIM,N24033,PL1_5230_0001,1.000000
xRIM,N51059,PL3_5250_0001,1.000000
xRIM,N51153,PL3_5250_0001,1.000000
xRIM,N51059,PL0_5251_0000,1.000000
xRIM,N51153,PL0_5251_0000,1.000000
xRIM,N24017,PL0_5290_0000,1.000000
xRIM,N24033,PL0_5290_0000,1.000000
xRIM,N24017,PL2_5300_5630,1.000000
xRIM,N24033,PL2_5300_5630,1.000000
xRIM,N24009,XL0_5342_0000,1.000000
xRIM,N24009,XL0_5343_0000,1.000000
xRIM,N24037,XL0_5344_0000,1.000000
xRIM,N24009,XL0_5345_0000,1.000000
xRIM,N24009,XL0_5346_0000,1.000000
xRIM,N51153,PL0_5496_0000,1.000000
xRIM,N51059,PL0_5253_0000,1.000000
xRIM,N51059,PL7_4983_0000,1.000000
xRIM,N51059,PL7_4982_0000,1.000000
xRIM,N51510,PL7_4963_0000,1.000000
xRIM,N11001,PL7_4942_0000,1.000000
xRIM,N51510,PL7_4965_0000,1.000000
xRIM,N51049,JL1_7170_6800,1.000000
xRVA,N51049,JL1_7170_6800,1.000000
xRIM,N51145,JL1_7170_6800,1.000000
xRVA,N51145,JL1_7170_6800,1.000000
xRIM,N11001,PL2_4945_0000,1.000000
xRIM,N24033,PL0_4961_0000,1.000000
xRIM,N51059,PL2_4970_5250,1.000000
xRIM,N51061,PL2_4970_5250,1.000000
xRIM,N51107,PL2_4970_5250,1.000000
xRIM,N51153,PL2_4970_5250,1.000000
xRIM,N51600,PL2_4970_5250,1.000000
xRIM,N51683,PL2_4970_5250,1.000000
xRIM,N51685,PL2_4970_5250,1.000000
xRIM,N51059,PL0_5000_0001,1.000000
xRIM,N51510,PL0_5000_0001,1.000000
xRIM,N51610,PL0_5000_0001,1.000000
xRIM,N51059,PL0_5010_5130,1.000000
xRIM,N51600,PL0_5010_5130,1.000000
xRIM,N24033,PL1_5060_0000,1.000000
xRIM,N24033,PL1_5061_0000,1.000000
xRIM,N24033,PL0_5070_0001,1.000000
xRIM,N51059,PL0_5090_0000,1.000000
xRIM,N51510,PL0_5090_0000,1.000000
xRIM,N51059,PL1_5130_0001,1.000000
xRIM,N51059,PL0_5131_0000,1.000000
xRIM,N51600,PL0_5131_0000,1.000000
xRIM,N51153,PL3_5360_5250,1.000000
xRIM,N51683,PL3_5360_5250,1.000000
xRIM,N51061,PL1_5370_5470,1.000000
xRIM,N24017,PL0_5440_0000,1.000000
xRIM,N24017,PL0_5450_0000,1.000000
xRIM,N51061,PL2_5470_5360,1.000000
xRIM,N51153,PL2_5470_5360,1.000000
xRIM,N51153,PL0_5490_0001,1.000000
xRIM,N51153,PL0_5493_0000,1.000000
xRIM,N51179,PL0_5493_0000,1.000000
xRIM,N24017,PL0_5510_0001,1.000000
xRIM,N24037,PL0_5510_0001,1.000000
xRIM,N24017,PL0_5530_5710,1.000000
xRIM,N51153,PL0_5540_5490,1.000000
xRIM,N24017,PL0_5580_0000,1.000000
xRIM,N24017,PL0_5581_0000,1.000000
xRIM,N24017,PL0_5582_0000,1.000000
xRIM,N24017,PL0_5583_0000,1.000000
xRIM,N24017,PL0_5584_0000,1.000000
xRIM,N24017,PL0_5585_0000,1.000000
xRIM,N24017,PL2_5630_0001,1.000000
xRIM,N24017,PL0_5670_0000,1.000000
xRIM,N24037,PL0_5670_0000,1.000000
xRIM,N24017,PL0_5671_0000,1.000000
xRIM,N24037,PL0_5671_0000,1.000000
xRIM,N24037,PL0_5672_0000,1.000000
