cell,lseg,rseg,weight***
N10001_4326,N10001,EM3_4326_0000,0.1
N10001_4326,N10001,EM3_4326_0000,0.1
N10001_4326,N10001,EM3_4326_0000,0.1
N10001_4326,N10001,EM3_4326_0000,0.1
N10001_4326,N10001,EM3_4326_0000,0.6
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_2990,N10003,DE0_2990_0000,0.1
N10003_3010,N10003,EU0_3010_0000,0.111111111
N10003_3010,N10003,EU0_3010_0000,0.111111111
N10003_3010,N10003,EU0_3010_0000,0.111111111
N10003_3010,N10003,EU0_3010_0000,0.111111111
N10003_3010,N10003,EU0_3010_0000,0.111111111
N10003_3010,N10003,EU0_3010_0000,0.111111111
N10003_3010,N10003,EU0_3010_0000,0.111111111
N10003_3010,N10003,EU0_3010_0000,0.111111111
N10003_3010,N10003,EU0_3010_0000,0.111111111
N10003_3011,N10003,EU0_3011_0000,0.2
N10003_3011,N10003,EU0_3011_0000,0.2
N10003_3011,N10003,EU0_3011_0000,0.2
N10003_3011,N10003,EU0_3011_0000,0.2
N10003_3011,N10003,EU0_3011_0000,0.2
N10003_3201,N10003,EU0_3201_0000,1
N10003_3361,N10003,EU0_3361_0000,1
N10003_2981,N10003,EU1_2981_0000,1
N10003_2983,N10003,EU1_2983_0000,0.8
N10003_2983,N10003,EU1_2983_0000,0.2
N10005_4591,N10005,EL0_4591_0000,1
N10005_4594,N10005,EL0_4594_0000,1
N10005_4597,N10005,EL0_4597_0000,0.5
N10005_4597,N10005,EL0_4597_0000,0.5
N10005_4631,N10005,EL0_4631_0000,1
N10005_4632,N10005,EL0_4632_0000,1
N10005_4633,N10005,EL0_4633_0000,0.083333333
N10005_4633,N10005,EL0_4633_0000,0.916666667
N10005_4630,N10005,EL2_4630_0000,0.049986357
N10005_4630,N10005,EL2_4630_0000,0.049986357
N10005_4630,N10005,EL2_4630_0000,0.099972713
N10005_4630,N10005,EL2_4630_0000,0.199945426
N10005_4630,N10005,EL2_4630_0000,0.599836279
N11001_4810,N11001,PL2_4810_0000,0.090027051
N11001_4810,N11001,PL2_4810_0000,0.090027051
N11001_4810,N11001,PL2_4810_0000,0.090027051
N11001_4810,N11001,PL2_4810_0000,0.090027051
N11001_4810,N11001,PL2_4810_0000,0.090027051
N11001_4810,N11001,PL2_4810_0000,0.090027051
N11001_4810,N11001,PL2_4810_0000,0.090027051
N11001_4810,N11001,PL2_4810_0000,0.090027051
N11001_4811,N11001,PL2_4811_0000,0.890341328
N11001_4945,N11001,PL2_4945_0000,0.638897889
N11001_4945,N11001,PL2_4945_0000,0.006851452
N11001_4945,N11001,PL2_4945_0000,0.210682146
N11001_4910,N11001,PL7_4910_0000,0.175085746
N11001_4910,N11001,PL7_4910_0000,0.175085746
N11001_4910,N11001,PL7_4910_0000,0.175085746
N11001_4910,N11001,PL7_4910_0000,0.175085746
N11001_4940,N11001,PL7_4940_0000,0.029948677
N11001_4940,N11001,PL7_4940_0000,0.119794707
N11001_4940,N11001,PL7_4940_0000,0.059897353
N11001_4940,N11001,PL7_4940_0000,0.08984603
N11001_4942,N11001,PL7_4942_0000,0.019035531
N11001_4942,N11001,PL7_4942_0000,0.019035531
N11001_4960,N11001,PL7_4960_0000,0.047798311
N11001_4960,N11001,PL7_4960_0000,0.047798311
N11001_4960,N11001,PL7_4960_0000,0.047798311
N11001_4960,N11001,PL7_4960_0000,0.047798311
N11001_4960,N11001,PL7_4960_0000,0.047798311
N11001_4960,N11001,PL7_4960_0000,0.238991553
N11001_4960,N11001,PL7_4960_0000,0.238991553
N24003_4390,N24003,WL0_4390_0000,1
N24003_4391,N24003,WL0_4391_0000,0.05
N24003_4391,N24003,WL0_4391_0000,0.1
N24003_4391,N24003,WL0_4391_0000,0.2
N24003_4391,N24003,WL0_4391_0000,0.6
N24003_4391,N24003,WL0_4391_0000,0.025
N24003_4391,N24003,WL0_4391_0000,0.025
N24003_4392,N24003,WL0_4392_0000,0.142857143
N24003_4392,N24003,WL0_4392_0000,0.142857143
N24003_4392,N24003,WL0_4392_0000,0.142857143
