cell,lseg,rseg,weight***
9C,N51095,YL0_6930_0000,0.002253176
9C,N51095,YL0_6930_0000,0.002253176
9C,N51095,YL0_6930_0000,0.002253176
9C,N51095,YL0_6930_0000,0.002253176
9C,N51095,YL0_6930_0000,0.002253176
9C,N51095,YL0_6930_0000,0.002253176
9C,N51095,YL0_6930_0000,0.002253176
9C,N51095,YL0_6930_0000,0.002253176
7C,N51099,PL0_5920_0000,0.057064957
7C,N51099,PL0_5920_0000,0.009510826
7C,N51099,PL0_5920_0000,0.009510826
7C,N51099,PL0_5920_0000,0.009510826
7C,N51099,PL0_5920_0000,0.009510826
7C,N51099,PL0_5920_0000,0.009510826
7C,N51099,PL0_5920_0000,0.009510826
7C,N51099,PL0_5922_0000,0.054390978
7C,N51099,PL0_5922_0000,0.054390978
7C,N51099,PL0_5922_0000,0.054390978
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
8C,N51099,RL5_6070_0000,0.000664324
9C,N51101,YP0_6782_0000,0.003091183
9C,N51101,YP0_6782_0000,0.003091183
9C,N51101,YP0_6782_0000,0.003091183
9C,N51101,YP0_6782_0000,0.003091183
9C,N51101,YP0_6782_0000,0.003091183
9C,N51101,YP0_6782_0000,0.003091183
9C,N51101,YP0_6782_0000,0.003091183
9C,N51101,YP0_6782_0000,0.003091183
9C,N51101,YP0_6782_0000,0.003091183
9C,N51101,YP0_6783_0000,0.001791476
9C,N51101,YP0_6783_0000,0.001791476
9C,N51101,YP0_6783_0000,0.001791476
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
0C,N51131,DE0_7130_0000,0.000317593
1C,N51131,EL0_7220_0000,0.000154949
1C,N51131,EL0_7220_0000,0.000154949
1C,N51131,EL0_7220_0000,0.000154949
1C,N51131,EL0_7220_0000,0.000154949
1C,N51131,EL0_7220_0000,0.000247919
1C,N51131,EL0_7220_0000,0.000247919
1C,N51131,EL0_7220_0000,0.000247919
1C,N51131,EL0_7220_0000,0.000247919
1C,N51131,EL0_7220_0000,0.000247919
1C,N51131,EL0_7220_0000,0.001239595
1C,N51131,EL0_7220_0000,0.001239595
1C,N51131,EL0_7220_0000,0.000309899
1C,N51131,EL0_7220_0000,0.000309899
1C,N51131,EL0_7220_0000,0.000309899
1C,N51131,EL0_7220_0000,0.000309899
1C,N51131,EL0_7220_0000,0.000062
1C,N51131,EL0_7220_0000,0.000093
1C,N51131,EL0_7220_0000,0.000154949
1C,N51131,EL0_7220_0000,0.000154949
1C,N51131,EL0_7220_0000,0.000154949
10C,N51149,JA5_7460_0000,0.342078411
10C,N51149,JA5_7460_0000,0.342078411
10C,N51149,JA5_7520_0000,0.338985765
10C,N51149,JB0_7074_0000,0.03362609
10C,N51149,JB0_7074_0000,0.03362609
10C,N51149,JB0_7074_0000,0.03362609
10C,N51149,JB0_7074_0000,0.03362609
10C,N51149,JB0_7270_0000,0.006195436
10C,N51149,JB0_7270_0000,0.006195436
10C,N51149,JB0_7270_0000,0.006195436
10C,N51149,JB0_7270_0000,0.006195436
10C,N51149,JB0_7270_0000,0.006195436
10C,N51149,JB0_7270_0000,0.006195436
10C,N51149,JB0_7270_0000,0.006195436
10C,N51149,JB0_7270_0000,0.006195436
7C,N51153,PL0_5251_0000,0.009772127
7C,N51153,PL0_5251_0000,0.004886063
7C,N51153,PL0_5251_0000,0.004886063
7C,N51153,PL0_5251_0000,0.004886063
7C,N51153,PL0_5251_0000,0.004886063
7C,N51153,PL0_5251_0000,0.004886063
7C,N51153,PL0_5251_0000,0.01465819
7C,N51153,PL0_5491_0000,0.009414746
7C,N51153,PL0_5491_0000,0.00706106
7C,N51153,PL0_5491_0000,0.002353687
7C,N51153,PL0_5491_0000,0.002353687
7C,N51153,PL0_5491_0000,0.002353687
7C,N51153,PL0_5492_0000,0.553685769
7C,N51153,PL0_5493_0000,0.469350354
7C,N51153,PL0_5493_0000,0.469350354
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.004981474
8C,N51159,RL0_6500_0000,0.000905723
8C,N51159,RL0_6500_0000,0.004981474
8C,N51159,RL1_6322_0000,0.081081272
8C,N51159,RL5_6071_0000,0.046915046
8C,N51159,RL5_6071_0000,0.046915046
8C,N51159,RL5_6071_0000,0.046915046
8C,N51159,RL5_6071_0000,0.046915046
8C,N51159,RL5_6072_0000,0.041760746
8C,N51159,RL5_6072_0000,0.041760746
8C,N51159,RL5_6321_0000,0.041257715
8C,N51159,RL5_6321_0000,0.041257715
8C,N51159,RL5_6321_0000,0.041257715
8C,N51159,RL5_6321_0000,0.041257715
8C,N51159,RL5_6321_0000,0.041257715
8C,N51177,RL5_6070_0000,0.00734896
8C,N51177,RL5_6070_0000,0.00734896
8C,N51177,RL5_6070_0000,0.00734896
8C,N51177,RL5_6070_0000,0.00734896
8C,N51177,RL5_6070_0000,0.00734896
7C,N51179,PL0_5493_0000,0.196023808
7C,N51179,PL0_5493_0000,0.196023808
7C,N51179,PL0_5493_0000,0.196023808
7C,N51179,PL0_5493_0000,0.196023808
7C,N51179,PL0_5494_0000,0.323614923
7C,N51179,PL0_5494_0000,0.323614923
7C,N51179,PL0_5850_0000,0.016446941
7C,N51179,PL0_5850_0000,0.005482314
7C,N51179,PL0_5850_0000,0.002741157
7C,N51179,PL0_5850_0000,0.001370578
7C,N51179,PL0_5850_0000,0.001370578
8C,N51179,RL5_6070_0000,0.000406421
8C,N51179,RL5_6070_0000,0.000406421
8C,N51179,RL5_6070_0000,0.000406421
8C,N51179,RL5_6070_0000,0.000406421
8C,N51179,RL5_6070_0000,0.000406421
8C,N51179,RL5_6070_0000,0.000406421
8C,N51179,RL5_6070_0000,0.000406421
8C,N51179,RL5_6070_0000,0.000406421
10C,N51181,JB0_7072_0000,0.001674742
10C,N51181,JB0_7072_0000,0.001674742
10C,N51181,JB0_7072_0000,0.001674742
10C,N51181,JB0_7072_0000,0.001674742
10C,N51181,JB0_7072_0000,0.001674742
10C,N51181,JB0_7072_0000,0.001674742
10C,N51181,JB0_7072_0000,0.001674742
10C,N51181,JB0_7072_0000,0.001674742
7C,N51193,PL0_6100_0000,0.001753177
7C,N51193,PL0_6100_0000,0.001753177
7C,N51193,PL0_6100_0000,0.001753177
7C,N51193,PL0_6100_0000,0.001753177
7C,N51193,PL0_6101_0000,0.008603713
7C,N51193,PL0_6101_0000,0.008603713
7C,N51193,PL0_6101_0000,0.008603713
7C,N51193,PL0_6101_0000,0.008603713
7C,N51193,PL0_6101_0000,0.008603713
7C,N51193,PL0_6101_0000,0.008603713
7C,N51193,PL0_6101_0000,0.008603713
8C,N51193,RL5_6070_0000,0.007340637
8C,N51193,RL5_6070_0000,0.007340637
8C,N51193,RL5_6070_0000,0.007340637
8C,N51193,RL5_6070_0000,0.007340637
10C,N51199,JB0_7390_0000,0.25167439
10C,N51199,JB0_7390_0000,0.25167439
10C,N51199,JB0_7391_0000,0.493705894
9C,N51199,YL0_6929_0000,0.5
9C,N51199,YL0_6929_0000,0.5
9C,N51199,YL0_6930_0000,0.05895286
9C,N51199,YL0_6930_0000,0.05895286
9C,N51199,YL0_6930_0000,0.05895286
9C,N51199,YL0_6930_0000,0.05895286
9C,N51199,YL0_6930_0000,0.05895286
9C,N51199,YL0_6930_0000,0.05895286
9C,N51199,YL0_6930_0000,0.05895286
9C,N51199,YL0_6930_0000,0.05895286
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_6931_0000,0.044068274
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
9C,N51199,YL0_7370_0000,0.00000937
7C,N51510,PL0_5090_0000,0.000651299
7C,N51510,PL7_4962_0000,0.002070354
7C,N51510,PL7_4963_0000,0.018784617
7C,N51510,PL7_4963_0000,0.018784617
7C,N51510,PL7_4965_0000,0.102720129
7C,N51510,PL7_4965_0000,0.102720129
7C,N51510,PL7_4965_0000,0.022826695
7C,N51510,PL7_4980_0000,0.059902872
7C,N51510,PL7_4980_0000,0.059902872
7C,N51510,PL7_4980_0000,0.059902872
10C,N51550,JB0_7382_0000,0.00781125
10C,N51550,JB0_7382_0000,0.00781125
10C,N51550,JB0_7382_0000,0.00781125
10C,N51550,JB0_7382_0000,0.00781125
10C,N51550,JB0_7382_0000,0.00781125
10C,N51550,JB0_7382_0000,0.00781125
8C,N51630,RL5_6070_0000,0.014984799
8C,N51630,RL5_6070_0000,0.014984799
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
10C,N51650,JB0_7580_0000,0.004659783
9C,N51650,YL0_7370_0000,0.035613616
9C,N51650,YL0_7370_0000,0.017806808
9C,N51650,YL0_7370_0000,0.017806808
9C,N51650,YL0_7370_0000,0.017806808
9C,N51650,YL0_7370_0000,0.017806808
9C,N51650,YL0_7370_0000,0.035613616
9C,N51650,YL0_7371_0000,0.007449336
9C,N51650,YL0_7371_0000,0.007449336
9C,N51650,YL0_7371_0000,0.007449336
9C,N51650,YL0_7371_0000,0.007449336
9C,N51650,YL0_7371_0000,0.007449336
10C,N51670,JA5_7460_0000,0.002498384
10C,N51670,JA5_7460_0000,0.002498384
10C,N51670,JB0_7074_0000,0.001120526
10C,N51670,JB0_7074_0000,0.001120526
10C,N51670,JB0_7075_0000,0.060219389
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51700,JB0_7390_0000,0.010684438
10C,N51710,JB0_7381_0000,0.000567536
10C,N51710,JB0_7381_0000,0.000567536
10C,N51710,JB0_7381_0000,0.000567536
10C,N51710,JB0_7381_0000,0.000567536
10C,N51710,JB0_7382_0000,0.219915171
10C,N51710,JB0_7393_0000,0.108475153
10C,N51710,JB0_7393_0000,0.108475153
10C,N51710,JB0_7393_0000,0.108475153
10C,N51710,JB0_7393_0000,0.108475153
10C,N51710,JB0_7393_0000,0.108475153
10C,N51710,JB0_7393_0000,0.108475153
10C,N51710,JB0_7394_0000,0.333333333
10C,N51710,JB0_7394_0000,0.333333333
10C,N51710,JB0_7394_0000,0.333333333
10C,N51710,JB0_7396_0000,0.018684351
10C,N51710,JB0_7396_0000,0.018684351
10C,N51710,JB0_7396_0000,0.037368702
10C,N51710,JB0_7398_0000,0.001136141
10C,N51710,JB0_7398_0000,0.001136141
10C,N51710,JB0_7398_0000,0.001136141
10C,N51710,JB0_7398_0000,0.001136141
10C,N51710,JB0_7661_0000,0.000246155
10C,N51710,JB0_7661_0000,0.000246155
10C,N51710,JB0_7661_0000,0.000246155
10C,N51710,JB0_7661_0000,0.000246155
10C,N51710,JB0_7661_0000,0.000246155
10C,N51710,JB0_7661_0000,0.000246155
10C,N51710,JB0_7661_0000,0.000246155
10C,N51710,JB0_7661_0000,0.000246155
10C,N51730,JA5_7520_0000,0.101274282
9C,N51735,YL0_7370_0000,0.052934596
9C,N51735,YL0_7370_0000,0.052934596
9C,N51735,YL0_7370_0000,0.052934596
9C,N51735,YL0_7370_0000,0.052934596
9C,N51735,YL0_7370_0000,0.052934596
9C,N51735,YL0_7370_0000,0.052934596
9C,N51735,YL0_7370_0000,0.052934596
9C,N51735,YL0_7370_0000,0.052934596
9C,N51735,YL0_7370_0000,0.052934596
9C,N51735,YL0_7370_0000,0.052934596
10C,N51740,JB0_7382_0000,0.070934115
10C,N51740,JB0_7382_0000,0.070934115
10C,N51740,JB0_7383_0000,0.000410004
10C,N51740,JB0_7383_0000,0.000410004
10C,N51740,JB0_7383_0000,0.000410004
10C,N51740,JB0_7390_0000,0.091773344
10C,N51740,JB0_7390_0000,0.091773344
10C,N51740,JB0_7390_0000,0.091773344
10C,N51740,JB0_7395_0000,0.5
10C,N51740,JB0_7395_0000,0.5
10C,N51740,JB0_7397_0000,0.111481112
10C,N51740,JB0_7397_0000,0.111481112
10C,N51740,JB0_7397_0000,0.111481112
10C,N51740,JB0_7397_0000,0.111481112
10C,N51740,JB0_7397_0000,0.111481112
10C,N51740,JB0_7397_0000,0.111481112
10C,N51740,JB0_7399_0000,0.031810485
10C,N51740,JB0_7399_0000,0.031810485
10C,N51760,JB0_7071_0000,0.000941374
10C,N51760,JB0_7071_0000,0.000941374
10C,N51760,JB0_7071_0000,0.000941374
10C,N51760,JB0_7071_0000,0.000941374
10C,N51800,JB0_7760_0000,0.022788956
10C,N51800,JB0_7760_0000,0.011394478
10C,N51800,JB0_7760_0000,0.004883348
10C,N51800,JB0_7760_0000,0.004883348
10C,N51800,JB0_7760_0000,0.004883348
10C,N51800,JB0_7760_0000,0.004883348
10C,N51800,JB0_7760_0000,0.004883348
10C,N51800,JB0_7760_0000,0.004883348
10C,N51800,JB0_7760_0000,0.004883348
10C,N51810,JB0_7660_0000,0.041639711
10C,N51810,JB0_7660_0000,0.041639711
10C,N51810,JB0_7661_0000,0.106239822
10C,N51810,JB0_7661_0000,0.053119911
10C,N51810,JB0_7661_0000,0.053119911
10C,N51810,JB0_7662_0000,0.046293739
10C,N51810,JB0_7662_0000,0.092587479
10C,N51810,JB0_7662_0000,0.092587479
10C,N51810,JB0_7662_0000,0.092587479
10C,N51810,JB0_7662_0000,0.092587479
10C,N51810,JB0_7662_0000,0.092587479
10C,N51810,JB0_7662_0000,0.092587479
10C,N51810,JB0_7662_0000,0.092587479
10C,N51810,JB0_7662_0000,0.092587479
10C,N51810,JB0_7662_0000,0.092587479
10C,N51810,JB0_7662_0000,0.02314687
10C,N51810,JB0_7662_0000,0.02314687
10C,N51830,JB0_7072_0000,0.024449233
9C,N51830,YL0_6930_0000,0.055740071
7C,N11001,PL7_4941_0000,0.1
7C,N11001,PL7_4941_0000,0.8
7C,N11001,PL7_4941_0000,0.1
