cell,lseg,rseg,weight***
PATMHXWSXXAFL,N24003,WM0_3962_0000,0.082832089
PATMHXWSXXAFL,N24003,WM0_3963_0000,0.75
CB3MHXWSXXAFL,N24003,WM0_3963_0000,0.05
PATMHXWSXXAFL,N24003,WM0_3963_0000,0.04
PATMHXWSXXAFL,N24003,WM0_3963_0000,0.04
PATMHXWSXXAFL,N24003,WM0_3963_0000,0.04
PATMHXWSXXAFL,N24003,WM0_3963_0000,0.04
CB3MHXWSXXAFL,N24003,WM0_3963_0000,0.04
CB3MHXWSXXAFL,N24003,WM0_3966_0000,0.333333333
CB3MHXWSXXAFL,N24003,WM0_3966_0000,0.333333333
CB3MHXWSXXAFL,N24003,WM0_3966_0000,0.333333333
PAXTFXPATUBFL,N24003,XL3_4710_0000,0.333235089
PAXTFXPATUBFL,N24003,XL3_4710_0000,0.333235089
PAXTFXPATUBFL,N24003,XL3_4710_0000,0.333235089
PAXTFXPATUBFL,N24003,XL3_4711_0000,0.5
PAXTFXPATUBFL,N24003,XL3_4711_0000,0.5
PAXTFXPATUBFL,N24003,XL3_4712_0000,0.333333333
PAXTFXPATUBFL,N24003,XL3_4712_0000,0.333333333
PAXTFXPATUBFL,N24003,XL3_4712_0000,0.333333333
PAXTFXPATUBFL,N24003,XL3_4713_0000,0.6
PAXTFXPATUBFL,N24003,XL3_4713_0000,0.4
PAXOHXPATUBFL,N24003,XL3_4950_0000,0.5
PAXOHXPATUBFL,N24003,XL3_4950_0000,0.5
BACOHXWSXXAFL,N24005,WM0_3741_0000,0.999039436
BACOHXWSXXAFL,N24005,WM0_3742_0000,0.199877833
BACOHXWSXXAFL,N24005,WM0_3742_0000,0.199877833
BACOHXWSXXAFL,N24005,WM0_3742_0000,0.199877833
BACOHXWSXXAFL,N24005,WM0_3742_0000,0.199877833
BACOHXWSXXAFL,N24005,WM0_3742_0000,0.199877833
BACOHXWSXXAFL,N24005,WM0_3743_0000,1
CB2OHXWSXXAFL,N24005,WM0_3744_0000,1
CB2OHXWSXXAFL,N24005,WM0_3745_0000,1
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.053342756
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.053342756
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.053342756
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.053342756
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.053342756
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.053342756
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.124466429
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.124466429
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.053342756
PATMHXWSXXAFL,N24005,WM0_3964_0000,0.373399287
CB3MHXWSXXAFL,N24005,WM0_3965_0000,0.707599632
CB3MHXWSXXAFL,N24005,WM0_3965_0000,0.235866544
GU1OHXWSXXAFL,N24005,WU0_3540_0000,0.202841557
GU1OHXWSXXAFL,N24005,WU0_3540_0000,0.040568311
GU1OHXWSXXAFL,N24005,WU0_3540_0000,0.040568311
GU1OHXWSXXAFL,N24005,WU0_3540_0000,0.121704934
GU1OHXWSXXAFL,N24005,WU0_3540_0000,0.081136623
GU1OHXWSXXAFL,N24005,WU0_3540_0000,0.081136623
GU2OHXWSXXAFL,N24005,WU0_3540_0000,0.081136623
GU2OHXWSXXAFL,N24005,WU0_3540_0000,0.081136623
GU2OHXWSXXAFL,N24005,WU0_3540_0000,0.081136623
MIDOHXWSXXAFL,N24005,WU0_3541_0000,0.172874137
CB2OHXWSXXAFL,N24005,WU0_3541_0000,0.172874137
CB2OHXWSXXAFL,N24005,WU0_3541_0000,0.172874137
MIDOHXWSXXAFL,N24005,WU0_3541_0000,0.172874137
GU2OHXWSXXAFL,N24005,WU0_3671_0000,0.75
GU2OHXWSXXAFL,N24005,WU0_3671_0000,0.25
MIDOHXWSXXAFL,N24005,WU0_3820_0000,0.25
MIDOHXWSXXAFL,N24005,WU0_3820_0000,0.1
MIDOHXWSXXAFL,N24005,WU0_3820_0000,0.1
MIDOHXWSXXAFL,N24005,WU0_3820_0000,0.2
MIDOHXWSXXAFL,N24005,WU0_3820_0000,0.25
MIDOHXWSXXAFL,N24005,WU0_3820_0000,0.1
CB2OHXWSXXAFL,N24005,WU0_3821_0000,0.25
CB2OHXWSXXAFL,N24005,WU0_3821_0000,0.25
CB2OHXWSXXAFL,N24005,WU0_3821_0000,0.25
MIDOHXWSXXAFL,N24005,WU0_3821_0000,0.25
CB4MHXWSXXAFL,N24009,WL0_4772_0000,0.027450412
CB4MHXWSXXAFL,N24009,WL0_4772_0000,0.027450412
CB4MHXWSXXAFL,N24009,WL0_4772_0000,0.027450412
CB4MHXWSXXAFL,N24009,WL0_4772_0000,0.027450412
CB4MHXWSXXAFL,N24009,WL0_4772_0000,0.823512354
CB4MHXWSXXAFL,N24009,WL0_4772_0000,0.027450412
CB4MHXWSXXAFL,N24009,WL0_4772_0000,0.027450412
CB4MHXWSXXAFL,N24009,WL0_4920_0000,0.047619048
CB4MHXWSXXAFL,N24009,WL0_4920_0000,0.047619048
CB4MHXWSXXAFL,N24009,WL0_4920_0000,0.047619048
CB4MHXWSXXAFL,N24009,WL0_4920_0000,0.047619048
CB4MHXWSXXAFL,N24009,WL0_4920_0000,0.047619048
CB4MHXWSXXAFL,N24009,WL0_4920_0000,0.666666667
CB4MHXWSXXAFL,N24009,WL0_4920_0000,0.047619048
CB4MHXWSXXAFL,N24009,WL0_4920_0000,0.047619048
CB4MHXWSXXAFL,N24009,WL0_4921_0000,0.98
CB4MHXWSXXAFL,N24009,WL0_4921_0000,0.02
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4922_0000,0.076923077
CB4MHXWSXXAFL,N24009,WL0_4923_0000,0.5
CB4MHXWSXXAFL,N24009,WL0_4923_0000,0.5
MD5MHXWSXXAFL,N24009,WL0_4925_0000,0.125
MD5MHXWSXXAFL,N24009,WL0_4925_0000,0.125
MD5MHXWSXXAFL,N24009,WL0_4925_0000,0.125
MD5MHXWSXXAFL,N24009,WL0_4925_0000,0.125
MD5MHXWSXXAFL,N24009,WL0_4925_0000,0.125
MD5MHXWSXXAFL,N24009,WL0_4925_0000,0.125
MD5MHXWSXXAFL,N24009,WL0_4925_0000,0.125
MD5MHXWSXXAFL,N24009,WL0_4925_0000,0.125
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.095695535
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA1MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA3MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA3MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA3MHXPATUBFL,N24009,XL0_4954_0000,0.01472239
PA3MHXPATUBFL,N24009,XL0_4954_0000,0.382782139
PA3MHXPATUBFL,N24009,XL0_4954_0000,0.095695535
PA3MHXPATUBFL,N24009,XL0_4954_0000,0.191391069
PA2MHXPATUBFL,N24009,XL0_5341_0000,0.5
PA2MHXPATUBFL,N24009,XL0_5341_0000,0.5
PA1MHXPATUBFL,N24009,XL0_5342_0000,1
PA2MHXPATUBFL,N24009,XL0_5343_0000,0.1
PA2MHXPATUBFL,N24009,XL0_5343_0000,0.4
PA2MHXPATUBFL,N24009,XL0_5343_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5343_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5343_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5343_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5343_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5345_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5345_0000,0.9
PA1MHXPATUBFL,N24009,XL0_5346_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5346_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5346_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5346_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5346_0000,0.1
PA1MHXPATUBFL,N24009,XL0_5346_0000,0.5
PA1MHXPATUBFL,N24009,XL0_5348_0000,0.033333333
PA1MHXPATUBFL,N24009,XL0_5348_0000,0.033333333
PA1MHXPATUBFL,N24009,XL0_5348_0000,0.033333333
PA1MHXPATUBFL,N24009,XL0_5348_0000,0.033333333
PA1MHXPATUBFL,N24009,XL0_5348_0000,0.033333333
PA1MHXPATUBFL,N24009,XL0_5348_0000,0.033333333
PA5MHXPATUBFL,N24009,XL0_5348_0000,0.05
PA1MHXPATUBFL,N24009,XL0_5348_0000,0.1
PA5MHXPATUBFL,N24009,XL0_5348_0000,0.05
PA5MHXPATUBFL,N24009,XL0_5348_0000,0.2
PA5MHXPATUBFL,N24009,XL0_5348_0000,0.4
PAXOHXPATUBFL,N24009,XL0_5350_0000,1
PAXTFXPATUBFL,N24009,XL3_4713_0000,0.5
PAXOHXPATUBFL,N24009,XL3_4713_0000,0.5
PAXOHXPATUBFL,N24009,XL3_4950_0000,0.2
PAXOHXPATUBFL,N24009,XL3_4950_0000,0.2
PAXOHXPATUBFL,N24009,XL3_4950_0000,0.2
PAXOHXPATUBFL,N24009,XL3_4950_0000,0.2
PAXOHXPATUBFL,N24009,XL3_4950_0000,0.2
PAXOHXPATUBFL,N24009,XL3_4951_0000,0.333333333
PAXOHXPATUBFL,N24009,XL3_4951_0000,0.333333333
PAXOHXPATUBFL,N24009,XL3_4951_0000,0.333333333
PAXOHXPATUBFL,N24009,XL3_4952_0000,0.9
PAXOHXPATUBFL,N24009,XL3_4952_0000,0.1
MDNTFXESLOBFL,N24011,EL0_4591_0000,1
DENTFXESLOBFL,N24011,EL2_4630_0000,1
CHOOHXESMDBFL,N24011,EM0_4322_0000,1
CHOOHXESMDBFL,N24011,EM0_4323_0000,1
CHOOHXESMDBFL,N24011,EM0_4324_0000,0.48
CHOOHXESMDBFL,N24011,EM0_4324_0000,0.5
CHOOHXESMDBFL,N24011,EM0_4324_0000,0.02
CHOTFXESMDBFL,N24011,EM0_4327_0000,1
CHOTFXESMDBFL,N24011,EM2_4101_0000,0.2
CHOTFXESMDBFL,N24011,EM2_4101_0000,0.2
CHOTFXESMDBFL,N24011,EM2_4101_0000,0.2
CHOTFXESMDBFL,N24011,EM2_4101_0000,0.2
CHOTFXESMDBFL,N24011,EM2_4101_0000,0.2
CHOTFXESMDBFL,N24011,EM3_4320_0000,1
CHOTFXESMDBFL,N24011,EM3_4321_0000,0.1
CHOTFXESMDBFL,N24011,EM3_4321_0000,0.2
CHOTFXESMDBFL,N24011,EM3_4321_0000,0.6
CHOTFXESMDBFL,N24011,EM3_4321_0000,0.1
CHOTFXESMDBFL,N24011,EM3_4325_0000,0.1
CHOTFXESMDBFL,N24011,EM3_4325_0000,0.1
CHOTFXESMDBFL,N24011,EM3_4325_0000,0.1
CHOTFXESMDBFL,N24011,EM3_4325_0000,0.6
CHOTFXESMDBFL,N24011,EM3_4325_0000,0.1
CHOOHXESMDBFL,N24011,EM4_4740_0000,0.2
CHOOHXESMDBFL,N24011,EM4_4740_0000,0.2
CHOOHXESMDBFL,N24011,EM4_4740_0000,0.2
CHOOHXESMDBFL,N24011,EM4_4740_0000,0.2
CHOOHXESMDBFL,N24011,EM4_4740_0000,0.2
C12TFXESUPBFL,N24015,EU0_2940_0000,0.01
C12TFXESUPBFL,N24015,EU0_2940_0000,0.01
C12TFXESUPBFL,N24015,EU0_2940_0000,0.02
C12TFXESUPBFL,N24015,EU0_2940_0000,0.01
C12TFXESUPBFL,N24015,EU0_2940_0000,0.01
C12TFXESUPBFL,N24015,EU0_2940_0000,0.94
C12TFXESUPBFL,N24015,EU0_2941_0000,1
EL2OHXESUPBFL,N24015,EU0_2985_0000,1
CMDOHXESUPBFL,N24015,EU0_3010_0000,0.098185006
CMDOHXESUPBFL,N24015,EU0_3010_0000,0.098185006
CMDOHXESUPBFL,N24015,EU0_3010_0000,0.098185006
CMDOHXESUPBFL,N24015,EU0_3010_0000,0.098185006
CMDOHXESUPBFL,N24015,EU0_3010_0000,0.098185006
CMDOHXESUPBFL,N24015,EU0_3010_0000,0.098185006
CMDOHXESUPBFL,N24015,EU0_3010_0000,0.098185006
CMDOHXESUPBFL,N24015,EU0_3010_0000,0.098185006
CMDOHXESUPBFL,N24015,EU0_3010_0000,0.098185006
CMDOHXESUPBFL,N24015,EU0_3011_0000,1
C12TFXESUPBFL,N24015,EU0_3050_0000,0.05
NORTFXESUPBFL,N24015,EU0_3050_0000,0.05
NORTFXESUPBFL,N24015,EU0_3050_0000,0.05
NORTFXESUPBFL,N24015,EU0_3050_0000,0.05
NORTFXESUPBFL,N24015,EU0_3050_0000,0.05
NORTFXESUPBFL,N24015,EU0_3050_0000,0.05
NORTFXESUPBFL,N24015,EU0_3050_0000,0.2
NORTFXESUPBFL,N24015,EU0_3050_0000,0.1
NORTFXESUPBFL,N24015,EU0_3050_0000,0.2
NORTFXESUPBFL,N24015,EU0_3050_0000,0.2
EL1OHXESUPBFL,N24015,EU0_3130_0000,0.046774346
EL1OHXESUPBFL,N24015,EU0_3130_0000,0.046774346
EL1OHXESUPBFL,N24015,EU0_3130_0000,0.187097383
EL1OHXESUPBFL,N24015,EU0_3130_0000,0.65484084
C11TFXESUPBFL,N24015,EU0_3131_0000,0.07
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.07
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.07
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.07
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.07
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.07
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.07
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.1
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.2
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.07
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.07
EL1OHXESUPBFL,N24015,EU0_3131_0000,0.07
BOHOHXESUPBFL,N24015,EU0_3200_0000,1
BOHOHXESUPBFL,N24015,EU0_3201_0000,0.25
BOHOHXESUPBFL,N24015,EU0_3201_0000,0.25
BOHOHXESUPBFL,N24015,EU0_3201_0000,0.25
BOHOHXESUPBFL,N24015,EU0_3201_0000,0.25
BOHOHXESUPBFL,N24015,EU0_3202_0000,0.1
BOHOHXESUPBFL,N24015,EU0_3202_0000,0.1
BOHOHXESUPBFL,N24015,EU0_3202_0000,0.1
BOHOHXESUPBFL,N24015,EU0_3202_0000,0.1
BOHOHXESUPBFL,N24015,EU0_3202_0000,0.1
BOHOHXESUPBFL,N24015,EU0_3202_0000,0.1
BOHOHXESUPBFL,N24015,EU0_3202_0000,0.3
BOHOHXESUPBFL,N24015,EU0_3202_0000,0.1
BOHOHXESUPBFL,N24015,EU0_3203_0000,0.049159794
BOHOHXESUPBFL,N24015,EU0_3203_0000,0.049159794
BOHOHXESUPBFL,N24015,EU0_3203_0000,0.049159794
BOHOHXESUPBFL,N24015,EU0_3203_0000,0.049159794
BOHOHXESUPBFL,N24015,EU0_3203_0000,0.049159794
BOHOHXESUPBFL,N24015,EU0_3203_0000,0.639077317
BOHOHXESUPBFL,N24015,EU0_3203_0000,0.049159794
BOHOHXESUPBFL,N24015,EU0_3203_0000,0.049159794
EL1OHXESUPBFL,N24015,EU0_3300_0000,0.3
EL1OHXESUPBFL,N24015,EU0_3300_0000,0.1
EL1OHXESUPBFL,N24015,EU0_3300_0000,0.1
EL1OHXESUPBFL,N24015,EU0_3300_0000,0.1
EL1OHXESUPBFL,N24015,EU0_3300_0000,0.3
EL1OHXESUPBFL,N24015,EU0_3300_0000,0.1
C11TFXESUPBFL,N24015,EU0_3301_0000,0.111111111
C11TFXESUPBFL,N24015,EU0_3301_0000,0.111111111
C11TFXESUPBFL,N24015,EU0_3301_0000,0.666666667
C11TFXESUPBFL,N24015,EU0_3301_0000,0.111111111
C11TFXESUPBFL,N24015,EU0_3302_0000,0.09
C12TFXESUPBFL,N24015,EU0_3302_0000,0.09
C12TFXESUPBFL,N24015,EU0_3302_0000,0.09
C12TFXESUPBFL,N24015,EU0_3302_0000,0.09
C12TFXESUPBFL,N24015,EU0_3302_0000,0.09
C12TFXESUPBFL,N24015,EU0_3302_0000,0.09
