cell,lseg,rseg,weight***
2,N10001,EM3_4326_0000,0.1
2,N10001,EM3_4326_0000,0.1
2,N10001,EM3_4326_0000,0.1
2,N10001,EM3_4326_0000,0.1
2,N10001,EM3_4326_0000,0.6
0,N10003,DE0_2990_0000,0.1
0,N10003,DE0_2990_0000,0.1
0,N10003,DE0_2990_0000,0.1
0,N10003,DE0_2990_0000,0.1
0,N10003,DE0_2990_0000,0.1
0,N10003,DE0_2990_0000,0.1
0,N10003,DE0_2990_0000,0.1
0,N10003,DE0_2990_0000,0.1
0,N10003,DE0_2990_0000,0.1
0,N10003,DE0_2990_0000,0.1
4,N10003,EU0_3010_0000,0.111111111
4,N10003,EU0_3010_0000,0.111111111
4,N10003,EU0_3010_0000,0.111111111
4,N10003,EU0_3010_0000,0.111111111
4,N10003,EU0_3010_0000,0.111111111
4,N10003,EU0_3010_0000,0.111111111
4,N10003,EU0_3010_0000,0.111111111
4,N10003,EU0_3010_0000,0.111111111
4,N10003,EU0_3010_0000,0.111111111
4,N10003,EU0_3011_0000,0.2
4,N10003,EU0_3011_0000,0.2
4,N10003,EU0_3011_0000,0.2
4,N10003,EU0_3011_0000,0.2
4,N10003,EU0_3011_0000,0.2
4,N10003,EU0_3201_0000,1
4,N10003,EU0_3361_0000,1
4,N10003,EU1_2981_0000,1
4,N10003,EU1_2983_0000,0.8
4,N10003,EU1_2983_0000,0.2
1,N10005,EL0_4591_0000,1
1,N10005,EL0_4594_0000,1
1,N10005,EL0_4597_0000,0.5
1,N10005,EL0_4597_0000,0.5
1,N10005,EL0_4631_0000,1
1,N10005,EL0_4632_0000,1
1,N10005,EL0_4633_0000,0.083333333
1,N10005,EL0_4633_0000,0.916666667
1,N10005,EL2_4630_0000,0.049986357
1,N10005,EL2_4630_0000,0.049986357
1,N10005,EL2_4630_0000,0.099972713
1,N10005,EL2_4630_0000,0.199945426
1,N10005,EL2_4630_0000,0.599836279
7,N11001,PL2_4810_0000,0.090027051
7,N11001,PL2_4810_0000,0.090027051
7,N11001,PL2_4810_0000,0.090027051
7,N11001,PL2_4810_0000,0.090027051
7,N11001,PL2_4810_0000,0.090027051
7,N11001,PL2_4810_0000,0.090027051
7,N11001,PL2_4810_0000,0.090027051
7,N11001,PL2_4810_0000,0.090027051
7,N11001,PL2_4811_0000,0.890341328
7,N11001,PL2_4945_0000,0.638897889
7,N11001,PL2_4945_0000,0.006851452
7,N11001,PL2_4945_0000,0.210682146
7,N11001,PL7_4910_0000,0.175085746
7,N11001,PL7_4910_0000,0.175085746
7,N11001,PL7_4910_0000,0.175085746
7,N11001,PL7_4910_0000,0.175085746
7,N11001,PL7_4940_0000,0.029948677
7,N11001,PL7_4940_0000,0.119794707
7,N11001,PL7_4940_0000,0.059897353
7,N11001,PL7_4940_0000,0.08984603
7,N11001,PL7_4942_0000,0.019035531
7,N11001,PL7_4942_0000,0.019035531
7,N11001,PL7_4960_0000,0.047798311
7,N11001,PL7_4960_0000,0.047798311
7,N11001,PL7_4960_0000,0.047798311
7,N11001,PL7_4960_0000,0.047798311
7,N11001,PL7_4960_0000,0.047798311
7,N11001,PL7_4960_0000,0.238991553
7,N11001,PL7_4960_0000,0.238991553
5,N24003,WL0_4390_0000,1
5,N24003,WL0_4391_0000,0.05
5,N24003,WL0_4391_0000,0.1
5,N24003,WL0_4391_0000,0.2
5,N24003,WL0_4391_0000,0.6
5,N24003,WL0_4391_0000,0.025
5,N24003,WL0_4391_0000,0.025
5,N24003,WL0_4392_0000,0.142857143
5,N24003,WL0_4392_0000,0.142857143
5,N24003,WL0_4392_0000,0.142857143
5,N24003,WL0_4392_0000,0.142857143
5,N24003,WL0_4392_0000,0.142857143
5,N24003,WL0_4392_0000,0.142857143
5,N24003,WL0_4392_0000,0.142857143
5,N24003,WL0_4393_0000,0.333333333
5,N24003,WL0_4393_0000,0.333333333
5,N24003,WL0_4393_0000,0.333333333
5,N24003,WL0_4394_0000,0.2
5,N24003,WL0_4394_0000,0.2
5,N24003,WL0_4394_0000,0.2
5,N24003,WL0_4394_0000,0.2
5,N24003,WL0_4394_0000,0.2
5,N24003,WL0_4420_0000,0.966674267
5,N24003,WL0_4421_0000,0.666666667
5,N24003,WL0_4421_0000,0.333333333
5,N24003,WL0_4422_0000,0.6
5,N24003,WL0_4422_0000,0.2
5,N24003,WL0_4422_0000,0.2
5,N24003,WL0_4423_0000,0.091353396
5,N24003,WL0_4423_0000,0.091353396
5,N24003,WL0_4423_0000,0.182706792
5,N24003,WL0_4423_0000,0.182706792
5,N24003,WL0_4423_0000,0.182706792
5,N24003,WL0_4423_0000,0.091353396
5,N24003,WL0_4423_0000,0.091353396
5,N24003,WL0_4424_0000,0.380898385
5,N24003,WL0_4424_0000,0.095224596
5,N24003,WL0_4424_0000,0.095224596
5,N24003,WL0_4424_0000,0.380898385
5,N24003,WL0_4425_0000,0.333333333
5,N24003,WL0_4425_0000,0.333333333
5,N24003,WL0_4425_0000,0.333333333
5,N24003,WL0_4600_0000,1
5,N24003,WL0_4601_0000,0.1
5,N24003,WL0_4601_0000,0.2
5,N24003,WL0_4601_0000,0.4
5,N24003,WL0_4601_0000,0.2
5,N24003,WL0_4601_0000,0.05
