landseg,landuse,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10001,hom,0,0,1.1243773,2.9380581,1.395306,0.51630056,8.2270466E-2,0,0,0,0,0
A10003,hom,0,0,6.6624236,3.653373,1.6459528,0.54743147,1.0312152,0,0,0,0,0
A10005,hom,0,0,3.5998898E-3,3.9773605,1.3700317,0.56873667,0.14396803,0,0,0,0,0
A24001,hom,0,0,0,7.0867853,23.352747,1.5404179,0,4.3722647E-3,0,0,0,0
A24005,hom,0,0,0,5.8150382,10.042823,2.8148875,4.8506085E-2,3.0819297E-2,0,0,0,0
A24011,hom,0,0,0.34716159,3.7965515,2.085886,0.61486357,0.13357484,0,0,0,0,0
A24013,hom,0,0,0,5.4229407,9.6615944,1.0282991,3.4551152E-3,1.6113867E-3,0,0,0,0
A24015,hom,0,0,0,4.9756646,3.7300148,0.59884256,0.42403901,1.1102872E-2,0,0,0,0
A24017,hom,0,0,0.32588407,5.5611658,1.6818782,0.22777301,1.1004249,0,0,0,0,0
A24019,hom,0,0,2.0765531,3.3494298,1.4464176,0.44101593,5.8805719E-2,0,0,0,0,0
A24021,hom,0,0,0,9.5582447,5.1003742,2.6696894,2.3029789E-2,1.2578069E-2,0,0,0,0
A24023,hom,0,0,0,2.5671654,24.397562,1.1522896,0,0,0,0,0,0
A24025,hom,0,0,0,9.0370245,5.9854732,1.681083,3.483752E-3,2.6776243E-3,0,0,0,0
A24031,hom,0,0,0,3.2316267,6.128088,2.8922756,1.5248344E-2,0,0,0,0,0
A24033,hom,0,0,0.11431507,9.776413,1.1620339,1.4958793,0.49504569,0,0,0,0,0
A24035,hom,0,0,3.7822523E-3,2.5907698,2.2563539,0.78466946,0.37458441,0,0,0,0,0
A24037,hom,0,0,0.09579175,11.071185,1.3313911,0.29451415,1.4860713,0,0,0,0,0
A24041,hom,0,0,1.6944026,3.5306132,0.98087603,1.4407972,0.28593403,0,0,0,0,0
A24043,hom,0,0,0,0.72792,14.061646,1.5684984,3.8299442E-3,1.3814695E-2,0,0,0,0
A24047,hom,0,0,2.4746439,5.3554463,0.17556392,0.37144279,0.14806873,0,0,0,0,0
A36003,hom,0,0,0,4.4283319,16.148199,0.14757876,7.2776549E-2,0,0,0,0,0
A36007,hom,0,0,0,2.7215655,10.27139,8.1529118E-2,0.01101692,0,0,0,0,0
A36011,hom,0,0,0,0.78374708,6.4784117,0.49675637,3.7803242E-3,5.9436765E-3,0,0,0,0
A36015,hom,0,0,0,6.0449295,11.346896,0.83423758,0,0,0,0,0,0
A36017,hom,0,0,0,7.0843186,11.521541,0.67375463,0.1067367,0,0,0,0,0
A36023,hom,0,0,0,6.1853056,12.830976,1.0966924,4.1128891E-3,0,0,0,0,0
A36025,hom,0,0,0,9.653059,13.001526,1.3012465,0.55286068,0,0,0,0,0
A36043,hom,0,0,0,6.8607578,8.8939791,2.2689321,0.21799374,2.4921458E-2,0,0,0,0
A36051,hom,0,0,0,2.3465605,4.3835864,0.14059944,1.3754278,0,0,0,0,0
A36053,hom,0,0,0,4.5371513,10.352818,1.782068,2.193723,0,0,0,0,0
A36065,hom,0,0,0,1.2510242,6.1045337,0.46844757,1.0691611E-2,0,0,0,0,0
A36067,hom,0,0,0,0.8677302,7.5631433,2.3647628,5.0306454E-2,5.4253638E-3,0,0,0,0
A36069,hom,0,0,0,0.51094937,6.7156663,0.7885173,4.4573296E-2,7.5748016E-5,0,0,0,0
A36077,hom,0,0,0,6.4269047,12.050723,6.3707814E-2,0,0,0,0,0,0
A36095,hom,0,0,0,5.6820045,8.4390039,3.4425862,3.4375094E-2,0,0,0,0,0
A36097,hom,0,0,0,0.85423094,14.45458,0.16554895,0.47604007,0,0,0,0,0
A36101,hom,0,0,0,11.343157,9.7690458,0.28851706,9.0478726E-2,8.4465109E-3,0,0,0,0
A36107,hom,0,0,0,3.8778105,14.403394,0.14170797,0.0347092,0,0,0,0,0
A36109,hom,0,0,0,0.7762627,8.2852106,1.0666722,2.3546606E-2,0,0,0,0,0
A36123,hom,0,0,0,0.27772859,7.8463774,0.18666281,7.9554617E-3,0,0,0,0,0
A42001,hom,0,0,0,8.3364887,0.24647866,0.10276601,3.470713E-4,1.5673149E-4,0,0,0,0
A42009,hom,0,0,0,0.31801173,18.189404,0.4407351,0,2.1047837E-3,0,0,0,0
A42011,hom,0,0,0,11.058307,7.1833782,1.9609289,6.7905001E-3,0.02138768,0,0,0,0
A42013,hom,0,0,0,0.5712803,15.910233,0.23883106,3.8531136E-2,0,0,0,0,0
A42015,hom,0,0,0,6.3155522,16.867796,0.98059094,0.11907391,0,0,0,0,0
A42021,hom,0,0,0,23.247131,7.1072774,0.23747751,0,0,0,0,0,0
A42023,hom,0,0,0,6.9466114,9.7460613,27.883942,0,0,0,0,0,0
A42025,hom,0,0,0,0.71570706,25.2293,0.66117924,1.3215484E-3,0,0,0,0,0
A42027,hom,0,0,0,2.2266824,12.565777,0.91691256,0.37145302,0,0,0,0,0
A42029,hom,0,0,0,8.1983271,4.9068561,6.8553357,8.4446109E-4,6.1160764E-3,0,0,0,0
A42033,hom,0,0,0,0.71999645,24.119448,0.26723695,0,0,0,0,0,0
A42035,hom,0,0,0,3.8979237,17.544378,20.277967,0,0,0,0,0,0
A42037,hom,0,0,0,1.190936,20.313807,0.74407709,3.8814326E-3,2.6336492E-3,0,0,0,0
A42041,hom,0,0,0,5.0636873,4.2341752,1.5966821,3.1141492E-2,0,0,0,0,0
A42043,hom,0,0,0,9.4163828,5.3239756,4.9954453,5.0916445E-2,1.5099002E-2,0,0,0,0
