landseg,landuse,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A51045,hwm,0,0,0.21821204051128729,27.606926419806584,1.8708754519585249,0.66797323019000809,0,0,0.21350625658172737,0.26578464798495949,0,0
A36107,lwm,0,0,0,0.19792312621303479,4.2988023712669614,4.5694215701574323E-2,3.3892785406327325E-3,0,3.423958738265038E-3,5.2033199684858164E-3,0,0
A42097,nho,0,0,0,0.02098749741046492,6.6426300554830195,4.3457860916267617,2.1627072432785739,0,0,0,0,0
A42071,nhi,0,0,5.4967344957461563E-2,13.279640395480733,0.91335261072114049,3.4490577673131086E-3,1.9912775253439338E-3,0,0.13001848455424184,0.27694811597514307,0,0
A51079,hom,0,0,0.97706566268577655,6.5521390878307324,0.87321672508059844,0.13178487777388503,3.3477202133330941E-2,0,0,0,0,0
A51109,hwm,0,0,0.17737170326325816,6.6391735969967449,1.3930125632674517,1.6758591613318462E-7,0,0,1.8714488863023507E-3,0.31545096766935138,5.8525353894100379E-3,0
B51161,hom,0,0,0,5.7579450144173956,4.4139509167781821,1.0571281475716889,0.68187453190790326,0,0,0,0,0
A54027,hwm,0,0,0,0.72679029628350078,24.020340435932727,0.54304441592769992,2.3360889687065317E-2,0,0.39873290369941761,0.55265379487699096,0,0
A42113,nho,0,0,0,7.8545261024911744E-2,1.1442937508542546,0.16782267518839253,3.4208409117376319E-2,8.8511828807705528E-3,0,0,0,0
A24041,lwm,0,0,7.4116893491700227E-4,3.0780509920760488E-4,1.2842764506599631,7.4920672372828512E-2,3.0700801059724542E-5,0,1.9357064141268022E-2,0.13822505011141606,3.4581858698388764E-2,0
A42081,nhi,0,0,0,1.0257449329297292,13.529832257830209,0.9027014854152865,0.02631951225424832,7.5229748062820095E-4,4.7502374926702409E-2,0.22394551982225694,0,0
A42131,nhi,0,0,0,0.87897618478377482,32.663044359357208,0.44430753349841678,3.3828393945840328E-2,4.8785028012717016E-3,3.4360976446758618E-2,7.9920864413289883E-2,0,0
B42119,lwm,0,0,0,1.3189195243258993,1.1874691484076494,5.7912723017070956E-4,4.5009213784652735E-4,1.1141830040050064E-4,2.3266517399887634E-2,0.12877226296908079,0,0
