landseg,landuse,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10001,hom,0,0,1.3442789,3.2402997,1.1540935,0.48377803,7.5740159E-2,0,0,0,0,0
A10003,hom,0,0,6.2520752,3.7073455,1.2896664,1.0143573,0.75257379,0,0,0,0,0
A10005,hom,0,0,4.5493729E-3,3.510092,1.7391751,0.50137275,0.18099976,0,0,0,0,0
A24001,hom,0,0,0,7.9379435,22.406,0.91001201,0.75338167,7.3760767E-3,0,0,0,0
A24003,hom,0,0,3.1794738E-2,6.2382102,1.6729432,0.54905307,1.377772,0,0,0,0,0
A24005,hom,0,0,0,5.7533751,10.758005,3.6129229,4.6156112E-2,1.8184731E-2,0,0,0,0
A24009,hom,0,0,0.47238955,6.929523,2.9905026,0.5221346,1.3527039,0,0,0,0,0
A24011,hom,0,0,0.54373467,3.9285498,2.3347805,0.24940926,0.19232777,0,0,0,0,0
A24013,hom,0,0,0,6.0319104,8.670785,1.1655768,1.5674219E-2,1.5330961E-3,0,0,0,0
A24015,hom,0,0,0,5.7588019,2.4634943,0.7681092,0.38375729,3.6898362E-3,0,0,0,0
A24017,hom,0,0,6.1958373E-2,6.2465739,1.789296,0.34429699,0.72920239,0,0,0,0,0
A24019,hom,0,0,1.4764984,3.9047325,1.3385417,0.51049125,0.12488385,0,0,0,0,0
A24021,hom,0,0,0,10.088995,3.5989337,3.2003593,4.3393187E-2,2.5213448E-2,0,0,0,0
A24023,hom,0,0,0,4.29527,20.027424,1.573987,1.6431192,1.6113525E-2,0,0,0,0
A24025,hom,0,0,0,8.4768772,5.5536547,2.4435375,2.3535382E-2,5.8977222E-3,0,0,0,0
A24027,hom,0,0,0,9.7064686,7.9501572,1.9725872,0.693582,6.663397E-3,0,0,0,0
A24031,hom,0,0,0,3.0409689,4.1391873,4.4553118,2.3605745E-2,2.6816041E-3,0,0,0,0
A24033,hom,0,0,6.6648565E-2,9.0298576,0.97062683,2.087224,0.72561949,0,0,0,0,0
A24035,hom,0,0,1.4454058E-3,2.6525865,2.0441904,1.0936174,0.23079523,0,0,0,0,0
A24037,hom,0,0,0.1632401,11.102005,1.204191,0.34085065,1.3521345,0,0,0,0,0
A24041,hom,0,0,2.5945666,3.4095719,0.64945543,1.7723107,2.0716259E-2,0,0,0,0,0
A24043,hom,0,0,0,0.60762841,13.910132,1.7007117,1.8642588E-2,5.2372976E-3,0,0,0,0
A24047,hom,0,0,2.8627536,5.5064354,0.12715799,0.26618195,0.14735378,0,0,0,0,0
A36003,hom,0,0,0,7.6303048,11.647675,3.9077405E-2,0.12933333,5.2660488E-4,0,0,0,0
A36007,hom,0,0,0,2.2299995,9.1691504,1.0226446E-2,1.9778511E-2,0,0,0,0,0
A36011,hom,0,0,0,1.9294447,5.5117183,0.51308256,2.7512904E-2,5.6841312E-4,0,0,0,0
A36015,hom,0,0,0,6.5949082,10.762801,0.45430923,0.11519255,4.6841722E-4,0,0,0,0
A36017,hom,0,0,0,8.1917362,10.309761,0.43814993,0.19849345,8.139523E-4,0,0,0,0
A36023,hom,0,0,0,8.8178053,11.356715,0.47243249,3.8938545E-2,1.2244525E-3,0,0,0,0
A36025,hom,0,0,0,12.4981,10.922803,0.5435847,0.43702203,1.915435E-3,0,0,0,0
A36043,hom,0,0,0,6.9736204,9.6142731,1.5621784,0.03867146,1.2455928E-3,0,0,0,0
A36051,hom,0,0,0,2.1615555,5.0870447,0.09599492,1.1144419,2.2093588E-4,0,0,0,0
A36053,hom,0,0,0,6.2603192,11.70748,1.7822995,0.42737746,1.7513341E-3,0,0,0,0
A36065,hom,0,0,0,1.387862,5.9921479,0.44385946,1.7627105E-2,3.4141005E-4,0,0,0,0
A36067,hom,0,0,0,1.1048989,7.4788532,2.4430237,1.2971104E-2,3.5491146E-4,0,0,0,0
A36069,hom,0,0,0,0.71713948,6.757102,0.44797587,2.4977332E-2,1.5439057E-4,0,0,0,0
A36077,hom,0,0,0,4.754025,13.523634,4.9019203E-2,0.28727296,0,0,0,0,0
A36095,hom,0,0,0,3.8819551,9.9601126,3.3735785,0.2113449,8.5590198E-4,0,0,0,0
A36097,hom,0,0,0,0.82231498,15.117538,0.13419254,0.11859909,4.754987E-4,0,0,0,0
A36101,hom,0,0,0,12.924974,8.1780062,0.38172472,0.20406455,5.7558104E-4,0,0,0,0
A36107,hom,0,0,0,2.9422531,15.169446,9.9874899E-2,4.6899289E-2,0,0,0,0,0
A36109,hom,0,0,0,0.5486328,8.9281092,0.52277309,1.6260559E-2,4.7613555E-4,0,0,0,0
A36123,hom,0,0,0,0.34869283,7.7317343,0.22182015,6.2371446E-3,1.0294438E-4,0,0,0,0
A42001,hom,0,0,0,8.2422628,0.34901783,8.8900372E-2,7.0244819E-4,3.5923987E-4,0,0,0,0
A42009,hom,0,0,0,0.40957999,18.015341,0.44123337,6.2364269E-2,4.0712245E-3,0,0,0,0
A42011,hom,0,0,0,12.48518,5.9525223,1.1732903,1.2769999E-2,2.3075793E-2,0,0,0,0
A42013,hom,0,0,0,1.3693075,15.041628,0.40053689,8.5199401E-2,0,0,0,0,0
A42015,hom,0,0,0,10.921784,12.37077,1.5740988,0.18990307,1.2467228E-2,0,0,0,0
A42021,hom,0,0,0,20.330713,9.2878227,0.22325076,3.7553426E-2,2.4651852E-3,0,0,0,0
A42023,hom,0,0,0,1.606616,22.89983,17.317644,2.7395047E-2,2.0251416E-3,0,0,0,0
A42025,hom,0,0,0,1.3129339,25.129425,0.28439239,3.3970242E-3,7.9554465E-4,0,0,0,0
A42027,hom,0,0,0,2.1422176,12.134517,1.0392808,0.56519067,2.1443029E-3,0,0,0,0
A42029,hom,0,0,0,8.6074085,5.8485198,4.9953704,2.4700616E-3,3.0446548E-3,0,0,0,0
A42033,hom,0,0,0,1.6007096,21.404392,0.52376783,7.4921101E-2,4.9272184E-3,0,0,0,0
A42035,hom,0,0,0,7.1253433,18.701996,11.841726,7.6137029E-2,4.8268177E-3,0,0,0,0
A42037,hom,0,0,0,2.2003121,18.571606,1.860965,4.8391726E-3,1.6070413E-3,0,0,0,0
A42041,hom,0,0,0,4.7712631,4.1251211,2.0269721,5.8593329E-2,3.7460465E-3,0,0,0,0
A42043,hom,0,0,0,9.6986675,5.598506,4.1565742,9.5872156E-2,6.2567582E-3,0,0,0,0
