landseg,landuse,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A51147,nlo,0,0,0.16250877698241861,3.4540465090049026,0.01213405083856149,0,0,0,1.5760568515192014E-5,0.21579855162962905,5.3015550186729576E-3,0
A51045,hwm,0,0,0.5411821972599552,29.894867031685674,0.75877723418838439,0,0,0,5.0120353152683663E-4,0.3211665439005309,0,0
A36107,lwm,0,0,0,0.11988335315923267,4.9437438086623597,2.5011613553207489E-2,5.0802717053435767E-4,0,6.7411518378596141E-3,0,0,0
A42097,nho,0,0,0,3.1711011936153749E-2,7.3919522453647355,2.3512725606030473,1.9208201491273937,0,0,0,0,0
A42071,nhi,0,0,1.8501472279993814E-2,13.297179112881532,1.5147339584429849,1.5993458909069381E-3,1.4761216943226124E-3,0,0.13091007891467063,0.21023603894532111,0,0
A51145,nhi,0,0,6.0781117035934258E-2,8.9819004540486169,1.7999093151622041,1.3299811033319757E-7,0,0,9.6844976203036474E-6,0.19085280857143877,3.5974525033300032E-3,0
A36025,nho,0,0,0,6.7870490264878152,11.090076469329489,3.0457288543292131,1.8781721093247339,5.1973689912173686E-3,0,0,0,0
A24009,nlo,0,0,0,0,1.0669838893909422,3.9844704984155702E-5,1.2504722399213266E-4,0,1.8733417454269586E-2,0.23339365345023602,0,0
A51079,hom,0,0,2.138435228822225,8.1183125976494317,3.3141539198818659,0.71895799774466052,0.18133010821521436,0,0,0,0,0
A51043,nlo,0,0,9.6805503042114941E-3,1.419572178926962,0.26808497563086664,2.5480050295031087E-2,0,0,2.1712745968281819E-3,0.10236970593460838,0,0
A24031,nho,0,0,0,0.50170841191817439,5.743881835946353,3.235951456528122,0.1882966024185832,5.1236054398201593E-3,0,0,0,0
A51109,hwm,0,0,0.14706103697259487,5.8462216467463,1.8986748184159075,0.24424839058666631,0,0,0.01817494797848206,0.34714147559846964,5.1468975423203554E-3,0
B51161,hom,0,0,0,9.9541400483478082,5.1291893185902584,2.2331924151416622,1.5908954549375227,0,0,0,0,0
A54027,hwm,0,0,0,0.94265467139761339,22.049885142757304,1.2408624740632919,0,0,1.3091102179449119E-2,0.7706233771683636,0,0
A42113,nho,0,0,0,1.8518127653547407,8.2631569955680373,15.804120378636313,7.0898721971201173E-2,0,0,0,0,0
A24041,lwm,0,0,8.1233420979330226E-5,8.8899710627694415E-5,1.1587349893345011,0.11100912840891758,6.2638950326055024E-5,0,1.4945400961453654E-2,0.18070215417876465,6.1853004399202542E-2,0
