landseg,landuse,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10001,hom,0,0,1.0941872356827014,2.9063985157571559,1.3578413548738892,0.50243767062636624,8.0061471057345152E-2,0,0,0,0,0
A10003,hom,0,0,5.6650457717136931,2.1428146310182861,1.3995504177144027,0.46547990622254731,0.87684035233134439,0,0,0,0,0
A10005,hom,0,0,3.4011051501703464E-3,3.6736537590078324,1.2943790690359853,0.5373311927057336,0.13601817718008771,0,0,0,0,0
A24001,hom,0,0,0,5.0397054510054486,17.292976344353498,1.0954548742787491,0,3.1092983739575255E-3,0,0,0,0
A24003,hom,0,0,6.2349893958935976E-2,2.9153501489755893,1.0045596834702912,0.28415530401560363,0.72168946867329065,0,0,0,0,0
A24005,hom,0,0,0,2.9362682855961655,11.145378147679931,2.4846291099792346,4.2815075337307239E-2,2.7203404093678402E-2,0,0,0,0
A24011,hom,0,0,0.3327652194952655,3.9414341870176255,1.9993867234484546,0.58936589538024142,0.12803563306861065,0,0,0,0,0
A24013,hom,0,0,0,0.42631180857593415,9.8854261935464756,0.86459425289916592,2.9050619106377623E-3,1.354854432005354E-3,0,0,0,0
A24015,hom,0,0,0,0.46980790564487296,5.2741887313046121,0.46572574404265782,0.3297792681650949,8.6348113085942171E-3,0,0,0,0
A24017,hom,0,0,0.19765659405309824,3.0451345810567592,1.0201000834122769,0.13814987528658942,0.66743451438746337,0,0,0,0,0
A24019,hom,0,0,1.9385917520836113,3.1275248825718829,1.3503209258294733,0.41171583807947365,5.4898809259252251E-2,0,0,0,0,0
A24021,hom,0,0,0,1.4126605141868995,5.4353310825830548,1.9061591105218816,1.6443277509908323E-2,8.9807456346422745E-3,0,0,0,0
A24023,hom,0,0,0,2.6512947969335294,7.2837383028197769,1.0320459728415716,0,0,0,0,0,0
A24025,hom,0,0,0,1.8843455658847335,6.5165156722906215,1.3723125017441704,0.00284387868920369,2.1858155210308528E-3,0,0,0,0
A24027,hom,0,0,0,0.48916968530988952,11.452923950468868,1.8819658640037698,0,0,0,0,0,0
A24031,hom,0,0,0,0.47637032830976744,5.7781456269571256,1.5746245773435181,8.3015663978157853E-3,0,0,0,0,0
A24033,hom,0,0,8.9198584570054071E-2,9.8115146606385064,0.90672012866493323,1.1672153370468168,0.38627779366533421,0,0,0,0,0
A24035,hom,0,0,3.2323738330276891E-3,2.7401940983805511,1.9283166528564359,0.67059119263554323,0.32012589558755428,0,0,0,0,0
A24037,hom,0,0,9.0254282178141784E-2,9.9138585881315215,1.2544269807665378,0.27748907814034074,1.4001654780046668,0,0,0,0,0
A24041,hom,0,0,1.6335590357121821,3.4867112190362302,0.94565410712877407,1.3890602125821103,0.27566652324465446,0,0,0,0,0
A24043,hom,0,0,0,0.73375516687619202,2.391884545003383,1.5489933264356854,3.7823173637903233E-3,1.3642904146295926E-2,0,0,0,0
A24047,hom,0,0,1.6968340430017141,6.5840011187933145,0.12038209718075049,0.25469390927513336,0.10152897022827875,0,0,0,0,0
A36003,hom,0,0,0,4.2540235501032733,10.470228523084549,0.14008773422373111,6.9082454850355593E-2,0,0,0,0,0
A36007,hom,0,0,0,2.6836418368192878,0.84664022896954694,7.8477965039093697E-2,1.0604622236015392E-2,0,0,0,0,0
A36011,hom,0,0,0,0.78767365770780473,5.607278252157589,0.48096321263887243,3.6601378875993373E-3,5.7547114704862498E-3,0,0,0,0
A36015,hom,0,0,0,6.0417440630611248,3.0719501265870961,0.82328742957739287,0,0,0,0,0,0
A36017,hom,0,0,0,6.8294891855589288,2.5510988614606354,0.64783787165374107,0.1026309659225528,0,0,0,0,0
A36023,hom,0,0,0,5.9669358619201587,6.3998528352143316,1.0288212480245895,3.8583545148050064E-3,0,0,0,0,0
A36025,hom,0,0,0,8.7141357941830222,2.7178296008988205,1.1553101845076454,0.49085664841082155,0,0,0,0,0
A36043,hom,0,0,0,6.5696412038645287,4.2907923401733363,2.1525303137675307,0.20681015636938663,2.3642928305450634E-2,0,0,0,0
A36051,hom,0,0,0,2.326170253399015,3.7918133438275126,0.13908515033972652,1.3606142592546826,0,0,0,0,0
A36053,hom,0,0,0,3.9175561664327545,3.6959511458801901,1.5086430898529772,1.857137102416071,0,0,0,0,0
A36065,hom,0,0,0,1.23082702779192,4.2293041439467967,0.44438283131200074,1.0142369511664914E-2,0,0,0,0,0
A36067,hom,0,0,0,0.84199002226675468,3.9994771137724405,2.2408703608689295,4.7670853211507422E-2,5.1411235127090506E-3,0,0,0,0
A36069,hom,0,0,0,0.50960006140824099,5.3175974141911357,0.77912763426359488,4.4042517665765293E-2,7.4846003129768344E-5,0,0,0,0
A36077,hom,0,0,0,5.9303248036656715,0.69902321826799496,5.8404817750469219E-2,0,0,0,0,0,0
A36095,hom,0,0,0,5.5950690560347933,3.7347343235428077,3.3844809016761772,3.3794897370254699E-2,0,0,0,0,0
A36097,hom,0,0,0,0.85009439080582483,0.76398961690805989,0.16165543561179238,0.46484431338142229,0,0,0,0,0
A36101,hom,0,0,0,10.78421314813097,3.5587262727347273,0.27384033149588566,8.5876107036468544E-2,8.016840000718858E-3,0,0,0,0
A36107,hom,0,0,0,3.8458918133026758,1.560893340750658,0.1356934314049652,3.3236030890088544E-2,0,0,0,0,0
A36109,hom,0,0,0,0.84618158777173613,4.0812326014916005,1.0115069913595458,0.02232884188771736,0,0,0,0,0
A36123,hom,0,0,0,0.28623608265369049,2.0257067660191428,0.18382928512992824,7.8346982698932286E-3,0,0,0,0,0
A42001,hom,0,0,0,0.14601701090465269,0.3587851774425681,0.10108949464626608,3.4140918197702138E-4,1.5417457235969551E-4,0,0,0,0
A42009,hom,0,0,0,0.30128897849802994,2.8692728079431964,0.41755886779004958,0,1.994102807291499E-3,0,0,0,0
A42011,hom,0,0,0,1.3995389589661182,9.6391411847850215,1.5737594219507356,5.4497710119692008E-3,1.7164854331289097E-2,0,0,0,0
A42013,hom,0,0,0,0.65327220788671259,7.5567429159476935,0.23064052315236649,3.7209733717309158E-2,0,0,0,0,0
A42015,hom,0,0,0,5.8230229766496606,5.5538983949448246,0.89357157934947629,0.10850708669570754,0,0,0,0,0
A42021,hom,0,0,0,22.051191246718343,3.8649590692158502,0.22514165584391294,0,0,0,0,0,0
A42023,hom,0,0,0,6.9466116002859239,6.6953181716846926,27.883941493687416,0,0,0,0,0,0
A42025,hom,0,0,0,0.56091235616664736,14.927118877798533,0.51817787833469409,0.00103572093075583,0,0,0,0,0
A42027,hom,0,0,0,2.0788527254457674,7.945375927573707,0.83741923415724773,0.33924924406555007,0,0,0,0,0
A42029,hom,0,0,0,2.4264976549440189,6.9845276700550034,5.7700834266303769,7.1077653324079742E-4,5.1478548797824234E-3,0,0,0,0
A42033,hom,0,0,0,0.63181769445598479,8.747608125624911,0.23450816047370143,0,0,0,0,0,0
A42035,hom,0,0,0,3.348438323458895,15.790189970962292,17.023300956850029,0,0,0,0,0,0
A42037,hom,0,0,0,1.1576270478067765,8.0742406929167103,0.71594072955042043,3.7346609586633326E-3,2.5340608802696023E-3,0,0,0,0
A42041,hom,0,0,0,0.83169743364118065,4.3196845928271221,1.4880246311411156,0.02902224959798717,0,0,0,0,0
A42043,hom,0,0,0,1.2372865348431024,6.5132163338866542,4.4021749027927637,4.4869489367729581E-2,0.01330581066101473,0,0,0,0
A42047,hom,0,0,0,0,3.9174676540060664,0.17535132960565225,5.3067728269060227E-2,0,0,0,0,0
A42055,hom,0,0,0,0.46693013393750271,0.99350943280143,0.62338655529323039,1.2188681157460015E-2,3.8626115620885039E-3,0,0,0,0
A42057,hom,0,0,0,0.49225405860525823,1.9699481822105573,0.47131711570309176,0,0,0,0,0,0
A42061,hom,0,0,0,2.9851901968308945,2.9719609062950338,1.8549633317974432,2.8323259172369275E-2,2.5029802119420292E-3,0,0,0,0
A42063,hom,0,0,0,1.7802207668645158,1.2277946328079219,3.4271151220908277E-2,0,0,0,0,0,0
