1985, 9,29,10,45, 0.17000E+01,-,01491000  
1985,11, 4, 8,40, 0.12000E+01,-,01491000  
1985,11,18,10,45, 0.12000E+01,-,01491000  
1985,12,27,11,30, 0.19000E+01,-,01491000  
1986, 1,30,10,45, 0.20000E+01,-,01491000  
1986, 2, 3,10,30, 0.20000E+01,-,01491000  
1986, 2, 5,12, 0, 0.20000E+01,-,01491000  
1986, 2, 6,12, 0, 0.19000E+01,-,01491000  
1986, 2,19,16, 0, 0.22000E+01,-,01491000  
1986, 2,28, 9,45, 0.18000E+01,-,01491000  
1986, 3,28, 9,45, 0.17000E+01,-,01491000  
1986, 3,28, 9,50, 0.17000E+01,-,01491000  
1986, 4,18, 9,50, 0.18000E+01,-,01491000  
1986, 4,21,10,20, 0.13500E+01,-,CHO0626   
1986, 4,30,10, 0, 0.15000E+01,-,01491000  
1986, 5, 9,10,30, 0.15000E+01,-,01491000  
1986, 5,15,11,10, 0.17500E+01,-,CHO0626   
1986, 5,19,10, 0, 0.15000E+01,-,01491000  
1986, 5,27,11,40, 0.17000E+01,-,01491000  
1986, 6, 5, 8,55, 0.16000E+01,-,01491000  
1986, 6,12, 9,30, 0.15500E+01,-,CHO0626   
1986, 6,16,11,30, 0.15000E+01,-,01491000  
1986, 6,30, 8,30, 0.14000E+01,-,01491000  
1986, 7,11,13,45, 0.12000E+01,-,01491000  
1986, 7,17,12, 0, 0.17300E+01,-,CHO0626   
1986, 7,17,13,15, 0.15000E+01,-,01491000  
1986, 7,28, 9, 0, 0.13000E+01,-,01491000  
1986, 8,14,11, 0, 0.15500E+01,-,CHO0626   
1986, 8,19,12, 0, 0.11000E+01,-,01491000  
1986, 8,26,12, 0, 0.13000E+01,-,01491000  
1986, 9, 8,10, 0, 0.14000E+01,-,01491000  
1986, 9,25,14,30, 0.13000E+01,-,CHO0626   
1986, 9,26,10, 0, 0.14000E+01,-,01491000  
1986,10, 9,11,40, 0.14000E+01,-,CHO0626   
1986,11, 5, 9,50, 0.94000E+00,-,01491000  
1986,11,12, 9,30, 0.14000E+01,-,01491000  
1986,11,20,12,15, 0.10900E+01,-,CHO0626   
1986,11,28,10,45, 0.12000E+01,-,01491000  
1986,12, 4,10,15, 0.18000E+01,-,01491000  
1986,12, 4,10,20, 0.20000E+01,-,01491000  
1986,12,11,11,35, 0.17800E+01,-,CHO0626   
1986,12,17, 9,30, 0.19000E+01,-,01491000  
1986,12,29,11,30, 0.19000E+01,-,01491000  
1987, 1, 1,24, 0, 0.17000E+01,-,01491000  
1987, 1, 2,12,30, 0.24000E+01,-,01491000  
1987, 1, 3,13,15, 0.18000E+01,-,01491000  
1987, 1, 7,10,35, 0.21300E+01,-,CHO0626   
1987, 1,14,10,15, 0.23000E+01,-,01491000  
1987, 1,19,19, 0, 0.22000E+01,-,01491000  
1987, 1,20,14,15, 0.19000E+01,-,01491000  
1987, 1,21,11,45, 0.22000E+01,-,01491000  
1987, 2,11,10,30, 0.27000E+01,-,01491000  
1987, 2,19,11,45, 0.24000E+01,-,01491000  
1987, 2,24,11,35, 0.19000E+01,-,CHO0626   
1987, 3, 1,11, 0, 0.21000E+01,-,01491000  
1987, 3, 4,13,15, 0.26000E+01,-,01491000  
1987, 3,12,11,35, 0.18000E+01,-,CHO0626   
1987, 3,26,11, 0, 0.17000E+01,-,01491000  
1987, 3,31, 9,30, 0.16000E+01,-,01491000  
1987, 4, 9,12,30, 0.15500E+01,-,CHO0626   
1987, 4,13,11,30, 0.19000E+01,-,01491000  
1987, 4,21,11,30, 0.18000E+01,-,01491000  
1987, 4,27,11,45, 0.34000E+01,-,01491000  
1987, 4,27,11,50, 0.27000E+01,-,01491000  
1987, 5, 7,11,20, 0.18000E+01,-,01491000  
1987, 5,13,11, 0, 0.36000E+01,-,01491000  
1987, 6, 4,11,55, 0.13400E+01,-,CHO0626   
1987, 6,12,10,30, 0.16000E+01,-,01491000  
1987, 6,25,11, 0, 0.23000E+01,-,01491000  
1987, 8, 4,10, 0, 0.18000E+01,-,01491000  
1987, 8, 6,12, 0, 0.18500E+01,-,CHO0626   
1987, 8,11,10, 0, 0.83000E+00,-,01491000  
1987, 8,28,10, 0, 0.17000E+01,-,01491000  
1987, 9,11,13,45, 0.18000E+01,-,01491000  
1987, 9,11,13,50, 0.17000E+01,-,01491000  
1987, 9,16,13, 5, 0.18000E+01,-,CHO0626   
1987,10, 8,11,45, 0.16500E+01,-,CHO0626   
1987,10,14,12,30, 0.16000E+01,-,01491000  
1987,10,28,12,30, 0.15000E+01,-,01491000  
1987,11,17,10,30, 0.17000E+01,-,01491000  
1987,11,19,13,10, 0.11000E+01,-,CHO0626   
1987,12,16,10,30, 0.13000E+01,-,01491000  
1987,12,17,12,30, 0.17500E+01,-,CHO0626   
1988, 1, 7, 9, 0, 0.16000E+01,-,01491000  
1988, 1,13,12,25, 0.24500E+01,-,CHO0626   
1988, 1,20,13, 0, 0.26000E+01,-,01491000  
1988, 1,21,10,15, 0.24000E+01,-,01491000  
1988, 1,21,14, 0, 0.22000E+01,-,01491000  
1988, 1,28,13,15, 0.21000E+01,-,01491000  
1988, 2, 5,10,15, 0.21000E+01,-,01491000  
1988, 2,12,10,17, 0.28000E+01,-,01491000  
1988, 2,13,10, 0, 0.21000E+01,-,01491000  
1988, 2,13,14,15, 0.19000E+01,-,01491000  
1988, 2,14,12,30, 0.20000E+01,-,01491000  
1988, 2,16,11,45, 0.24000E+01,-,01491000  
1988, 2,25,12, 0, 0.22000E+01,-,CHO0626   
1988, 2,25,12,30, 0.17000E+01,-,01491000  
1988, 3, 2,10,15, 0.18000E+01,-,01491000  
1988, 3, 8,10,30, 0.17000E+01,-,01491000  
1988, 3,17,11,35, 0.16500E+01,-,CHO0626   
1988, 3,22, 9,10, 0.14000E+01,-,01491000  
1988, 4, 6, 9,30, 0.11000E+01,-,01491000  
1988, 4,14,11,15, 0.13800E+01,-,CHO0626   
1988, 4,20, 9,15, 0.11000E+01,-,01491000  
1988, 5, 6,10,30, 0.13000E+01,-,01491000  
1988, 5,12,11,30, 0.12500E+01,-,CHO0626   
1988, 5,19,10,30, 0.13000E+01,-,01491000  
1988, 6, 9,11,25, 0.17100E+01,-,CHO0626   
1988, 6,15, 9,30, 0.14000E+01,-,01491000  
1988, 6,30,10, 0, 0.15000E+01,-,01491000  
1988, 7,21,12, 0, 0.17000E+01,-,CHO0626   
1988, 7,21,14,15, 0.15000E+01,-,01491000  
1988, 7,22,15, 0, 0.14000E+01,-,01491000  
1988, 7,25,13,45, 0.12000E+01,-,01491000  
1988, 7,28, 9,45, 0.17000E+01,-,01491000  
1988, 8,11,12, 0, 0.16400E+01,-,CHO0626   
1988, 8,16,12,30, 0.14000E+01,-,01491000  
1988, 8,21,14, 0, 0.19000E+01,-,01491000  
1988, 8,30,10,30, 0.16000E+01,-,01491000  
1988, 9,16,10,15, 0.16000E+01,-,01491000  
1988, 9,16,10,20, 0.18000E+01,-,01491000  
1988, 9,19,11,45, 0.19500E+01,-,CHO0626   
1988,10, 6,11,15, 0.19000E+01,-,CHO0626   
1988,10,27,14, 0, 0.13000E+01,-,01491000  
1988,11, 2, 9,45, 0.17000E+01,-,01491000  
1988,11, 3,10,45, 0.98000E+00,-,01491000  
1988,11,17,12,45, 0.21000E+01,-,CHO0626   
1988,11,18, 9,50, 0.14000E+01,-,01491000  
1988,11,21,10,40, 0.16000E+01,-,01491000  
1988,11,28,12, 0, 0.31000E+01,-,01491000  
1988,11,29, 9,45, 0.21000E+01,-,01491000  
1988,11,29,13,30, 0.18000E+01,-,01491000  
1988,11,30,12, 0, 0.17000E+01,-,01491000  
1988,12, 1,13, 0, 0.17000E+01,-,01491000  
1988,12, 8,12,50, 0.19000E+01,-,CHO0626   
1988,12,15,11, 0, 0.20000E+01,-,01491000  
1989, 1, 5,14, 0, 0.26000E+01,-,01491000  
1989, 1,12,14,45, 0.18000E+01,-,01491000  
1989, 1,17,11, 0, 0.18000E+01,-,01491000  
1989, 1,19, 8, 0, 0.19500E+01,-,CHO0626   
1989, 1,30,10,30, 0.18000E+01,-,01491000  
1989, 2, 1,11,35, 0.19000E+01,-,01491000  
1989, 2,15, 9,50, 0.22500E+01,-,CHO0626   
1989, 2,22, 9,15, 0.21000E+01,-,01491000  
1989, 2,23, 9,10, 0.21000E+01,-,01491000  
1989, 2,23,13,15, 0.19000E+01,-,01491000  
1989, 2,27,10,30, 0.19000E+01,-,01491000  
1989, 3, 3,11,30, 0.16000E+01,-,01491000  
1989, 3, 6, 8,20, 0.20000E+01,-,CHO0626   
1989, 3, 6,14, 0, 0.18000E+01,-,01491000  
1989, 3, 8,10, 0, 0.21000E+01,-,01491000  
1989, 3, 8,14, 0, 0.21000E+01,-,01491000  
1989, 3, 9, 9,30, 0.21000E+01,-,01491000  
1989, 3,10,11,45, 0.24000E+01,-,01491000  
1989, 3,21,14, 0, 0.17000E+01,-,01491000  
1989, 3,24,10,45, 0.17000E+01,-,01491000  
1989, 3,24,14,30, 0.18000E+01,-,01491000  
1989, 3,25,10,45, 0.12000E+01,-,01491000  
1989, 3,25,14,15, 0.13000E+01,-,01491000  
1989, 3,26, 8,45, 0.14000E+01,-,01491000  
1989, 3,26,17,30, 0.14000E+01,-,01491000  
1989, 3,27,13,30, 0.15000E+01,-,01491000  
1989, 3,28,11,30, 0.16000E+01,-,01491000  
1989, 3,31,14,30, 0.18000E+01,-,01491000  
1989, 4, 6,14, 0, 0.19000E+01,-,01491000  
1989, 4, 8, 4, 0, 0.24000E+01,-,01491000  
1989, 4, 8,12,15, 0.19000E+01,-,01491000  
1989, 4, 8,12,30, 0.17000E+01,-,01491000  
1989, 4, 9,10,15, 0.18000E+01,-,01491000  
1989, 4, 9,10,45, 0.16000E+01,-,01491000  
1989, 4,10, 9,45, 0.15000E+01,-,01491000  
1989, 4,11,13,45, 0.22000E+01,-,01491000  
1989, 4,19, 9,25, 0.23000E+01,-,CHO0626   
1989, 4,20,10,30, 0.19000E+01,-,01491000  
1989, 4,27,10,40, 0.14000E+01,-,01491000  
1989, 5, 2,10, 0, 0.17000E+01,-,01491000  
1989, 5, 2,11,55, 0.19000E+01,-,01491000  
1989, 5, 2,14,45, 0.15000E+01,-,01491000  
1989, 5, 3, 0,15, 0.17000E+01,-,01491000  
1989, 5, 3,10,15, 0.13000E+01,-,01491000  
1989, 5, 3,16, 0, 0.12000E+01,-,01491000  
1989, 5, 4,10,10, 0.17000E+01,-,01491000  
1989, 5, 4,14, 0, 0.16000E+01,-,01491000  
1989, 5, 5,11,30, 0.14000E+01,-,01491000  
1989, 5, 6,11,15, 0.18000E+01,-,01491000  
