XL0_5320_0001.OTOTN:1985,10,17,10,30, 0.55000E+00,-,01594670  
XL0_5320_0001.OTOTN:1986, 3,11,13,15, 0.31000E+00,-,01594670  
XL0_5320_0001.OTOTN:1986, 5,14,18,15, 0.12000E+01,-,01594670  
XL0_5320_0001.OTOTN:1986, 6,11,20,30, 0.10000E+01,-,01594670  
XL0_5320_0001.OTOTN:1986, 8,13,14, 0, 0.63000E+01,-,01594670  
XL0_5320_0001.OTOTN:1986, 9,17,13,15, 0.71000E+00,-,01594670  
XL0_5320_0001.OTOTN:1987,11,23,15,15, 0.87000E+00,-,01594670  
XL0_5320_0001.OTOTN:1987,12,14,15,25, 0.47000E+00,-,01594670  
XL0_5320_0001.OTOTN:1988, 2,22,13,15, 0.37000E+00,-,01594670  
XL0_5320_0001.OTOTN:1988, 3,17,12,45, 0.35000E+00,-,01594670  
XL0_5320_0001.OTOTN:1988, 4,26,12,30, 0.47000E+00,-,01594670  
XL0_5320_0001.OTOTN:1988, 5,24,12,30, 0.76000E+00,-,01594670  
XL0_5320_0001.OTOTN:1988,12,21,14,30, 0.37000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 3,14,12, 0, 0.41000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 3,24,16,15, 0.65000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 4, 6,14,40, 0.79000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 4,19,11,30, 0.77000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 4,19,11,35, 0.75000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 6, 7,13, 0, 0.12000E+01,-,01594670  
XL0_5320_0001.OTOTN:1989, 6,13, 9, 0, 0.72000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 7,18,13, 0, 0.68000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 7,18,13, 5, 0.50000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 8,15,10,45, 0.10000E+01,-,01594670  
XL0_5320_0001.OTOTN:1989, 9,14, 8,45, 0.81000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989, 9,20,19,30, 0.79000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989,11,15, 8,15, 0.55000E+00,-,01594670  
XL0_5320_0001.OTOTN:1989,12,21, 9,30, 0.53000E+00,-,01594670  
XL0_5320_0001.OTOTN:1990, 1,26, 8, 0, 0.46000E+00,-,01594670  
XL0_5320_0001.OTOTN:1990, 1,31,11, 0, 0.20000E+01,-,01594670  
