SJ4_2660_2360.OTOTN:1988,11,15, 7,20, 0.15000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1989, 1, 4, 8,15, 0.18000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1989, 2,22,11,50, 0.22000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1989, 5,25, 7,50, 0.12000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1989, 7,16,11,25, 0.20000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1989, 8, 8, 7,30, 0.26000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1989,11, 7, 8,25, 0.15000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1989,11, 7, 8,30, 0.16000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990, 1,25, 8,15, 0.22000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990, 1,25, 8,20, 0.22000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990, 4, 2, 7,20, 0.19000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990, 5,24, 9,25, 0.28000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990, 5,24, 9,30, 0.19000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990, 7, 5, 9,50, 0.26000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990, 9, 1, 9,30, 0.22000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990, 9, 1, 9,35, 0.23000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990,11,16, 7,30, 0.18000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1990,11,16, 7,45, 0.23300E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 1, 3, 9, 0, 0.24000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 1, 3, 9, 5, 0.31100E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 3, 5, 7,45, 0.30000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 3, 5, 7,50, 0.26500E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 5,23,16, 0, 0.25000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 5,23,16, 5, 0.19600E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 7,10, 7,40, 0.20000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 7,10, 7,45, 0.20200E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 8,28,11, 5, 0.15000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991, 8,28,11,10, 0.14100E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991,11, 6,15, 0, 0.19000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991,11, 6,16, 0, 0.19000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1991,11, 6,16, 5, 0.18500E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 1, 8,14,45, 0.19000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 1, 8,14,50, 0.18400E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 3,27,12,50, 0.28000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 3,27,12,55, 0.31100E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 5,19,10,15, 0.14000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 5,19,10,20, 0.14100E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 7, 8,17,45, 0.15000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 7, 8,17,50, 0.16700E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 8,18,10, 0, 0.15000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992, 8,18,10, 5, 0.15900E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992,11,13,13, 0, 0.17000E+01,-,01562000  
SJ4_2660_2360.OTOTN:1992,11,18,13,35, 0.17000E+01,-,01562000  
SJ4_2660_2360.OTOTN:2002, 4,16, 9,45, 0.11000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2002, 6,25, 9,45, 0.14000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2002, 8,13, 8,40, 0.13000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2002,11, 5, 9, 0, 0.30000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2003, 1, 7,10, 0, 0.27000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2003, 3,11, 9,15, 0.19000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2003, 5,27, 9,30, 0.18000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2003, 7,22, 9, 0, 0.29000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2003, 9,16,10,30, 0.25000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2004, 2, 3, 8,30, 0.33000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2004, 4,27,12,15, 0.21000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2004, 6, 3, 8, 0, 0.22000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2004, 8,18, 8,45, 0.20000E+01,-,WQN0223   
SJ4_2660_2360.OTOTN:2005, 1,11,14,30, 0.21100E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 2,15,13,30, 0.25400E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 3,16,13,15, 0.19800E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 3,24,12,31, 0.28400E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 3,29,12, 2, 0.36000E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 3,30, 9,34, 0.21000E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 4,13,13, 0, 0.24200E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 5,11,14, 0, 0.24500E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 6,15,13, 0, 0.22200E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 7,14,13,30, 0.20300E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 8,10,15, 0, 0.23300E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005, 9,13,13,45, 0.28200E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005,10,13,13, 0, 0.22200E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005,11,10,12,30, 0.20700E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005,12, 1,11, 5, 0.24100E+01,-,01562000  
SJ4_2660_2360.OTOTN:2005,12,13,13,45, 0.20000E+01,-,01562000  
SJ6_2130_0003.OTOTN:1985, 1, 7,10,15, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 1,18,13,30, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 2,21,13, 0, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 3, 7, 9, 0, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 3,21,13,15, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 4,19,11, 0, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 5, 9,13, 0, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 5,16, 9,30, 0.14000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 6, 4,12, 0, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 7, 2,10,30, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 7, 2,14, 0, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 8, 7,15, 0, 0.80000E+00,-,01567000  
SJ6_2130_0003.OTOTN:1985, 9, 3,14,30, 0.12000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985, 9, 4,12,15, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985,10,24,12,30, 0.13000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985,11, 4,13, 0, 0.13000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1985,12,11, 8,15, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 1, 7,10,30, 0.28000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 1,15,14, 0, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,19,15,45, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,20, 7,40, 0.26000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,20,17, 0, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,21, 7, 0, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,21,18,30, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,22,10,30, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,22,15,30, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,23,10,30, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,24,10,50, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 2,25, 8, 0, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 3, 3,12,40, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 3, 5,13,45, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 4, 1,13, 0, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 4,30,12,30, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 5, 7,13,40, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 6,24,13,30, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 7, 8,11,45, 0.12000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 7,24,13,15, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 8,10,22,45, 0.10000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986, 9, 2,14, 0, 0.95000E+00,-,01567000  
SJ6_2130_0003.OTOTN:1986, 9,12,10, 0, 0.12000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,10, 8,15,15, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11, 5,13,45, 0.13000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,20,12,30, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,20,19,45, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,20,22,45, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,21, 4,26, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,21, 9,50, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,21,16,47, 0.26000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,21,22, 0, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,22, 7,45, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,22,18,50, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,23,13, 0, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,24,12, 0, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,24,17,45, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,11,25,13, 0, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1986,12,16,14, 0, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 1,14,16, 0, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 2,18,15,30, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 3,19,13,30, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 3,30,13,39, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 3,31,12,40, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 3,31,20,15, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 1, 5, 0, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 1,11, 0, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 1,16,15, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 1,21,15, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 2, 4,45, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 2,10,30, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 2,15,45, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 2,22,15, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 3, 6,15, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 3,16,30, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 4, 1,45, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 4, 7,45, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 4,11, 0, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 4,15, 0, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 4,20,30, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 5, 1,30, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 5,10,20, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 5,14,35, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 5,21, 0, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 6, 2,45, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 6,14,20, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 6,20,10, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 7,15, 0, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 8,14, 0, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4, 9,12,40, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4,10,13,40, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4,13, 9,45, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 4,28,14,40, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 5,19,15, 0, 0.29000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 6, 8,15, 0, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 7, 7,14, 0, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 8, 4,14, 0, 0.88000E+00,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9, 8,13,15, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9, 8,18,30, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9, 9, 5, 0, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,17,12,15, 0.27000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,17,23,30, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,18, 6,30, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,18,11,10, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,18,14, 0, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,19, 7,30, 0.32000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,19,17,45, 0.33000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,20, 7,30, 0.26000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,20,17, 0, 0.27000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,21,11,35, 0.26000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,21,16,45, 0.28000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,22,11, 0, 0.26000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987, 9,22,16,55, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987,10,14,14,20, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987,11,17,13, 0, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1987,12,17,13,30, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 1,28,14,45, 0.17200E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 2, 4,15,30, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 2, 4,19,45, 0.25000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 2, 5,10, 0, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 2, 6,15,30, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 2, 7,14,30, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 2, 8,14,30, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 2,10,13,30, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 2,17,14,50, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 3,17, 8,30, 0.16800E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 4,12,10,30, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 5,18,11, 0, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 5,19, 8,15, 0.29000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 5,19,14, 0, 0.31000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 5,20, 7,45, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 5,20,14, 0, 0.23000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 5,21, 9, 0, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 5,22,10,15, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 5,23, 7,30, 0.14800E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 5,25, 8, 0, 0.15800E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 6, 1,14,30, 0.14800E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 6,21,14,30, 0.13000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988, 7,11,13,15, 0.63000E+00,-,01567000  
SJ6_2130_0003.OTOTN:1988, 8,17,11, 0, 0.44000E+00,-,01567000  
SJ6_2130_0003.OTOTN:1988, 9,16,13,20, 0.13000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988,10, 5,11,50, 0.10000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988,11,16,13,55, 0.14400E+01,-,01567000  
SJ6_2130_0003.OTOTN:1988,12, 6,13, 0, 0.15200E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 1, 5,12, 0, 0.13200E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2, 1,11,30, 0.16600E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2,21,14, 0, 0.14800E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2,21,19,30, 0.15600E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2,22, 0,30, 0.15600E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2,22, 3,30, 0.15400E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2,22, 6, 0, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2,22,10,30, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2,23,11, 0, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2,24,10,45, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 2,27, 9,40, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 3,16,10, 0, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 4,27,11,30, 0.17000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5, 2,11, 0, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5, 3, 9,15, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5, 4,14,30, 0.14000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5, 5,12,50, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5, 6, 8,50, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5, 7,13,40, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5, 8,10,45, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5, 9,10, 0, 0.15000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5,10,11,15, 0.14000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5,11,11,30, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5,12,13, 0, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5,14, 9,15, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5,15,14,30, 0.16000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5,17,12,30, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5,19, 9,40, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5,21,11,20, 0.18000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 5,23,10, 5, 0.19000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 6,21,10,35, 0.29000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 6,22,10,30, 0.28000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 6,23,15,35, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 6,24,11, 0, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 6,25,11, 0, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 6,26,10,40, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 6,28,10, 0, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 6,30,12,20, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 7, 5,13,30, 0.24000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 7, 6,12,30, 0.22000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 7,14,11, 0, 0.29000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 7,15,12,30, 0.20000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 7,17,11,20, 0.21000E+01,-,01567000  
SJ6_2130_0003.OTOTN:1989, 7,21,10,45, 0.27000E+01,-,01567000  
