JA1_7600_7570.OTOTN:1999, 1,26,16,30, 0.10800E+01,-,2-DPC005.2
JA1_7600_7570.OTOTN:1999, 3,15,13,45, 0.11600E+01,-,2-DPC005.2
JA1_7600_7570.OTOTN:1999, 5,24,16, 0, 0.90000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:1999, 7,26,15, 0, 0.94000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:1999, 9,22,16, 0, 0.68000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2000, 1, 5,16, 0, 0.49000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2000, 3,15,14,30, 0.44000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2000, 5,10,14,15, 0.72000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2000, 7,26,13,35, 0.67000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2000, 9,25,15,30, 0.61000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2000,11, 6,13,40, 0.24000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2001, 3, 8,12,50, 0.44000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2001, 6,12,11, 0, 0.62000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2001, 8,13,13,40, 0.68000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2001,10,23,12,45, 0.24000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2001,12, 5,12, 0, 0.44000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2002, 2,21,11, 0, 0.34000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2002, 4, 2,13, 0, 0.74000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2002, 6,20,12,15, 0.44000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2002, 7,16,15, 0, 0.75000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2002, 9,19,12, 0, 0.43000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2002,11,25,11,25, 0.44000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2003, 7, 9,12,30, 0.77000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2003, 9, 4,11,25, 0.59000E+00,-,2-DPC005.2
JA1_7600_7570.OTOTN:2003,12, 1,13,15, 0.57000E+00,-,2-DPC005.2
JA2_7550_7280.OTOTN:2001, 8, 8,10,50, 0.35000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2001,12, 3,10,40, 0.24000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2002, 2,20, 9,40, 0.42000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2002, 4,16, 9,30, 0.36000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2002, 6, 3,10,40, 0.45000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2002, 8, 1, 9, 0, 0.48000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2002,10,22, 9,10, 0.45000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2002,12,17,13,50, 0.42000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2003, 7,10,10,10, 0.46000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2003, 9, 4,10,20, 0.66000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2003,11,12,11,50, 0.38000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2004, 1, 5,11,45, 0.62000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2004, 3, 9,12, 0, 0.29000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2004, 5, 5,12,10, 0.41000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2004, 7, 8,12, 0, 0.48000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2004, 8,17,16,20, 0.45000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2004, 9,29,12,30, 0.53000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2004,10,12,15, 0, 0.29000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2004,11,30,11,50, 0.38000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2004,12,15,16, 0, 0.45000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2005, 1, 6,10, 0, 0.37000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2005, 2,14,11,10, 0.35000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2005, 4,28,16,15, 0.26000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2005, 5,11,13, 0, 0.30000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2005, 7,19,12,40, 0.46000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2005, 8,15,14, 0, 0.40000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2005,10,11,12,10, 0.53000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2005,11, 1,14,35, 0.26000E+00,-,2-APP110.9
JA2_7550_7280.OTOTN:2005,12,13,11,40, 0.40000E+00,-,2-APP110.9
JA5_7480_0001.OTOTN:1990, 1, 2,12, 1, 0.63000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 1, 3,11,30, 0.68000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 1, 4,13, 0, 0.94000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 1, 5,11,30, 0.98000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 1, 6,10, 0, 0.11000E+01,-,02041650  
JA5_7480_0001.OTOTN:1990, 1,27, 8,15, 0.65000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 1,27, 8,30, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 1,29,12,30, 0.46000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 1,29,12,31, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 2, 5,14, 0, 0.73000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 2,12,13, 0, 0.52000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 2,14,11, 0, 0.52000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 2,27,12,30, 0.51000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 2,27,12,31, 0.49000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 3, 7,14, 0, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 3,20, 9,30, 0.36000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 3,21, 9, 0, 0.50000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 3,21, 9, 1, 0.27000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 3,27, 9,30, 0.43000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4, 2,12,15, 0.48000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4, 3, 9, 0, 0.57000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4, 4, 9,30, 0.56000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4, 5,11, 0, 0.56000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4, 6,10,30, 0.65000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4, 9,13,15, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4, 9,13,30, 0.76000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4,10,11, 0, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4,17,10,15, 0.53000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4,19,10,30, 0.53000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4,30,12, 0, 0.30000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 4,30,12, 1, 0.36000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 5,15, 9, 0, 0.55000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 5,28, 9,30, 0.61000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 5,30,10, 0, 0.70000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 5,30,10, 1, 0.32000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 5,31,12,45, 0.93000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 6, 1,14, 0, 0.96000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 6,13, 9,15, 0.62000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 6,25,13, 0, 0.11000E+01,-,02041650  
JA5_7480_0001.OTOTN:1990, 6,25,13, 1, 0.65000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 7,12,13,30, 0.78000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 7,24, 9,30, 0.62000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 8,10, 9, 0, 0.55000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 8,10, 9,10, 0.54000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 8,27,12,30, 0.40000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 8,27,12,31, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 9,11, 8,45, 0.74000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990, 9,26, 8,30, 0.30000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990,10,16, 9,45, 0.51000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990,10,25,13,30, 0.66000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990,10,25,13,35, 0.56000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990,11,20,10,30, 0.50000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990,11,20,10,31, 0.37000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990,12, 6, 8,30, 0.36000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990,12,17,11, 0, 0.38000E+00,-,02041650  
JA5_7480_0001.OTOTN:1990,12,17,11,15, 0.38000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1, 9,14, 0, 0.48000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1,12, 9, 0, 0.64000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1,13,14,15, 0.51000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1,14,11, 0, 0.53000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1,15,10, 0, 0.80000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1,15,10, 1, 0.69000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1,16,10,30, 0.62000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1,18, 9, 0, 0.75000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1,30, 9,15, 0.50000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 1,30, 9,16, 0.51000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 2,27,10,30, 0.60000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 2,27,10,31, 0.56000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 3, 7, 9, 0, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 3, 8,10, 0, 0.54000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 3,19, 9, 0, 0.44000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 3,19, 9,15, 0.53000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 3,20, 9, 0, 0.52000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 3,21,10, 0, 0.43000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 3,22, 8, 0, 0.53000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 3,26, 8, 0, 0.64000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 3,26, 8,15, 0.65000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 4, 1,13, 0, 0.96000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 4, 2,10, 0, 0.70000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 4, 2,10, 1, 0.98000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 4, 3,10,30, 0.10000E+01,-,02041650  
JA5_7480_0001.OTOTN:1991, 4, 5,11, 0, 0.74000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 4,22,10,30, 0.35000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 4,22,10,31, 0.46000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 5,23, 9, 0, 0.44000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 5,23, 9,15, 0.44000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 6,14, 9, 0, 0.62000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 6,28,10, 0, 0.67000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 6,28,10, 1, 0.46000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 7, 5,10, 0, 0.72000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 7,12, 8, 0, 0.46000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 7,12, 8,15, 0.45000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 7,29, 9,45, 0.80000E+00,-,02041650  
JA5_7480_0001.OTOTN:1991, 8, 9,12, 0, 0.59000E+00,-,02041650  
