TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000947,0.022070,0,0.000095,0.000947,0.500000,0.000022,0.979E-05
A10003,1,0,0,1,0,1,0,1,0,0.000316,0.009460,0,0.000032,0.000316,0.500000,0.946E-05,0.604E-05
A10005,1,0,0,1,0,1,0,1,0,0.001093,0.023521,0,0.000109,0.001093,0.500000,0.000024,0.725E-05
A11001,1,0,0,1,0,1,0,1,0,0.000457,0.016985,0,0.000046,0.000457,0.500000,0.000017,0.812E-05
A24001,1,0,0,1,0,1,0,1,0,0.000423,0.014236,0,0.000042,0.000423,0.500000,0.000014,0.000014
A24003,1,0,0,1,0,1,0,1,0,0.000295,0.008837,0,0.000030,0.000295,0.500000,0.884E-05,0.653E-05
A24005,1,0,0,1,0,1,0,1,0,0.000481,0.014104,0,0.000048,0.000481,0.500000,0.000014,0.641E-05
A24009,1,0,0,1,0,1,0,1,0,0.000258,0.007973,0,0.000026,0.000258,0.500000,0.797E-05,0.759E-05
A24011,1,0,0,1,0,1,0,1,0,0.000336,0.009367,0,0.000034,0.000336,0.500000,0.937E-05,0.739E-05
A24013,1,0,0,1,0,1,0,1,0,0.000794,0.017799,0,0.000079,0.000794,0.500000,0.000018,0.000011
A24015,1,0,0,1,0,1,0,1,0,0.000444,0.013141,0,0.000044,0.000444,0.500000,0.000013,0.789E-05
A24017,1,0,0,1,0,1,0,1,0,0.000211,0.007214,0,0.000021,0.000211,0.500000,0.721E-05,0.912E-05
A24019,1,0,0,1,0,1,0,1,0,0.000290,0.008572,0,0.000029,0.000290,0.500000,0.857E-05,0.796E-05
A24021,1,0,0,1,0,1,0,1,0,0.000371,0.011406,0,0.000037,0.000371,0.500000,0.000011,0.817E-05
A24023,1,0,0,1,0,1,0,1,0,0.000269,0.007883,0,0.000027,0.000269,0.500000,0.788E-05,0.618E-05
A24025,1,0,0,1,0,1,0,1,0,0.000468,0.013155,0,0.000047,0.000468,0.500000,0.000013,0.607E-05
A24027,1,0,0,1,0,1,0,1,0,0.000415,0.012824,0,0.000041,0.000415,0.500000,0.000013,0.704E-05
A24029,1,0,0,1,0,1,0,1,0,0.000268,0.008644,0,0.000027,0.000268,0.500000,0.864E-05,0.568E-05
A24031,1,0,0,1,0,1,0,1,0,0.000375,0.012185,0,0.000038,0.000375,0.500000,0.000012,0.740E-05
A24033,1,0,0,1,0,1,0,1,0,0.000264,0.008534,0,0.000026,0.000264,0.500000,0.853E-05,0.896E-05
A24035,1,0,0,1,0,1,0,1,0,0.000534,0.013938,0,0.000053,0.000534,0.500000,0.000014,0.717E-05
A24037,1,0,0,1,0,1,0,1,0,0.000287,0.009997,0,0.000029,0.000287,0.500000,0.100E-04,0.920E-05
A24039,1,0,0,1,0,1,0,1,0,0.000291,0.008530,0,0.000029,0.000291,0.500000,0.853E-05,0.811E-05
A24041,1,0,0,1,0,1,0,1,0,0.000291,0.008829,0,0.000029,0.000291,0.500000,0.883E-05,0.668E-05
A24043,1,0,0,1,0,1,0,1,0,0.000742,0.024316,0,0.000074,0.000742,0.500000,0.000024,0.568E-05
A24045,1,0,0,1,0,1,0,1,0,0.000342,0.010503,0,0.000034,0.000342,0.500000,0.000011,0.928E-05
A24047,1,0,0,1,0,1,0,1,0,0.000333,0.010279,0,0.000033,0.000333,0.500000,0.000010,0.894E-05
A24510,1,0,0,1,0,1,0,1,0,0.000462,0.013055,0,0.000046,0.000462,0.500000,0.000013,0.589E-05
A36003,1,0,0,1,0,1,0,1,0,0.000392,0.011059,0,0.000039,0.000392,0.500000,0.000011,0.000012
A36007,1,0,0,1,0,1,0,1,0,0.000320,0.010330,0,0.000032,0.000320,0.500000,0.000010,0.674E-05
A36015,1,0,0,1,0,1,0,1,0,0.000416,0.013142,0,0.000042,0.000416,0.500000,0.000013,0.000012
A36017,1,0,0,1,0,1,0,1,0,0.000353,0.009938,0,0.000035,0.000353,0.500000,0.994E-05,0.624E-05
