TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.495713,1.619396,0,0.049570,0.495713,0.500000,0.001619,0.276225
A10003,1,0,0,1,0,1,0,1,0,0.629173,0.963046,0,0.062916,0.629173,0.500000,0.000963,0.396416
A10005,1,0,0,1,0,1,0,1,0,0.711596,1.521887,0,0.071163,0.711596,0.500000,0.001522,0.265052
A11001,1,0,0,1,0,1,0,1,0,0.419942,1.379279,0,0.041992,0.419942,0.500000,0.001379,0.354173
A24001,1,0,0,1,0,1,0,1,0,0.255541,0.740172,0,0.025554,0.255541,0.500000,0.000740,0.656681
A24003,1,0,0,1,0,1,0,1,0,0.604691,0.984285,0,0.060470,0.604691,0.500000,0.000984,0.409358
A24005,1,0,0,1,0,1,0,1,0,0.652889,1.827899,0,0.065293,0.652889,0.500000,0.001828,0.239908
A24009,1,0,0,1,0,1,0,1,0,0.528077,1.414410,0,0.052807,0.528077,0.500000,0.001414,0.324725
A24011,1,0,0,1,0,1,0,1,0,0.650337,1.012079,0,0.065036,0.650337,0.500000,0.001012,0.471421
A24013,1,0,0,1,0,1,0,1,0,0.485143,1.227619,0,0.048516,0.485143,0.500000,0.001228,0.370101
A24015,1,0,0,1,0,1,0,1,0,0.503196,1.348364,0,0.050321,0.503196,0.500000,0.001348,0.327445
A24017,1,0,0,1,0,1,0,1,0,0.550906,1.283057,0,0.055088,0.550906,0.500000,0.001283,0.521223
A24019,1,0,0,1,0,1,0,1,0,0.567531,0.931401,0,0.056755,0.567531,0.500000,0.000931,0.514792
A24021,1,0,0,1,0,1,0,1,0,0.466731,1.238637,0,0.046672,0.466731,0.500000,0.001239,0.350669
A24023,1,0,0,1,0,1,0,1,0,0.716989,0.953012,0,0.071700,0.716989,0.500000,0.000953,0.463140
A24025,1,0,0,1,0,1,0,1,0,0.718779,1.512518,0,0.071875,0.718779,0.500000,0.001513,0.274304
A24027,1,0,0,1,0,1,0,1,0,0.558606,1.464793,0,0.055860,0.558606,0.500000,0.001465,0.303910
A24029,1,0,0,1,0,1,0,1,0,0.750506,1.231276,0,0.075052,0.750506,0.500000,0.001231,0.368937
A24031,1,0,0,1,0,1,0,1,0,0.475427,1.562362,0,0.047543,0.475427,0.500000,0.001562,0.279054
A24033,1,0,0,1,0,1,0,1,0,0.365695,1.176340,0,0.036572,0.365695,0.500000,0.001176,0.355098
A24035,1,0,0,1,0,1,0,1,0,0.779386,1.754622,0,0.077940,0.779386,0.500000,0.001755,0.295275
A24037,1,0,0,1,0,1,0,1,0,0.374967,1.001741,0,0.037495,0.374967,0.500000,0.001002,0.464222
A24039,1,0,0,1,0,1,0,1,0,0.596792,0.892393,0,0.059679,0.596792,0.500000,0.000892,0.571986
A24041,1,0,0,1,0,1,0,1,0,0.675527,1.082766,0,0.067554,0.675527,0.500000,0.001083,0.439898
A24043,1,0,0,1,0,1,0,1,0,0.433463,1.737362,0,0.043347,0.433463,0.500000,0.001737,0.166340
A24045,1,0,0,1,0,1,0,1,0,0.519987,1.084978,0,0.051998,0.519987,0.500000,0.001085,0.543788
A24047,1,0,0,1,0,1,0,1,0,0.505655,1.082714,0,0.050568,0.505655,0.500000,0.001083,0.504088
A24510,1,0,0,1,0,1,0,1,0,0.808734,1.377577,0,0.080871,0.808734,0.500000,0.001378,0.324306
A36003,1,0,0,1,0,1,0,1,0,0.419216,0.916609,0,0.041921,0.419216,0.500000,0.000917,0.581290
A36007,1,0,0,1,0,1,0,1,0,0.510942,0.961881,0,0.051095,0.510942,0.500000,0.000962,0.398401
A36015,1,0,0,1,0,1,0,1,0,0.336764,0.836525,0,0.033678,0.336764,0.500000,0.000837,0.561130
A36017,1,0,0,1,0,1,0,1,0,0.589956,0.941663,0,0.058995,0.589956,0.500000,0.000942,0.368408
A36023,1,0,0,1,0,1,0,1,0,0.662918,1.063562,0,0.066292,0.662918,0.500000,0.001064,0.329273
A36025,1,0,0,1,0,1,0,1,0,0.655713,1.232324,0,0.065572,0.655713,0.500000,0.001232,0.356565
A36043,1,0,0,1,0,1,0,1,0,0.740511,1.242186,0,0.074053,0.740511,0.500000,0.001242,0.348681
A36051,1,0,0,1,0,1,0,1,0,0.659141,1.404191,0,0.065913,0.659141,0.500000,0.001404,0.388358
A36053,1,0,0,1,0,1,0,1,0,1.014532,1.845662,0,0.101456,1.014532,0.500000,0.001846,0.287216
A36065,1,0,0,1,0,1,0,1,0,0.987710,1.721319,0,0.098769,0.987710,0.500000,0.001721,0.307897
A36067,1,0,0,1,0,1,0,1,0,0.872563,1.461139,0,0.087259,0.872563,0.500000,0.001461,0.287771
A36069,1,0,0,1,0,1,0,1,0,0.649372,1.535014,0,0.064939,0.649372,0.500000,0.001535,0.371874
A36077,1,0,0,1,0,1,0,1,0,0.632241,1.125565,0,0.063223,0.632241,0.500000,0.001126,0.341887
A36095,1,0,0,1,0,1,0,1,0,0.750081,1.355711,0,0.075005,0.750081,0.500000,0.001356,0.322471
