 seg,scen,Total,Stream,PS,Sep,Atdep,calscen,Total,Stream,PS,Sep,Atdep
PU2_4730_4220,p531_2010E3PJun16        , 0.13436E+10, 0.13401E+10, 0.27007E+07, 0.49074E+06, 0.31544E+06,p531pq                   , 0.13983E+10, 0.13924E+10, 0.48132E+07, 0.49074E+06, 0.55471E+06
PS1_4830_5080,p531_2010E3PJun16        , 0.16466E+08, 0.15167E+08, 0.29689E+06, 0.38332E+06, 0.61958E+06,p531pq                   , 0.30071E+08, 0.27832E+08, 0.98874E+06, 0.38332E+06, 0.86714E+06
JL1_6560_6440,p531_2010E3PJun16        , 0.15600E+10, 0.15579E+10, 0.34321E+03, 0.50838E+06, 0.15404E+07,p531pq                   , 0.15666E+10, 0.15634E+10, 0.21929E+05, 0.50838E+06, 0.26405E+07
SU2_1210_1310,p531_2010E3PJun16        , 0.43019E+10, 0.43014E+10, 0.61052E+05, 0.24058E+06, 0.18616E+06,p531pq                   , 0.43052E+10, 0.43046E+10, 0.64611E+05, 0.24058E+06, 0.33799E+06
SJ3_2170_1970,p531_2010E3PJun16        , 0.24402E+08, 0.24290E+08, 0.00000E+00, 0.57434E+05, 0.54543E+05,p531pq                   , 0.42205E+08, 0.42063E+08, 0.00000E+00, 0.57434E+05, 0.84908E+05
SW2_1190_1410,p531_2010E3PJun16        , 0.29011E+08, 0.27072E+08, 0.17802E+06, 0.65374E+06, 0.11072E+07,p531pq                   , 0.44341E+08, 0.41154E+08, 0.37378E+06, 0.65374E+06, 0.21589E+07
PS0_6150_6160,p531_2010E3PJun16        , 0.27696E+08, 0.27370E+08, 0.12516E+02, 0.26754E+06, 0.58988E+05,p531pq                   , 0.30104E+08, 0.29775E+08, 0.75099E+02, 0.26754E+06, 0.61662E+05
PU2_4050_4180,p531_2010E3PJun16        , 0.57549E+08, 0.57049E+08, 0.61154E+05, 0.68967E+05, 0.36963E+06,p531pq                   , 0.79687E+08, 0.78928E+08, 0.89400E+05, 0.68967E+05, 0.60111E+06
JL1_6770_6850,p531_2010E3PJun16        , 0.18747E+10, 0.18737E+10, 0.11231E+06, 0.33568E+06, 0.53400E+06,p531pq                   , 0.18833E+10, 0.18800E+10, 0.20089E+07, 0.33568E+06, 0.93912E+06
SU2_0670_0810,p531_2010E3PJun16        , 0.11946E+10, 0.11920E+10, 0.24992E+05, 0.80148E+05, 0.24970E+07,p531pq                   , 0.11979E+10, 0.11932E+10, 0.18724E+03, 0.80148E+05, 0.46845E+07
SJ1_2280_2450,p531_2010E3PJun16        , 0.26957E+10, 0.26954E+10, 0.10833E+06, 0.14052E+06, 0.73245E+05,p531pq                   , 0.27036E+10, 0.27032E+10, 0.85326E+05, 0.14052E+06, 0.13670E+06
PU2_2790_3290,p531_2010E3PJun16        , 0.45782E+10, 0.45688E+10, 0.20704E+07, 0.33921E+07, 0.39295E+07,p531pq                   , 0.46634E+10, 0.46477E+10, 0.67575E+07, 0.33921E+07, 0.55778E+07
SW3_1040_1220,p531_2010E3PJun16        , 0.54732E+10, 0.54725E+10, 0.12646E+03, 0.18738E+06, 0.52246E+06,p531pq                   , 0.54786E+10, 0.54774E+10, 0.22114E+03, 0.18738E+06, 0.10250E+07
PS2_5560_5100,p531_2010E3PJun16        , 0.64721E+08, 0.59571E+08, 0.57759E+06, 0.16616E+07, 0.29112E+07,p531pq                   , 0.14466E+09, 0.13654E+09, 0.33232E+07, 0.16616E+07, 0.31307E+07
SU2_1290_1500,p531_2010E3PJun16        , 0.26928E+10, 0.26898E+10, 0.71430E+06, 0.84498E+06, 0.15048E+07,p531pq                   , 0.27003E+10, 0.26947E+10, 0.18169E+07, 0.84498E+06, 0.29160E+07
JL2_7120_6970,p531_2010E3PJun16        , 0.72389E+07, 0.67698E+07, 0.33282E+03, 0.50396E+05, 0.41839E+06,p531pq                   , 0.10121E+08, 0.93776E+07, 0.61243E+03, 0.50396E+05, 0.69206E+06
SJ3_2040_1980,p531_2010E3PJun16        , 0.45664E+10, 0.45610E+10, 0.36256E+07, 0.81567E+06, 0.98316E+06,p531pq                   , 0.45819E+10, 0.45709E+10, 0.82875E+07, 0.81567E+06, 0.18337E+07
SW2_1030_1060,p531_2010E3PJun16        , 0.34504E+10, 0.34496E+10, 0.80567E+05, 0.17847E+06, 0.57479E+06,p531pq                   , 0.34561E+10, 0.34545E+10, 0.26125E+06, 0.17847E+06, 0.11006E+07
PU2_4220_3900,p531_2010E3PJun16        , 0.57249E+08, 0.52373E+08, 0.16621E+07, 0.23463E+07, 0.86695E+06,p531pq                   , 0.10161E+09, 0.92062E+08, 0.56382E+07, 0.23463E+07, 0.15588E+07
PS3_5100_5080,p531_2010E3PJun16        , 0.69572E+08, 0.59458E+08, 0.13751E+07, 0.15318E+07, 0.72079E+07,p531pq                   , 0.12347E+09, 0.10551E+09, 0.69532E+07, 0.15318E+07, 0.94768E+07
SJ2_2580_2500,p531_2010E3PJun16        , 0.86878E+10, 0.86854E+10, 0.12552E+06, 0.50398E+06, 0.17025E+07,p531pq                   , 0.86935E+10, 0.86896E+10, 0.25104E+06, 0.50398E+06, 0.31726E+07
SW2_1070_1060,p531_2010E3PJun16        , 0.54995E+10, 0.54975E+10, 0.40916E+05, 0.13392E+06, 0.17859E+07,p531pq                   , 0.55084E+10, 0.55047E+10, 0.50629E+05, 0.13392E+06, 0.35225E+07
SU3_1310_1280,p531_2010E3PJun16        , 0.31067E+08, 0.30701E+08, 0.37587E+05, 0.24323E+06, 0.85895E+05,p531pq                   , 0.44181E+08, 0.43746E+08, 0.38331E+05, 0.24323E+06, 0.15272E+06
JL2_6440_6441,p531_2010E3PJun16        , 0.11831E+08, 0.10458E+08, 0.11866E+03, 0.27199E+06, 0.11001E+07,p531pq                   , 0.16889E+08, 0.14793E+08, 0.22339E+03, 0.27199E+06, 0.18241E+07
PU0_3601_3602,p531_2010E3PJun16        , 0.20148E+09, 0.20115E+09, 0.54243E+05, 0.10284E+06, 0.17896E+06,p531pq                   , 0.20315E+09, 0.20262E+09, 0.13972E+06, 0.10284E+06, 0.29019E+06
SW3_1250_1340,p531_2010E3PJun16        , 0.26283E+10, 0.26281E+10, 0.77474E+04, 0.18702E+06, 0.93191E+05,p531pq                   , 0.26425E+10, 0.26421E+10, 0.30820E+05, 0.18702E+06, 0.17151E+06
SJ2_2500_2450,p531_2010E3PJun16        , 0.16226E+08, 0.15882E+08, 0.20492E+05, 0.38814E+05, 0.28452E+06,p531pq                   , 0.23248E+08, 0.22630E+08, 0.41962E+05, 0.38814E+05, 0.53778E+06
PU3_2510_3290,p531_2010E3PJun16        , 0.43290E+10, 0.43249E+10, 0.19011E+06, 0.91777E+06, 0.29987E+07,p531pq                   , 0.43518E+10, 0.43458E+10, 0.44873E+06, 0.91777E+06, 0.46249E+07
PS2_6660_6490,p531_2010E3PJun16        , 0.86737E+07, 0.73335E+07, 0.11503E+07, 0.80607E+05, 0.10937E+06,p531pq                   , 0.17920E+08, 0.10227E+08, 0.74566E+07, 0.80607E+05, 0.15596E+06
SU3_1280_1590,p531_2010E3PJun16        , 0.51884E+08, 0.50282E+08, 0.22865E+06, 0.65214E+06, 0.72132E+06,p531pq                   , 0.76574E+08, 0.74139E+08, 0.51150E+06, 0.65214E+06, 0.12716E+07
JL2_6441_6520,p531_2010E3PJun16        , 0.17982E+08, 0.14989E+08, 0.44198E+04, 0.59118E+06, 0.23968E+07,p531pq                   , 0.25678E+08, 0.20942E+08, 0.20141E+05, 0.59118E+06, 0.41250E+07
SJ2_2570_2660,p531_2010E3PJun16        , 0.14895E+10, 0.14889E+10, 0.27443E+05, 0.42480E+06, 0.16900E+06,p531pq                   , 0.14947E+10, 0.14940E+10, 0.21347E+05, 0.42480E+06, 0.32210E+06
SW3_1220_1320,p531_2010E3PJun16        , 0.19691E+08, 0.18888E+08, 0.17996E+05, 0.55839E+06, 0.22597E+06,p531pq                   , 0.27512E+08, 0.25714E+08, 0.82421E+06, 0.55839E+06, 0.41588E+06
JL1_6760_6910,p531_2010E3PJun16        , 0.17887E+10, 0.17873E+10, 0.74735E+04, 0.29105E+06, 0.11128E+07,p531pq                   , 0.17925E+10, 0.17902E+10, 0.44504E+05, 0.29105E+06, 0.19222E+07
PU2_3900_3750,p531_2010E3PJun16        , 0.63992E+08, 0.60812E+08, 0.14512E+07, 0.77484E+06, 0.95437E+06,p531pq                   , 0.11101E+09, 0.10337E+09, 0.51248E+07, 0.77484E+06, 0.17410E+07
PS4_5080_4380,p531_2010E3PJun16        , 0.72450E+08, 0.70854E+08, 0.22867E+05, 0.30609E+06, 0.12671E+07,p531pq                   , 0.11691E+09, 0.11450E+09, 0.41425E+05, 0.30609E+06, 0.20604E+07
SU3_1500_1420,p531_2010E3PJun16        , 0.18654E+08, 0.18414E+08, 0.54645E+04, 0.11286E+06, 0.12232E+06,p531pq                   , 0.23722E+08, 0.23358E+08, 0.21729E+05, 0.11286E+06, 0.22960E+06
JL1_6940_7200,p531_2010E3PJun16        , 0.19506E+10, 0.19501E+10, 0.33430E+05, 0.13283E+06, 0.31760E+06,p531pq                   , 0.19536E+10, 0.19527E+10, 0.16485E+06, 0.13283E+06, 0.55843E+06
PU2_3770_3600,p531_2010E3PJun16        , 0.48434E+10, 0.48386E+10, 0.17335E+06, 0.14808E+07, 0.31169E+07,p531pq                   , 0.48636E+10, 0.48562E+10, 0.35208E+06, 0.14808E+07, 0.55785E+07
SJ3_2450_2120,p531_2010E3PJun16        , 0.24176E+08, 0.23368E+08, 0.13018E+05, 0.96549E+05, 0.69878E+06,p531pq                   , 0.35029E+08, 0.33541E+08, 0.71378E+05, 0.96549E+05, 0.13208E+07
PS3_6460_6230,p531_2010E3PJun16        , 0.42684E+10, 0.42620E+10, 0.24356E+07, 0.18145E+07, 0.22272E+07,p531pq                   , 0.43090E+10, 0.42986E+10, 0.55085E+07, 0.18145E+07, 0.30826E+07
SW3_1060_1260,p531_2010E3PJun16        , 0.32050E+08, 0.30568E+08, 0.00000E+00, 0.15737E+06, 0.13247E+07,p531pq                   , 0.39289E+08, 0.36525E+08, 0.00000E+00, 0.15737E+06, 0.26062E+07
PU2_2840_3080,p531_2010E3PJun16        , 0.68051E+10, 0.68035E+10, 0.13382E+06, 0.44620E+06, 0.10336E+07,p531pq                   , 0.68309E+10, 0.68282E+10, 0.39300E+06, 0.44620E+06, 0.18826E+07
SU2_1020_0980,p531_2010E3PJun16        , 0.27090E+10, 0.27077E+10, 0.17679E+04, 0.47051E+06, 0.84216E+06,p531pq                   , 0.27146E+10, 0.27124E+10, 0.87932E+03, 0.47051E+06, 0.16643E+07
SJ3_2250_2230,p531_2010E3PJun16        , 0.51507E+10, 0.51411E+10, 0.46690E+07, 0.22682E+07, 0.26399E+07,p531pq                   , 0.51881E+10, 0.51693E+10, 0.11622E+08, 0.22682E+07, 0.49083E+07
JL1_6910_6960,p531_2010E3PJun16        , 0.62983E+07, 0.60801E+07, 0.00000E+00, 0.92297E+05, 0.12590E+06,p531pq                   , 0.96963E+07, 0.93732E+07, 0.00000E+00, 0.92297E+05, 0.23081E+06
PS3_5990_6161,p531_2010E3PJun16        , 0.66172E+10, 0.66131E+10, 0.31089E+06, 0.88371E+06, 0.29669E+07,p531pq                   , 0.66498E+10, 0.66433E+10, 0.20069E+07, 0.88371E+06, 0.35884E+07
SJ2_2530_2820,p531_2010E3PJun16        , 0.45673E+10, 0.45661E+10, 0.25508E+06, 0.62178E+06, 0.29434E+06,p531pq                   , 0.45765E+10, 0.45751E+10, 0.18062E+06, 0.62178E+06, 0.57375E+06
PU3_3290_3390,p531_2010E3PJun16        , 0.82120E+08, 0.80454E+08, 0.24127E+06, 0.31985E+06, 0.11050E+07,p531pq                   , 0.13869E+09, 0.13619E+09, 0.57050E+06, 0.31985E+06, 0.16104E+07
SU3_0810_0970,p531_2010E3PJun16        , 0.14801E+08, 0.95992E+07, 0.13477E+07, 0.35192E+06, 0.35020E+07,p531pq                   , 0.22572E+08, 0.12432E+08, 0.30245E+07, 0.35192E+06, 0.67634E+07
PS2_6490_6420,p531_2010E3PJun16        , 0.12923E+08, 0.11893E+08, 0.84851E+05, 0.50354E+06, 0.44122E+06,p531pq                   , 0.20629E+08, 0.17741E+08, 0.17700E+07, 0.50354E+06, 0.61534E+06
SW4_1260_1300,p531_2010E3PJun16        , 0.31643E+08, 0.29598E+08, 0.95406E+04, 0.38997E+06, 0.16448E+07,p531pq                   , 0.42828E+08, 0.38925E+08, 0.31746E+06, 0.38997E+06, 0.31950E+07
JL4_6520_6710,p531_2010E3PJun16        , 0.47945E+08, 0.37314E+08, 0.34075E+07, 0.13527E+07, 0.58706E+07,p531pq                   , 0.72607E+08, 0.50875E+08, 0.10003E+08, 0.13527E+07, 0.10376E+08
SJ3_1980_2060,p531_2010E3PJun16        , 0.32795E+08, 0.31529E+08, 0.20074E+06, 0.54754E+06, 0.51766E+06,p531pq                   , 0.50475E+08, 0.48835E+08, 0.11869E+06, 0.54754E+06, 0.97385E+06
SU1_0660_0710,p531_2010E3PJun16        , 0.35454E+10, 0.35419E+10, 0.32243E+05, 0.28184E+06, 0.31465E+07,p531pq                   , 0.35515E+10, 0.35453E+10, 0.94636E+05, 0.28184E+06, 0.58687E+07
PU3_3390_3730,p531_2010E3PJun16        , 0.10678E+09, 0.10274E+09, 0.91098E+06, 0.68284E+06, 0.24481E+07,p531pq                   , 0.17174E+09, 0.16401E+09, 0.30699E+07, 0.68284E+06, 0.39801E+07
SW3_1080_1350,p531_2010E3PJun16        , 0.55862E+10, 0.55857E+10, 0.37365E+05, 0.14125E+06, 0.34002E+06,p531pq                   , 0.55961E+10, 0.55953E+10, 0.17986E+04, 0.14125E+06, 0.66664E+06
PS0_6160_6161,p531_2010E3PJun16        , 0.89934E+07, 0.83487E+07, 0.28299E+02, 0.50561E+06, 0.13897E+06,p531pq                   , 0.18759E+08, 0.18120E+08, 0.10224E+03, 0.50561E+06, 0.13288E+06
JL2_6850_6890,p531_2010E3PJun16        , 0.14272E+08, 0.12237E+08, 0.45093E+05, 0.30559E+06, 0.16836E+07,p531pq                   , 0.18918E+08, 0.15580E+08, 0.93478E+05, 0.30559E+06, 0.29393E+07
SU2_0990_0950,p531_2010E3PJun16        , 0.27826E+10, 0.27809E+10, 0.21721E+05, 0.11593E+06, 0.15962E+07,p531pq                   , 0.27902E+10, 0.27869E+10, 0.70759E+05, 0.11593E+06, 0.30993E+07
PU2_3630_3590,p531_2010E3PJun16        , 0.26138E+10, 0.26119E+10, 0.58388E+05, 0.47398E+06, 0.14227E+07,p531pq                   , 0.26202E+10, 0.26170E+10, 0.56309E+05, 0.47398E+06, 0.26557E+07
SW0_1520_1600,p531_2010E3PJun16        , 0.48495E+10, 0.48491E+10, 0.72451E+05, 0.21213E+06, 0.13069E+06,p531pq                   , 0.48502E+10, 0.48496E+10, 0.11529E+06, 0.21213E+06, 0.26119E+06
SJ3_2230_2060,p531_2010E3PJun16        , 0.43998E+08, 0.42287E+08, 0.15269E+06, 0.41723E+06, 0.11409E+07,p531pq                   , 0.69751E+08, 0.66765E+08, 0.43513E+06, 0.41723E+06, 0.21336E+07
JL1_7530_7430,p531_2010E3PJun16        , 0.13370E+10, 0.13366E+10, 0.00000E+00, 0.18780E+06, 0.27432E+06,p531pq                   , 0.13389E+10, 0.13383E+10, 0.00000E+00, 0.18780E+06, 0.48072E+06
PS2_6420_6360,p531_2010E3PJun16        , 0.15502E+08, 0.14609E+08, 0.26647E+06, 0.17750E+06, 0.44920E+06,p531pq                   , 0.23399E+08, 0.21808E+08, 0.92815E+06, 0.17750E+06, 0.48446E+06
SJ2_2900_2740,p531_2010E3PJun16        , 0.35763E+10, 0.35733E+10, 0.38331E+06, 0.53322E+06, 0.20794E+07,p531pq                   , 0.35856E+10, 0.35793E+10, 0.17294E+07, 0.53322E+06, 0.40624E+07
SW2_1000_1110,p531_2010E3PJun16        , 0.44461E+10, 0.44455E+10, 0.62379E+05, 0.20640E+06, 0.34340E+06,p531pq                   , 0.44508E+10, 0.44500E+10, 0.11853E+04, 0.20640E+06, 0.65305E+06
PU2_3080_3640,p531_2010E3PJun16        , 0.21112E+08, 0.20384E+08, 0.40984E+04, 0.11051E+06, 0.61307E+06,p531pq                   , 0.32665E+08, 0.31540E+08, 0.18786E+05, 0.11051E+06, 0.99579E+06
SU3_0970_1120,p531_2010E3PJun16        , 0.47952E+08, 0.29625E+08, 0.74215E+07, 0.14117E+07, 0.94943E+07,p531pq                   , 0.87185E+08, 0.36206E+08, 0.31130E+08, 0.14117E+07, 0.18438E+08
JL4_6710_6740,p531_2010E3PJun16        , 0.41425E+08, 0.40249E+08, 0.83314E+05, 0.21751E+06, 0.87567E+06,p531pq                   , 0.56754E+08, 0.54801E+08, 0.13017E+06, 0.21751E+06, 0.16054E+07
SW2_0880_0930,p531_2010E3PJun16        , 0.40083E+10, 0.40082E+10, 0.55448E+04, 0.58013E+05, 0.60272E+05,p531pq                   , 0.40126E+10, 0.40124E+10, 0.73567E+05, 0.58013E+05, 0.11723E+06
PS3_6161_6280,p531_2010E3PJun16        , 0.38853E+08, 0.34201E+08, 0.41841E+07, 0.96250E+05, 0.37090E+06,p531pq                   , 0.74828E+08, 0.65497E+08, 0.88800E+07, 0.96250E+05, 0.35413E+06
PU1_3030_3440,p531_2010E3PJun16        , 0.49078E+10, 0.49071E+10, 0.16530E+06, 0.25338E+06, 0.22700E+06,p531pq                   , 0.49165E+10, 0.49154E+10, 0.39170E+06, 0.25338E+06, 0.40101E+06
SJ4_2060_2010,p531_2010E3PJun16        , 0.78932E+08, 0.77118E+08, 0.44680E+05, 0.19884E+06, 0.15703E+07,p531pq                   , 0.12303E+09, 0.11980E+09, 0.58182E+05, 0.19884E+06, 0.29681E+07
SU2_0780_0710,p531_2010E3PJun16        , 0.22335E+10, 0.22312E+10, 0.14859E+06, 0.30314E+06, 0.18922E+07,p531pq                   , 0.22391E+10, 0.22349E+10, 0.32738E+06, 0.30314E+06, 0.35779E+07
PU0_3611_3530,p531_2010E3PJun16        , 0.57718E+09, 0.57684E+09, 0.60035E+05, 0.10901E+06, 0.17203E+06,p531pq                   , 0.57980E+09, 0.57913E+09, 0.27615E+06, 0.10901E+06, 0.28048E+06
JL2_7240_7350,p531_2010E3PJun16        , 0.15145E+10, 0.15125E+10, 0.12063E+06, 0.41273E+06, 0.14473E+07,p531pq                   , 0.15193E+10, 0.15160E+10, 0.26632E+06, 0.41273E+06, 0.26003E+07
SW2_1100_1130,p531_2010E3PJun16        , 0.58298E+10, 0.58298E+10, 0.64288E+04, 0.39573E+05, 0.30066E+04,p531pq                   , 0.58421E+10, 0.58421E+10, 0.00000E+00, 0.39573E+05, 0.58539E+04
SU2_0760_0960,p531_2010E3PJun16        , 0.36398E+10, 0.36370E+10, 0.14143E+05, 0.43356E+06, 0.23488E+07,p531pq                   , 0.36549E+10, 0.36501E+10, 0.57771E+05, 0.43356E+06, 0.43879E+07
SJ4_2010_2210,p531_2010E3PJun16        , 0.56013E+08, 0.52967E+08, 0.12191E+07, 0.58374E+06, 0.12428E+07,p531pq                   , 0.88191E+08, 0.83087E+08, 0.21714E+07, 0.58374E+06, 0.23486E+07
PU2_4340_3860,p531_2010E3PJun16        , 0.41251E+10, 0.41237E+10, 0.57355E+03, 0.44610E+06, 0.93625E+06,p531pq                   , 0.41442E+10, 0.41420E+10, 0.89339E+03, 0.44610E+06, 0.17018E+07
JL1_7080_7190,p531_2010E3PJun16        , 0.90775E+09, 0.90757E+09, 0.00000E+00, 0.54043E+05, 0.13018E+06,p531pq                   , 0.90851E+09, 0.90815E+09, 0.66473E+05, 0.54043E+05, 0.23197E+06
SW1_1910_1890,p531_2010E3PJun16        , 0.84204E+09, 0.84080E+09, 0.21527E+06, 0.84367E+06, 0.17858E+06,p531pq                   , 0.86929E+09, 0.86800E+09, 0.11462E+06, 0.84367E+06, 0.33108E+06
SU2_0700_0860,p531_2010E3PJun16        , 0.73826E+10, 0.73783E+10, 0.34860E+06, 0.69011E+06, 0.32409E+07,p531pq                   , 0.74096E+10, 0.74016E+10, 0.14287E+07, 0.69011E+06, 0.59057E+07
PS3_6280_6230,p531_2010E3PJun16        , 0.41712E+08, 0.39989E+08, 0.10153E+06, 0.22842E+06, 0.13926E+07,p531pq                   , 0.80960E+08, 0.78713E+08, 0.63201E+06, 0.22842E+06, 0.13865E+07
PU0_3871_3690,p531_2010E3PJun16        , 0.27228E+10, 0.27227E+10, 0.20163E+04, 0.77400E+05, 0.27102E+05,p531pq                   , 0.27263E+10, 0.27262E+10, 0.80550E+04, 0.77400E+05, 0.52064E+05
JU2_7180_7380,p531_2010E3PJun16        , 0.16369E+10, 0.16364E+10, 0.10171E+06, 0.25748E+06, 0.20692E+06,p531pq                   , 0.16415E+10, 0.16403E+10, 0.61656E+06, 0.25748E+06, 0.36721E+06
SW2_1050_0930,p531_2010E3PJun16        , 0.30722E+10, 0.30722E+10, 0.00000E+00, 0.14423E+05, 0.15820E+05,p531pq                   , 0.30746E+10, 0.30745E+10, 0.62064E+05, 0.14423E+05, 0.30771E+05
SJ2_2820_2740,p531_2010E3PJun16        , 0.15665E+08, 0.15543E+08, 0.12737E+03, 0.77863E+05, 0.44084E+05,p531pq                   , 0.24439E+08, 0.24277E+08, 0.87000E+02, 0.77863E+05, 0.84220E+05
PU3_4280_3860,p531_2010E3PJun16        , 0.70913E+10, 0.70882E+10, 0.16137E+06, 0.54283E+06, 0.24444E+07,p531pq                   , 0.71360E+10, 0.71311E+10, 0.30616E+06, 0.54283E+06, 0.40990E+07
SU3_0710_0910,p531_2010E3PJun16        , 0.40941E+08, 0.32300E+08, 0.46022E+06, 0.14611E+07, 0.67198E+07,p531pq                   , 0.64402E+08, 0.48947E+08, 0.11366E+07, 0.14611E+07, 0.12857E+08
PS4_6230_6360,p531_2010E3PJun16        , 0.65227E+08, 0.63420E+08, 0.24726E+04, 0.24269E+06, 0.15622E+07,p531pq                   , 0.12560E+09, 0.12387E+09, 0.48758E+04, 0.24269E+06, 0.14920E+07
SW3_1600_1580,p531_2010E3PJun16        , 0.82439E+07, 0.80757E+07, 0.66779E+05, 0.69165E+05, 0.32260E+05,p531pq                   , 0.96728E+07, 0.94578E+07, 0.84024E+05, 0.69165E+05, 0.61882E+05
