TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.013172,0.094912,0,0.001318,0.013172,0.500000,0.000095,0.101672
A10003,1,0,0,1,0,1,0,1,0,0.012351,0.089000,0,0.001236,0.012351,0.500000,0.000089,0.091017
A10005,1,0,0,1,0,1,0,1,0,0.012892,0.092894,0,0.001289,0.012892,0.500000,0.000093,0.068483
A11001,1,0,0,1,0,1,0,1,0,0.012986,0.093570,0,0.001298,0.012986,0.500000,0.000094,0.130025
A24001,1,0,0,1,0,1,0,1,0,0.012192,0.087847,0,0.001220,0.012192,0.500000,0.000088,0.222262
A24003,1,0,0,1,0,1,0,1,0,0.012498,0.090060,0,0.001250,0.012498,0.500000,0.000090,0.096859
A24005,1,0,0,1,0,1,0,1,0,0.013347,0.096176,0,0.001335,0.013347,0.500000,0.000096,0.079990
A24009,1,0,0,1,0,1,0,1,0,0.012948,0.093301,0,0.001295,0.012948,0.500000,0.000093,0.107329
A24011,1,0,0,1,0,1,0,1,0,0.012499,0.090065,0,0.001250,0.012499,0.500000,0.000090,0.100027
A24013,1,0,0,1,0,1,0,1,0,0.012653,0.091168,0,0.001265,0.012653,0.500000,0.000091,0.116101
A24015,1,0,0,1,0,1,0,1,0,0.012980,0.093529,0,0.001298,0.012980,0.500000,0.000094,0.106070
A24017,1,0,0,1,0,1,0,1,0,0.012807,0.092281,0,0.001281,0.012807,0.500000,0.000092,0.146212
A24019,1,0,0,1,0,1,0,1,0,0.012369,0.089128,0,0.001237,0.012369,0.500000,0.000089,0.113842
A24021,1,0,0,1,0,1,0,1,0,0.012670,0.091292,0,0.001267,0.012670,0.500000,0.000091,0.116823
A24023,1,0,0,1,0,1,0,1,0,0.012659,0.091216,0,0.001266,0.012659,0.500000,0.000091,0.085758
A24025,1,0,0,1,0,1,0,1,0,0.013008,0.093729,0,0.001301,0.013008,0.500000,0.000094,0.076409
A24027,1,0,0,1,0,1,0,1,0,0.012900,0.092949,0,0.001290,0.012900,0.500000,0.000093,0.097054
A24029,1,0,0,1,0,1,0,1,0,0.012694,0.091467,0,0.001269,0.012694,0.500000,0.000092,0.088493
A24031,1,0,0,1,0,1,0,1,0,0.013232,0.095346,0,0.001324,0.013232,0.500000,0.000095,0.104134
A24033,1,0,0,1,0,1,0,1,0,0.012858,0.092645,0,0.001286,0.012858,0.500000,0.000093,0.129224
A24035,1,0,0,1,0,1,0,1,0,0.013136,0.094654,0,0.001314,0.013136,0.500000,0.000095,0.086285
A24037,1,0,0,1,0,1,0,1,0,0.012513,0.090165,0,0.001252,0.012513,0.500000,0.000090,0.156223
A24039,1,0,0,1,0,1,0,1,0,0.012380,0.089204,0,0.001238,0.012380,0.500000,0.000089,0.114773
A24041,1,0,0,1,0,1,0,1,0,0.012598,0.090776,0,0.001260,0.012598,0.500000,0.000091,0.096086
A24043,1,0,0,1,0,1,0,1,0,0.013439,0.096841,0,0.001344,0.013439,0.500000,0.000097,0.071500
A24045,1,0,0,1,0,1,0,1,0,0.012606,0.090838,0,0.001261,0.012606,0.500000,0.000091,0.129013
A24047,1,0,0,1,0,1,0,1,0,0.012611,0.090868,0,0.001261,0.012611,0.500000,0.000091,0.124338
A24510,1,0,0,1,0,1,0,1,0,0.012691,0.091445,0,0.001269,0.012691,0.500000,0.000092,0.078694
A36003,1,0,0,1,0,1,0,1,0,0.012519,0.090208,0,0.001252,0.012519,0.500000,0.000090,0.176290
A36007,1,0,0,1,0,1,0,1,0,0.012703,0.091537,0,0.001270,0.012703,0.500000,0.000092,0.101206
A36015,1,0,0,1,0,1,0,1,0,0.012476,0.089897,0,0.001248,0.012476,0.500000,0.000090,0.178981
A36017,1,0,0,1,0,1,0,1,0,0.012645,0.091117,0,0.001265,0.012645,0.500000,0.000091,0.082720
A36023,1,0,0,1,0,1,0,1,0,0.012825,0.092413,0,0.001282,0.012825,0.500000,0.000092,0.073505
A36025,1,0,0,1,0,1,0,1,0,0.012835,0.092489,0,0.001284,0.012835,0.500000,0.000093,0.092180
A36043,1,0,0,1,0,1,0,1,0,0.012727,0.091709,0,0.001273,0.012727,0.500000,0.000092,0.079631
A36051,1,0,0,1,0,1,0,1,0,0.013059,0.094102,0,0.001306,0.013059,0.500000,0.000094,0.116193
A36053,1,0,0,1,0,1,0,1,0,0.013317,0.095959,0,0.001332,0.013317,0.500000,0.000096,0.068927
A36065,1,0,0,1,0,1,0,1,0,0.013091,0.094330,0,0.001309,0.013091,0.500000,0.000094,0.071293
A36067,1,0,0,1,0,1,0,1,0,0.013168,0.094888,0,0.001318,0.013168,0.500000,0.000095,0.065714
A36069,1,0,0,1,0,1,0,1,0,0.013172,0.094911,0,0.001318,0.013172,0.500000,0.000095,0.120226
A36077,1,0,0,1,0,1,0,1,0,0.012783,0.092106,0,0.001278,0.012783,0.500000,0.000092,0.085059
A36095,1,0,0,1,0,1,0,1,0,0.013051,0.094042,0,0.001305,0.013051,0.500000,0.000094,0.080697
A36097,1,0,0,1,0,1,0,1,0,0.012859,0.092663,0,0.001286,0.012859,0.500000,0.000093,0.131601
A36101,1,0,0,1,0,1,0,1,0,0.013312,0.095921,0,0.001332,0.013312,0.500000,0.000096,0.148599
A36107,1,0,0,1,0,1,0,1,0,0.012297,0.088606,0,0.001230,0.012297,0.500000,0.000089,0.126371
A36109,1,0,0,1,0,1,0,1,0,0.012181,0.087767,0,0.001219,0.012181,0.500000,0.000088,0.123826
A36123,1,0,0,1,0,1,0,1,0,0.012925,0.093133,0,0.001292,0.012925,0.500000,0.000093,0.121839
A37001,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37005,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37009,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37033,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37067,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37077,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37081,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37131,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37135,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A37145,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
