lseg, evap fac ***
 A10001,  1.25
 A10003,  0.75
 A10005,  0.967689633
 A11001,  1.25
 A24001,  1.17097247
 A24003,  0.918612301
 A24005,  1.2118063
 A24009,  1.10950971
 A24011,  0.909767032
 A24013,  1.25
 A24015,  1.25
 A24017,  1.00029826
 A24019,  0.75
 A24021,  1.08106208
 A24023,  1.13367152
 A24025,  1.03816247
 A24027,  1.19311702
 A24029,  0.75
 A24031,  1.25
 A24033,  1.25
 A24035,  0.991788089
 A24037,  1.09986997
 A24039,  0.75
 A24041,  0.75
 A24043,  1.25
 A24045,  1.06012619
 A24047,  1.0621469
 A24510,  0.75
 A36003,  1.25
 A36007,  1.06072271
 A36015,  1.16844046
 A36017,  1.05047297
 A36023,  1.02481449
 A36025,  0.999224961
 A36043,  1.11867464
 A36051,  1.15735638
 A36053,  1.21831715
 A36065,  1.25
 A36067,  1.04621291
 A36069,  1.15735638
 A36077,  0.957964361
 A36095,  0.998640239
 A36097,  1.18727374
 A36101,  1.24069595
 A36107,  1.04847598
 A36109,  1.04833806
 A36123,  1.15735638
 A37001,  0.75
 A37005,  1.25
 A37009,  1.14925325
 A37033,  1.19887424
 A37067,  1.25
 A37077,  0.75
 A37081,  1.25
 A37131,  1.2189914
 A37135,  0.75
 A37145,  1.19887424
 A37157,  1.24078441
 A37169,  1.23444402
 A37171,  1.05375135
 A37181,  0.75
 A37185,  0.75
 A37189,  1.0112766
 A42001,  1.15631664
 A42009,  1.05148911
 A42011,  0.963168681
 A42013,  1.06762981
 A42015,  1.14431024
 A42021,  1.10163021
 A42023,  1.25
 A42025,  1.13966656
 A42027,  1.25
 A42029,  1.25
 A42033,  1.09222496
 A42035,  1.16791618
 A42037,  0.989376485
 A42041,  1.07714427
 A42043,  1.25
 A42047,  1.25
 A42055,  1.17550969
 A42057,  1.10264707
 A42061,  1.03374386
 A42063,  1.00777853
 A42065,  1.00777853
 A42067,  1.13966525
 A42069,  1.25
 A42071,  1.25
 A42075,  1.13631094
 A42079,  1.20375264
 A42081,  0.960502028
 A42083,  1.25
 A42087,  1.01196241
 A42093,  1.09033775
 A42097,  1.00951934
 A42099,  0.98625803
 A42105,  1.25
 A42107,  1.09529328
 A42109,  1.07091939
 A42111,  1.0785259
 A42113,  0.974730611
 A42115,  1.07553256
 A42117,  1.10863435
 A42119,  0.93141067
 A42127,  1.069947
 A42131,  1.25
 A42133,  1.25
 A47091,  1.05566895
 A47163,  1.05566895
 A51001,  0.75
 A51003,  1.18785489
 A51005,  1.03841293
 A51007,  1.25
 A51009,  1.06542134
 A51011,  1.14740717
 A51013,  0.75
 A51015,  1.23781061
 A51017,  1.25
 A51019,  1.24011445
 A51021,  1.0259347
 A51023,  0.978584051
 A51025,  1.16858387
 A51027,  1.03096414
 A51029,  1.16280997
 A51031,  1.16827536
 A51033,  1.19031775
 A51035,  1.04213917
 A51036,  1.08362234
 A51037,  1.14437926
 A51041,  1.19506037
 A51043,  1.25
 A51045,  0.936026931
 A51047,  1.07185304
 A51049,  1.1473819
 A51051,  1.11922562
 A51053,  1.22063231
 A51057,  1.04740155
 A51059,  1.25
 A51061,  1.12268269
 A51063,  1.25
 A51065,  1.25
 A51067,  1.10211253
 A51069,  1.22858489
 A51071,  0.912190974
 A51073,  0.75
 A51075,  1.12020016
 A51077,  1.25
 A51079,  1.07820594
 A51081,  1.20403969
 A51083,  1.25
 A51085,  1.10475862
 A51087,  1.08362234
 A51089,  1.08872283
 A51091,  1.25
 A51093,  1.14331651
 A51095,  0.75
 A51097,  1.17931485
 A51099,  0.75
 A51101,  1.16367984
 A51103,  0.75
 A51105,  0.919828176
 A51107,  1.07354987
 A51109,  1.15733433
 A51111,  1.25
 A51113,  1.01362693
 A51115,  0.75
 A51117,  1.1253469
 A51119,  0.75
 A51121,  1.1143074
 A51125,  0.838700533
 A51127,  1.08362234
 A51131,  0.75
 A51133,  0.75
 A51135,  1.25
 A51137,  1.16728175
 A51139,  1.15079093
 A51141,  1.09974122
 A51143,  1.24094296
 A51145,  1.11672926
 A51147,  1.17828441
 A51149,  1.0760529
 A51153,  1.1061306
 A51155,  1.17612541
 A51157,  0.948140681
 A51159,  1.00631142
 A51161,  0.994794369
 A51163,  1.1733582
 A51165,  1.22224462
 A51167,  1.20603776
 A51169,  1.16783607
 A51171,  1.25
 A51173,  1.18786275
 A51175,  1.16348445
 A51177,  1.20353055
 A51179,  1.10077548
 A51181,  1.08585608
 A51183,  1.12958014
 A51185,  1.09885919
 A51187,  1.14273047
 A51191,  1.20151162
 A51193,  1.00631142
 A51195,  1.25
 A51197,  1.24897385
 A51199,  0.75
 A51510,  1.25
 A51515,  1.02467942
 A51520,  0.75
 A51530,  1.13827825
 A51540,  1.25
 A51550,  0.75
 A51570,  0.75
 A51580,  1.01061034
 A51590,  1.17278099
 A51595,  1.07948661
 A51600,  1.25
 A51610,  1.25
 A51620,  0.75
 A51630,  1.25
 A51640,  1.25
 A51650,  0.75
 A51660,  1.06282151
 A51670,  0.75
 A51678,  1.25
 A51680,  1.10763597
 A51683,  0.75
 A51685,  0.75
 A51690,  0.966512442
 A51700,  0.75
 A51710,  0.75
 A51720,  0.977958024
 A51730,  1.0760529
 A51735,  0.75
 A51740,  0.75
 A51750,  0.75
 A51760,  1.08362234
 A51770,  0.997284293
 A51775,  1.02836072
 A51790,  1.25
 A51800,  1.0820024
 A51810,  0.75
 A51820,  0.895025253
 A51830,  0.75
 A51840,  1.25
 A54003,  1.15688229
 A54023,  1.09422696
 A54027,  1.18853796
 A54031,  1.1638
 A54037,  1.18757474
 A54057,  1.25
 A54063,  1.06566334
 A54065,  1.12868583
 A54071,  1.21549451
 A54077,  0.834906161
 A54093,  0.815979421
 B24001,  1.08238733
 B24021,  1.16022849
 B37005,  1.25
 B37009,  1.11785972
 B42001,  1.15676606
 B42009,  0.979514956
 B42015,  1.15749705
 B42027,  1.18341446
 B42035,  1.1285404
 B42041,  1.22942519
 B42043,  0.998519778
 B42055,  1.12964475
 B42079,  0.983819306
 B42081,  1.14366579
 B42119,  1.01910746
 B42131,  1.13289082
 B51003,  1.25
 B51009,  0.75
 B51015,  0.895497561
 B51017,  1.09308779
 B51019,  1.16321731
 B51023,  1.0265938
 B51035,  0.75
 B51061,  1.04894161
 B51067,  1.12641394
 B51071,  1.09819722
 B51077,  1.25
 B51079,  1.04688179
 B51091,  1.06701541
 B51105,  0.919828176
 B51113,  0.955960095
 B51125,  0.862473905
 B51139,  1.15062904
 B51141,  0.94921124
 B51157,  0.948953092
 B51161,  1.07221532
 B51163,  1.23537779
 B51165,  1.09278703
 B51167,  1.20320463
 B51169,  1.16783607
 B51171,  1.01558316
 B51173,  1.10722589
 B51185,  1.21314275
 B51187,  1.14827895
 B51191,  1.05566895
 B51195,  0.983180821
 B51197,  1.25
 B54023,  1.25
 B54031,  1.16814625
 B54057,  1.25
 B54071,  1.25
 C42009,  1.16530335
 C51015,  1.15987194
 C51071,  1.04874766
 C51165,  1.12794924
 F10005,  0.75
 F11001,  1.25
 F24001,  1.16646194
 F24003,  0.918612301
 F24005,  1.14861047
 F24009,  1.10950971
 F24013,  0.75
 F24015,  0.75
 F24017,  0.75
 F24019,  0.75
 F24021,  1.10850453
 F24023,  1.10280025
 F24025,  0.75
 F24027,  1.25
 F24029,  0.75
 F24031,  1.25
 F24033,  1.12353444
 F24035,  0.75
 F24037,  0.951198936
 F24039,  0.75
 F24041,  0.75
 F24043,  1.2181561
 F24045,  0.75
 F24510,  0.75
 F36003,  1.25
 F36007,  1.08178294
 F36015,  1.18304801
 F36025,  0.998640239
 F36101,  1.25
 F42001,  1.11770701
 F42009,  0.75
 F42011,  0.903447509
 F42013,  1.25
 F42021,  1.22735214
 F42027,  1.12845755
 F42033,  1.01300669
 F42035,  0.75
 F42041,  1.20068944
 F42043,  0.986886501
 F42055,  1.09357572
 F42061,  1.13966525
 F42069,  1.25
 F42071,  0.75
 F42075,  0.942722917
 F42079,  0.75
 F42081,  0.75
 F42087,  0.75
 F42097,  0.75
 F42107,  1.00699413
 F42115,  0.75
 F42117,  1.24518549
 F42119,  0.75
 F42133,  1.08218181
 F51001,  0.75
 F51003,  1.25
 F51005,  1.04017007
 F51009,  0.75
 F51011,  1.20908439
 F51013,  0.75
 F51015,  0.915607989
 F51017,  1.25
 F51019,  1.13827825
 F51023,  0.999371767
 F51033,  1.19639468
 F51041,  0.75
 F51043,  1.12516677
 F51045,  0.937712193
 F51053,  0.75
 F51057,  0.75
 F51059,  0.962103546
 F51061,  1.08857989
 F51069,  0.8169384
 F51071,  0.912190974
 F51079,  0.977882683
 F51085,  1.08362234
 F51087,  1.08362234
 F51091,  1.02823746
 F51095,  0.75
 F51099,  0.75
 F51101,  0.75
 F51107,  1.05692708
 F51113,  0.950639307
 F51121,  0.965420306
 F51125,  0.75
 F51131,  0.75
 F51137,  1.25
 F51139,  1.14954305
 F51145,  0.75
 F51147,  0.75
 F51149,  0.75
 F51153,  1.1061306
 F51157,  0.938251972
 F51159,  0.75
 F51161,  0.930013061
 F51163,  1.10804617
 F51165,  1.05989313
 F51171,  0.973372698
 F51177,  1.20393777
 F51179,  1.10077548
 F51181,  0.75
 F51187,  1.17466772
 F51193,  0.75
 F51199,  0.75
 F51510,  0.75
 F51530,  1.13827825
 F51540,  0.75
 F51550,  0.75
 F51580,  0.75
 F51630,  0.75
 F51650,  0.75
 F51660,  0.75
 F51670,  0.75
 F51700,  0.75
 F51710,  0.75
 F51730,  0.75
 F51735,  0.75
 F51740,  0.75
 F51760,  0.75
 F51790,  0.75
 F51800,  0.75
 F51810,  0.75
 F51820,  0.885152996
 F51830,  0.75
 F54003,  0.75
 F54023,  1.08917654
 F54027,  1.22561109
 F54031,  1.18660092
 F54037,  1.1014533
 F54057,  0.75
 F54063,  0.979704857
 F54065,  0.75
 F54071,  1.09795558
end,
