lseg, evap fac ***
 A51550,  0.75
 A51570,  0.75
 A51580,  0.958185375
 A51590,  1.10596454
 A51595,  0.971347034
 A51600,  1.25
 A51610,  1.25
 A51620,  0.75
 A51630,  1.25
 A51640,  1.25
 A51650,  0.75
 A51660,  1.03169131
 A51670,  0.75
 A51678,  1.25
 A51680,  1.12340426
 A51683,  0.75
 A51685,  0.75
 A51690,  0.854771733
 A51700,  0.75
 A51710,  0.75
 A51720,  0.934251428
 A51730,  1.06901312
 A51735,  0.75
 A51740,  0.75
 A51750,  0.75
 A51760,  1.07768393
 A51770,  0.9393363
 A51775,  0.992472112
 A51790,  1.25
 A51800,  1.0820024
 A51810,  0.75
 A51820,  0.830825448
 A51830,  0.75
 A51840,  1.25
 A54003,  1.12657833
 A54023,  1.07260358
 A54027,  1.17576683
 A54031,  1.13937485
 A54037,  1.18429112
 A54057,  1.25
 A54063,  1.08897316
 A54065,  1.08135581
 A54071,  1.23736429
 A54077,  0.75
 A54093,  0.75
 B24001,  1.07599676
 B24021,  1.14526808
 B37005,  1.25
 B37009,  1.12821662
 B42001,  1.15434432
 B42009,  0.959335804
 B42015,  1.17401063
 B42027,  1.19878697
 B42035,  1.15433156
 B42041,  1.25
 B42043,  0.946507871
 B42055,  1.1244117
 B42079,  0.951070011
 B42081,  1.18649721
 B42119,  0.986638606
 B42131,  1.19258356
 B51003,  1.25
 B51009,  0.75
 B51015,  0.827167451
 B51017,  1.09300685
 B51019,  1.1223439
 B51023,  0.995253205
 B51035,  0.75
 B51061,  1.01633573
 B51067,  1.12025964
 B51071,  1.14981818
 B51077,  1.25
 B51079,  1.02424252
 B51091,  1.0550878
 B51105,  0.870094895
 B51113,  0.924141884
 B51125,  0.862928689
 B51139,  1.13991594
 B51141,  0.894257069
 B51157,  0.918092072
 B51161,  1.02395475
 B51163,  1.25
 B51165,  1.09828091
 B51167,  1.21295118
 B51169,  1.14876616
 B51171,  0.98844099
 B51173,  1.0875442
 B51185,  1.23127043
 B51187,  1.13479984
 B51191,  1.03584778
 B51195,  0.940051794
 B51197,  1.25
 B54023,  1.25
 B54031,  1.15052474
 B54057,  1.25
 B54071,  1.25
 C42009,  1.15227151
 C51015,  1.22550881
 C51071,  1.06299949
 C51165,  1.10220265
 F10005,  0.75
 F11001,  1.25
 F24001,  1.15027857
 F24003,  0.775501668
 F24005,  1.09186423
 F24009,  1.09467494
 F24013,  0.75
 F24015,  0.75
 F24017,  0.75
 F24019,  0.75
 F24021,  1.06619167
 F24023,  1.08262753
 F24025,  0.75
 F24027,  1.25
 F24029,  0.75
 F24031,  1.25
 F24033,  1.06113756
 F24035,  0.75
 F24037,  0.83054179
 F24039,  0.75
 F24041,  0.75
 F24043,  1.22126448
 F24045,  0.75
 F24510,  0.75
 F36003,  1.25
 F36007,  1.10231388
 F36015,  1.21493149
 F36025,  1.0115391
 F36101,  1.25
 F42001,  1.09695375
 F42009,  0.75
 F42011,  0.797311485
 F42013,  1.25
 F42021,  1.25
 F42027,  1.15416622
 F42033,  0.953694284
 F42035,  0.75
 F42041,  1.22606933
 F42043,  0.92891705
 F42055,  1.07446885
 F42061,  1.1832695
 F42069,  1.25
 F42071,  0.75
 F42075,  0.85607326
 F42079,  0.75
 F42081,  0.75
 F42087,  0.75
 F42097,  0.75
 F42107,  0.954074085
 F42115,  0.75
 F42117,  1.25
 F42119,  0.75
 F42133,  1.07678783
 F51001,  0.75
 F51003,  1.25
 F51005,  1.03557372
 F51009,  0.75
 F51011,  1.21955478
 F51013,  0.75
 F51015,  0.873893082
 F51017,  1.25
 F51019,  1.17914248
 F51023,  1.00320148
 F51033,  1.18170893
 F51041,  0.75
 F51043,  1.09773016
 F51045,  0.937128365
 F51053,  0.75
 F51057,  0.75
 F51059,  0.82359767
 F51061,  1.06176066
 F51069,  0.75
 F51071,  0.899742782
 F51079,  0.938719749
 F51085,  1.07768393
 F51087,  1.07768393
 F51091,  0.986225009
 F51095,  0.75
 F51099,  0.75
 F51101,  0.75
 F51107,  1.02387154
 F51113,  0.916012466
 F51121,  0.978876293
 F51125,  0.75
 F51131,  0.75
 F51137,  1.25
 F51139,  1.13832152
 F51145,  0.75
 F51147,  0.75
 F51149,  0.75
 F51153,  1.08860862
 F51157,  0.902518213
 F51159,  0.75
 F51161,  0.925392509
 F51163,  1.12513435
 F51165,  1.04396701
 F51171,  0.921895206
 F51177,  1.19626951
 F51179,  1.07742953
 F51181,  0.75
 F51187,  1.18122375
 F51193,  0.75
 F51199,  0.75
 F51510,  0.75
 F51530,  1.17914248
 F51540,  0.75
 F51550,  0.75
 F51580,  0.75
 F51630,  0.75
 F51650,  0.75
 F51660,  0.75
 F51670,  0.75
 F51700,  0.75
 F51710,  0.75
 F51730,  0.75
 F51735,  0.75
 F51740,  0.75
 F51760,  0.75
 F51790,  0.75
 F51800,  0.75
 F51810,  0.75
 F51820,  0.808184028
 F51830,  0.75
 F54003,  0.75
 F54023,  1.03641951
 F54027,  1.22870553
 F54031,  1.17575622
 F54037,  1.0524106
 F54057,  0.75
 F54063,  0.956424534
 F54065,  0.75
 F54071,  1.05408895
end,
