 seg ,TOTN,TOTP
NR1_7880_8050,    0.9600,    0.6819
NR2_8210_8180,    0.9600,    0.6819
NR3_8420_8430,    1.0732,    0.9740
NR3_8290_8170,    0.9600,    0.6819
NR6_8180_8051,    0.9600,    0.6819
NR3_8690_8500,    1.0429,    0.4320
NR3_8430_7820,    0.9600,    0.6819
NR6_8170_7960,    0.9600,    0.6819
NR3_8740_8500,    1.0429,    0.4320
NR2_8600_8700,    1.0429,    0.4320
NR1_8820_8760,    1.0429,    0.4320
NR5_8700_8640,    1.0429,    0.4320
NR1_8960_8870,    0.9417,    0.9663
NR1_9150_9050,    0.9417,    0.9663
NR1_9030_9080,    0.9417,    0.9663
NR2_9250_9170,    0.9417,    0.9663
NR3_9310_9240,    0.9417,    0.9663
NR3_9190_9170,    0.9417,    0.9663
NR3_9170_9130,    0.9417,    0.9663
NR3_9240_9130,    0.9417,    0.9663
NR4_9130_9080,    0.9417,    0.9663
NR5_9080_9050,    0.9417,    0.9663
NR5_9050_8870,    0.9417,    0.9663
NR5_8870_8760,    1.0429,    0.4320
NR5_8760_8640,    1.0429,    0.4320
NR6_8640_8500,    1.0429,    0.4320
NR6_8500_7820,    0.9600,    0.6819
NR6_7820_7960,    0.9600,    0.6819
NR6_7960_8050,    0.9600,    0.6819
NR6_8050_8051,    0.9600,    0.6819
NR6_8051_8000,    0.9600,    0.6819
 seg ,TOTN,TOTP
RU2_5220_5640,    1.2558,    0.9730
RU2_5940_6200,    1.2558,    1.0223
RU2_5500_5610,    1.2558,    0.9730
RU2_5810_5610,    1.2558,    0.9730
RU2_6090_6220,    1.2558,    0.9730
RU3_5610_5640,    1.2558,    0.9730
RU4_5640_6030,    1.2558,    0.9730
RU2_6200_6170,    1.2558,    0.9730
RU2_6220_6170,    1.2558,    0.9730
RU3_6170_6040,    1.2558,    0.9730
RU4_6040_6030,    1.2558,    0.9730
RU5_6030_0001,    1.2558,    0.9730
 seg ,TOTN,TOTP
SJ2_2150_2130,    0.9563,    0.7825
SJ2_2110_2170,    0.9563,    0.7825
SJ2_1900_1930,    0.9563,    0.7825
SJ3_2160_2170,    0.9563,    0.7825
SJ3_2170_1970,    0.9563,    0.7825
SJ1_2280_2450,    0.9563,    0.7825
SJ3_2040_1980,    0.9563,    0.4319
SJ2_2580_2500,    0.9563,    0.7825
SJ2_2500_2450,    0.9563,    0.7825
SJ2_2570_2660,    0.8108,    0.7825
SJ3_2450_2120,    0.9563,    0.7825
SJ3_2250_2230,    0.9563,    1.0102
SJ2_2530_2820,    0.8108,    0.7825
SJ3_1980_2060,    0.9563,    0.7825
SJ3_2230_2060,    0.9563,    0.7825
SJ2_2900_2740,    0.8108,    0.7825
SJ4_2060_2010,    0.9563,    0.7825
SJ4_2010_2210,    0.9563,    0.7825
SJ2_2820_2740,    0.8108,    0.7825
SJ4_2740_2660,    0.8108,    0.7825
SJ4_2660_2360,    0.8108,    0.7825
SJ4_2360_2340,    0.9563,    0.7825
SJ4_2340_2210,    0.9563,    0.7825
SJ5_2210_2320,    0.9563,    0.7825
SJ5_2320_2120,    0.9563,    0.7825
SJ5_2120_1930,    0.9563,    0.7825
SJ6_1930_1970,    0.9563,    0.7825
SJ6_1970_2130,    0.9563,    0.7825
SJ6_2130_2050, -999.0000, -999.0000
 seg ,TOTN,TOTP
SL1_2390_2420,    1.1361,    0.9917
SL1_2190_2350,    1.1735,    0.9917
SL2_2200_2350,    1.1735,    0.9917
SL3_2350_2470,    1.1735,    0.9917
SL3_2470_2420,    1.1735,    0.9917
SL3_2420_2700,    1.1735,    0.9917
 seg ,TOTN,TOTP
SL1_2670_2370,    0.9964,    0.9945
SL2_2540_2370,    0.9964,    0.9945
SL4_2370_2330,    0.9964,    0.9945
SL1_2390_2420,    1.1361,    0.9917
SL3_2460_2430,    1.0284,    1.0292
SL1_2190_2350,    1.1735,    0.9917
SL2_2200_2350,    1.1735,    0.9917
SL3_2350_2470,    1.1735,    0.9917
SL3_2470_2420,    1.1735,    0.9917
SL3_2420_2700,    1.1735,    0.9917
SL0_2831_2830,    1.0915,    1.0124
SL1_2770_2730,    1.0915,    1.0124
SL1_2830_2760,    1.0915,    1.0124
SL1_2760_2730,    1.0915,    1.0124
SL3_2730_2550,    1.0915,    1.0124
SL3_2290_2260,    1.1016,    1.0221
SL0_2180_2220,    1.0333,    0.9618
SL1_2000_2090,    1.0333,    0.9618
SL0_2220_2140,    1.0333,    0.9618
SL2_1850_1990,    0.9934,    0.7963
SL2_1990_2070,    1.0333,    0.9618
SL2_2070_2090,    1.0333,    0.9618
SL4_2090_2100,    1.0333,    0.9618
SL4_2100_2140,    1.0333,    0.9618
SL4_2140_2240,    1.0333,    0.9618
 seg ,TOTN,TOTP
SU1_1630_1610,    1.3079,    0.9822
SU2_1550_1620,    1.3079,    0.9822
SU2_1200_1310,    1.3079,    0.9822
SU1_1480_1500,    1.3079,    0.9822
SU2_1210_1310,    1.3079,    0.9822
SU2_0670_0810,    1.3079,    1.7418
SU2_1290_1500,    1.3079,    0.9822
SU3_1310_1280,    1.3079,    0.9822
SU3_1280_1590,    1.3079,    0.9822
SU3_1500_1420,    1.3079,    0.9822
SU2_1020_0980,    1.3079,    0.9822
SU3_0810_0970,    1.3079,    1.7418
SU1_0660_0710,    1.3079,    0.9604
SU2_0990_0950,    1.3079,    0.9822
SU3_0970_1120,    1.3079,    1.7418
SU2_0780_0710,    1.3079,    0.9604
SU2_0760_0960,    1.3079,    0.9822
SU2_0700_0860,    1.3079,    0.9822
SU3_0710_0910,    1.3079,    0.9604
SU3_0910_1010,    1.3079,    0.9822
SU1_0940_0900,    1.3079,    0.9822
SU2_0800_0850,    1.0363,    0.9822
SU2_0890_0900,    1.3079,    0.9822
SU2_0680_0610,    1.0363,    0.9822
SU2_0450_0720,    1.0363,    0.9822
SU2_0900_0870,    1.3079,    0.9822
SU3_0870_0730,    1.3079,    0.9822
SU3_0370_0490,    1.0363,    0.9822
SU2_0470_0590,    1.0363,    0.9822
SU2_0440_0550,    1.0363,    0.9822
SU2_0640_0630,    1.0363,    0.9822
SU3_0490_0530,    1.0363,    0.9822
SU1_0330_0560,    1.0363,    0.9822
SU1_0390_0560,    1.0363,    0.9822
SU1_0820_0740,    1.0363,    0.9822
SU2_0510_0570,    1.0363,    0.9822
SU2_0110_0240,    1.0363,    0.9822
SU1_0410_0480,    1.0363,    0.9822
SU2_0560_0590,    1.0363,    0.9822
SU3_0590_0540,    1.0363,    0.9822
SU2_0620_0580,    1.0363,    0.9822
SU1_0840_0831,    1.0363,    0.9822
SU2_0740_0741,    1.0363,    0.9822
SU2_0280_0430,    1.0363,    0.9822
SU2_0120_0260,    1.0363,    0.9822
SU2_0360_0460,    1.0363,    0.9822
SU3_0240_0350,    1.0363,    0.9822
SU2_0570_0580,    1.0363,    0.9822
SU4_0580_0630,    1.0363,    0.9822
SU2_0920_0830,    1.0363,    0.9822
SU2_0741_0690,    1.0363,    0.9822
SU1_0200_0270,    1.0363,    0.9822
SU1_0050_0090,    1.0363,    0.9822
SU2_0160_0260,    1.0363,    0.9822
SU4_0630_0650,    1.0363,    0.9822
SU2_0830_0831,    1.0363,    0.9822
SU3_0831_0790,    1.0363,    0.9822
SU3_0790_0770,    1.0363,    0.9822
SU1_0380_0400,    1.0363,    0.9822
SU1_0080_0210,    1.0363,    0.9822
SU4_0260_0350,    1.0363,    0.9822
SU4_0350_0420,    1.0363,    0.9822
SU2_0070_0090,    1.0363,    0.9822
SU3_0090_0170,    1.0363,    0.9822
SU3_0770_0690,    1.0363,    0.9822
SU4_0690_0650,    1.0363,    0.9822
SU5_0650_0530,    1.0363,    0.9822
SU3_0170_0270,    1.0363,    0.9822
SU2_0290_0291,    1.0363,    0.9822
SU1_0060_0190,    1.0363,    0.9822
SU4_0270_0430,    1.0363,    0.9822
SU2_0210_0300,    1.0363,    0.9822
SU2_0130_0250,    1.0363,    0.9822
SU4_0430_0420,    1.0363,    0.9822
SU5_0530_0610,    1.0363,    0.9822
SU5_0610_0600,    1.0363,    0.9822
SU5_0420_0500,    1.0363,    0.9822
SU2_0291_0320,    1.0363,    0.9822
SU3_0010_0190,    1.0363,    0.9822
SU5_0600_0750,    1.0363,    0.9822
SU3_0190_0300,    1.0363,    0.9822
SU4_0300_0310,    1.0363,    0.9822
SU2_0150_0220,    1.0363,    0.9822
SU2_0100_0230,    1.0363,    0.9822
SU2_0320_0340,    1.0363,    0.9822
SU2_0040_0180,    1.0363,    0.9822
SU2_0020_0140,    1.0363,    0.9822
SU2_0030_0140,    1.0363,    0.9822
SU3_0140_0180,    1.0363,    0.9822
SU3_0180_0230,    1.0363,    0.9822
SU4_0230_0220,    1.0363,    0.9822
SU4_0220_0250,    1.0363,    0.9822
SU4_0250_0340,    1.0363,    0.9822
SU5_0340_0310,    1.0363,    0.9822
SU5_0310_0400,    1.0363,    0.9822
SU5_0400_0460,    1.0363,    0.9822
SU5_0460_0480,    1.0363,    0.9822
SU6_0480_0520,    1.0363,    0.9822
SU6_0520_0500,    1.0363,    0.9822
SU6_0500_0550,    1.0363,    0.9822
SU7_0550_0540,    1.0363,    0.9822
SU7_0540_0720,    1.0363,    0.9822
SU7_0720_0750,    1.0363,    0.9822
SU7_0750_0850,    1.0363,    0.9822
SU7_0850_0730,    1.0363,    0.9822
SU7_0730_0860,    1.3079,    0.9822
SU7_0860_0960,    1.3079,    0.9822
SU7_0960_0950,    1.3079,    0.9822
SU7_0950_1010,    1.3079,    0.9822
SU7_1010_0980,    1.3079,    0.9822
SU7_0980_1120,    1.3079,    0.9822
SU7_1120_1140,    1.3079,    0.9822
SU7_1140_1420,    1.3079,    0.9822
SU7_1420_1590,    1.3079,    0.9822
SU8_1590_1620,    1.3079,    0.9822
SU8_1620_1610,    1.3079,    0.9822
SU8_1610_1530,    1.3079,    0.9822
 seg ,TOTN,TOTP
SW1_1450_1510, -999.0000, -999.0000
SW1_1570_1640,    1.1421,    1.0448
SW1_1560_1460,    1.1421,    1.0448
SW1_1180_1190,    1.1421,    1.0448
SW1_1160_1260,    1.1421,    1.0448
SW2_1190_1410,    1.1421,    1.0448
SW3_1040_1220,    1.1421,    0.9061
SW2_1030_1060,    1.1421,    1.0448
SW2_1070_1060,    1.1421,    1.0448
SW3_1250_1340,    1.1421,    1.0448
SW3_1220_1320,    1.1421,    1.0448
SW3_1060_1260,    1.1421,    1.0448
SW4_1260_1300,    1.1421,    1.0448
SW3_1080_1350,    1.1421,    1.0448
SW0_1520_1600,    1.1421,    1.0448
SW2_1000_1110,    1.1421,    1.0448
SW2_0880_0930,    1.1421,    1.0448
SW2_1100_1130,    1.1421,    1.0448
SW1_1910_1890,    1.1421,    1.0448
SW2_1050_0930,    1.1421,    1.0448
SW3_1600_1580,    1.1421,    1.0448
SW3_1090_1091,    1.1421,    1.0448
SW2_1770_1690,    1.1421,    1.0448
SW3_0930_1110,    1.1421,    1.0448
SW4_1110_1150,    1.1421,    1.0448
SW1_1890_1830,    1.1421,    1.0448
SW3_1130_1390,    1.1421,    1.0448
SW3_1920_1750,    1.1421,    1.0448
SW1_1830_1690,    1.1421,    1.0448
SW4_1150_1350,    1.1421,    1.0448
SW5_1350_1470,    1.1421,    1.0448
SW3_1690_1660,    1.1421,    1.0448
SW2_1360_1430,    1.1421,    1.0448
SW3_1390_1330,    1.1421,    1.0448
SW3_1091_1380,    1.1421,    1.0448
SW3_1660_1580,    1.1421,    1.0448
SW3_1870_1800,    1.1421,    1.0448
SW3_1750_1540,    1.1421,    1.0448
SW1_1170_1270,    1.1421,    1.0448
SW2_1240_1270,    1.1421,    1.0448
SW3_1380_1490,    1.1421,    1.0448
SW3_1580_1440,    1.1421,    1.0448
SW2_1950_1940,    1.1421,    1.0448
SW3_1800_1650,    1.1421,    1.0448
SW2_2020_1940,    1.1421,    1.0448
SW3_1270_1370,    1.1421,    1.0448
SW3_1370_1430,    1.1421,    1.0448
SW4_1940_1860,    1.1421,    1.0448
SW4_1860_1720,    1.1421,    1.0448
SW4_1430_1490,    1.1421,    1.0448
SW4_1490_1400,    1.1421,    1.0448
SW4_1720_1650,    1.1421,    1.0448
SW5_1650_1540,    1.1421,    1.0448
SW5_1540_1400,    1.1421,    1.0448
SW6_1400_1330,    1.1421,    1.0448
SW6_1330_1230,    1.1421,    1.0448
SW6_1230_1440,    1.1421,    1.0448
SW6_1440_1470,    1.1421,    1.0448
SW7_1470_1340,    1.1421,    1.0448
SW7_1340_1320,    1.1421,    1.0448
SW7_1320_1300,    1.1421,    1.0448
SW7_1300_1410,    1.1421,    1.0448
SW7_1410_1460,    1.1421,    1.0448
SW7_1460_1640,    1.1421,    1.0448
SW7_1640_1680, -999.0000, -999.0000
 seg ,TOTN,TOTP
TU2_8790_9070,    0.9318,    0.9626
TU1_9220_9200, -999.0000, -999.0000
TU2_9070_9090, -999.0000, -999.0000
TU2_8950_9040,    0.9884,    0.9838
TU2_9100_9200, -999.0000, -999.0000
TU2_9200_9180, -999.0000, -999.0000
TU3_9040_9180, -999.0000, -999.0000
TU3_9180_9090, -999.0000, -999.0000
TU3_8880_9230, -999.0000, -999.0000
TU3_9060_9230, -999.0000, -999.0000
TU3_9230_9260, -999.0000, -999.0000
TU1_9010_9290, -999.0000, -999.0000
TU3_8650_8800,    1.0006,    0.9607
TU4_8800_9290, -999.0000, -999.0000
TU2_8970_9280, -999.0000, -999.0000
TU2_8860_9000, -999.0000, -999.0000
TU1_8570_8680,    0.9497,    0.7896
TU3_8480_8680,    0.9497,    0.7896
TU4_8680_8810,    0.9497,    0.7896
TU4_8810_9000, -999.0000, -999.0000
TU5_9000_9280, -999.0000, -999.0000
 seg ,TOTN,TOTP
XU0_4090_4270,    1.0747,    0.9923
XU0_4130_4070,    0.9906,    0.6468
XU0_4091_4270,    1.0747,    0.9923
XU2_4270_4650,    1.1497,    0.9527
XU2_4070_4330,    0.6967,    0.4649
XU2_4330_4480,    0.6967,    0.4649
XU2_4480_4650,    1.1497,    0.9527
XU3_4650_0001,    1.1497,    0.9527
 seg ,TOTN,TOTP
YM1_6370_6620,    0.8250,    0.7308
YM2_6120_6430,    0.8250,    0.9109
YM3_6430_6620,    0.8250,    0.7308
YM4_6620_0001, -999.0000, -999.0000
 seg ,TOTN,TOTP
YP1_6570_6680,    0.9573,    0.9983
YP3_6470_6690,    0.9573,    0.9121
YP2_6390_6330,    0.9764,    0.3046
YP1_6680_6670,    0.9573,    0.9121
YP3_6690_6720,    0.9573,    0.9121
YP3_6330_6700,    0.9764,    0.9121
YP3_6700_6670,    0.9573,    0.9121
YP3_6670_6720,    0.9573,    0.9121
YP4_6720_6750,    0.9573,    0.9121
YP4_6750_0001, -999.0000, -999.0000
