 seg ,TOTN,TOTP
MN3_7540_7680,    0.9998,    0.7670
MN3_7770_7930,    0.9177,    1.0256
MN3_7930_8010,    0.9177,    1.0256
MN1_7620_7710,    0.9456,    0.2500
MN5_8230_8161,    0.9456,    0.2500
MN2_7720_7830,    0.9456,    0.2500
MN2_7830_7950,    0.9456,    0.2500
MN3_8010_7950,    0.9456,    0.2500
MN4_7950_7710,    0.9456,    0.2500
MN4_7710_8161,    0.9456,    0.2500
MN5_8161_8160, -999.0000, -999.0000
