 seg ,TOTN,TOTP
PM0_4640_4820,    0.8205,    1.0109
PM1_4250_4500,    1.0617,    0.5277
PM2_4860_4670,    1.5956,    0.7251
PM1_4500_4580,    1.0617,    1.1269
PM1_3710_4040,    1.0278,    1.0247
PM3_4670_4660,    1.5956,    0.7251
PM1_4430_4200,    1.5956,    0.8067
PM1_3120_3400,    1.0195,    0.9994
PM3_4660_4620,    1.5956,    1.2017
PM2_2860_3040,    0.8795,    0.9845
PM1_3510_4000,    1.0133,    0.9914
PS1_4790_4830,    1.3113,    1.0170
PM1_3450_3400,    1.0478,    1.0457
PM1_4000_4290,    1.1369,    1.0480
PU0_3000_3090,    1.0207,    0.7985
PM2_3400_3340,    1.0478,    1.0457
PM3_3040_3340,    1.0478,    1.0457
PS2_6730_6660,    0.8934,    0.9479
PU0_3751_3752,    1.0371,    1.2017
PU2_3090_4050,    0.9898,    0.6215
PM4_3340_3341,    1.0478,    1.0457
PM4_3341_4040,    1.0278,    1.0247
PM4_4040_4410,    1.0278,    1.0247
PS2_5550_5560,    0.8544,    0.9681
PS1_4830_5080,    1.3113,    1.0623
PU2_4730_4220,    1.0371,    1.2017
PU2_4050_4180,    1.5956,    1.2017
PS0_6150_6160,    1.0252,    1.0440
PS2_5560_5100,    0.9624,    0.9822
PS3_5100_5080,    0.9754,    1.0279
PU2_2790_3290,    0.9929,    0.9691
PU2_4220_3900,    1.0371,    1.2017
PU0_3601_3602,    1.0371,    1.2017
PS2_6660_6490,    0.7827,    0.2500
PS4_5080_4380,    1.3113,    1.0623
PS3_6460_6230,    0.7091,    0.9632
PU3_2510_3290,    0.9929,    0.9691
PU2_3900_3750,    1.0371,    1.2017
PS3_5990_6161,    1.0252,    1.0440
PS2_6490_6420,    0.7827,    0.2500
PU2_3770_3600,    1.0371,    1.2017
PU2_2840_3080,    1.0371,    1.2017
PU3_3290_3390,    0.9929,    0.9691
PS0_6160_6161,    1.0252,    1.0440
PS2_6420_6360,    0.8227,    0.6112
PU3_3390_3730,    0.8738,    0.8019
PU2_3630_3590,    1.0371,    1.2017
PU2_3080_3640,    1.0371,    1.2017
PU1_3030_3440,    1.0371,    1.2017
PS3_6161_6280,    1.0252,    1.0440
PS3_6280_6230,    0.8227,    0.6112
PS4_6230_6360,    0.8227,    0.6112
PU0_3611_3530,    1.0371,    1.2017
PU2_4340_3860,    1.0201,    1.0234
PU0_3871_3690,    2.1702,    1.2017
PU3_4280_3860,    1.0201,    1.0283
PS4_6360_5840,    0.8227,    0.6112
PS4_5840_5240,    0.9340,    1.1924
PU3_3860_3610,    1.0201,    1.0234
PU1_3100_3690,    2.1702,    1.2017
PS5_5240_5200,    1.2072,    0.2500
PS5_5200_4380,    1.3113,    1.0623
PS5_4380_4370,    1.3113,    1.0623
PU2_3180_3370,    0.9612,    1.0548
PU2_6050_5190,    1.1733,    0.4396
PU2_3370_4020,    0.9612,    1.0548
PS5_4370_4150,    1.5956,    1.2017
PU2_4360_4160,    1.0790,    1.2017
PU0_6080_5620,    1.1733,    1.2017
PU1_3170_3580,    0.9791,    0.8257
PU2_4160_3930,    1.0790,    1.2017
PU2_5190_4310,    1.1733,    1.2017
PU1_5520_5210,    1.1733,    1.2017
PU2_3140_3680,    1.0008,    1.0055
PU1_3580_3780,    0.2500,    1.2017
PU1_3940_3970,    0.8394,    0.2500
PU1_5820_5380,    1.1733,    1.2017
PU0_5620_5380,    1.1733,    1.2017
PU2_5700_5210,    1.1733,    1.2017
PU3_3680_3890,    1.3408,    0.9356
PU1_3850_4190,    0.9794,    0.8923
PU3_5210_5050,    1.1733,    1.2017
PU1_5380_5050,    1.1733,    1.2017
PU4_5050_4310,    1.1733,    1.2017
PU4_4310_4210,    1.1733,    1.2017
PU1_4840_4760,    1.4023,    2.4490
PU1_4190_4300,    0.9794,    0.8923
PU4_4210_4170,    1.1733,    1.2017
PU2_4720_4750,    1.4023,    0.9021
PU1_4760_4450,    1.4023,    0.9021
PU1_4300_4440,    0.9794,    0.8923
PU2_4750_4450,    1.4023,    0.9021
PU3_4450_4440,    1.4023,    0.9021
PU4_4440_3970,    1.0418,    1.2017
PU4_3970_3890,    1.0418,    1.2017
PU4_3890_3990,    0.2500,    1.2017
PU4_3990_3780,    0.2500,    1.2017
PU4_3780_3930,    0.2500,    1.2017
PU5_3930_4170,    1.0790,    1.2017
PU5_4170_4020,    1.1733,    1.2017
PU6_4020_3870,    1.1733,    1.2017
PU6_3870_3690,    2.1702,    1.2017
PU6_3690_3610,    2.1702,    1.2017
PU6_3610_3530,    2.1702,    1.2017
PU6_3530_3440,    1.0371,    1.2017
PU6_3440_3590,    1.0371,    1.2017
PU6_3590_3640,    1.0371,    1.2017
PU6_3640_3600,    1.0371,    1.2017
PU6_3600_3602,    1.0371,    1.2017
PU6_3602_3730,    1.0371,    1.2017
PU6_3730_3750,    1.0371,    1.2017
PU6_3750_3752,    1.0371,    1.2017
PU6_3752_4080,    1.0371,    1.2017
PU6_4080_4180,    1.5956,    1.2017
PU6_4180_4150,    1.5956,    1.2017
PM7_4150_4290,    1.5956,    1.2017
PM7_4290_4200,    1.5956,    1.2017
PM7_4200_4410,    1.5956,    1.2017
PM7_4410_4620,    1.5956,    1.2017
PM7_4620_4580,    1.5956,    1.2017
PM7_4580_4820,    1.5956,    1.2017
PM7_4820_0001,    1.5956,    1.2017
