 seg ,TOTN,TOTP
SJ2_2150_2130,    0.9125,    0.8669
SJ2_2110_2170,    0.9125,    0.8669
SJ2_1900_1930,    0.9125,    0.8669
SJ3_2160_2170,    0.9125,    0.8669
SJ3_2170_1970,    0.9125,    0.8669
SJ1_2280_2450,    0.9125,    0.8669
SJ3_2040_1980,    0.9125,    0.8669
SJ2_2580_2500,    0.9125,    0.8669
SJ2_2500_2450,    0.9125,    0.8669
SJ2_2570_2660,    0.9125,    0.8669
SJ3_2450_2120,    0.9125,    0.8669
SJ3_2250_2230,    0.9125,    0.8669
SJ2_2530_2820,    0.9125,    0.8669
SJ3_1980_2060,    0.9125,    0.8669
SJ3_2230_2060,    0.9125,    0.8669
SJ2_2900_2740,    0.9125,    0.8669
SJ4_2060_2010,    0.9125,    0.8669
SJ4_2010_2210,    0.9125,    0.8669
SJ2_2820_2740,    0.9125,    0.8669
SJ4_2740_2660,    0.9125,    0.8669
SJ4_2660_2360,    0.9125,    0.8669
SJ4_2360_2340,    0.9125,    0.8669
SJ4_2340_2210,    0.9125,    0.8669
SJ5_2210_2320,    0.9125,    0.8669
SJ5_2320_2120,    0.9125,    0.8669
SJ5_2120_1930,    0.9125,    0.8669
SJ6_1930_1970,    0.9125,    0.8669
SJ6_1970_2130,    0.9125,    0.8669
SJ6_2130_2050, -999.0000, -999.0000
