 seg ,TOTN,TOTP
PM0_4640_4820,    0.7003,    0.4929
PM1_4250_4500,    1.3726,    0.3350
PM2_4860_4670,    4.0000,    0.3666
PM1_4500_4580,    1.3726,    1.9567
PM1_3710_4040,    2.3127,    1.9061
PM3_4670_4660,    4.0000,    0.3666
PM1_4430_4200,    4.0000,    0.2677
PM1_3120_3400,    1.2769,    0.6279
PM3_4660_4620,    4.0000,    3.1714
PM2_2860_3040,    1.4276,    0.4599
PM1_3510_4000,    0.9730,    0.5988
PS1_4790_4830,    0.8908,    0.9704
PM1_3450_3400,    1.4541,    0.8552
PM1_4000_4290,    1.4371,    1.1403
PU0_3000_3090,    1.2960,    0.5780
PM2_3400_3340,    1.4541,    0.8552
PM3_3040_3340,    1.4541,    0.8552
PS2_6730_6660,    0.6561,    0.3597
PU0_3751_3752,    2.0193,    3.1714
PU2_3090_4050,    1.4390,    0.2500
PM4_3340_3341,    1.4541,    0.8552
PM4_3341_4040,    2.3127,    1.9061
PM4_4040_4410,    2.3127,    1.9061
PS2_5550_5560,    0.7633,    0.7201
PS1_4830_5080,    0.8908,    1.6745
PU2_4730_4220,    2.0193,    3.1714
PU2_4050_4180,    4.0000,    3.1714
PS0_6150_6160,    1.1070,    0.9868
PS2_5560_5100,    1.0135,    0.7527
PS3_5100_5080,    2.0986,    0.5784
PU2_2790_3290,    1.5758,    1.0833
PU2_4220_3900,    2.0193,    3.1714
PU0_3601_3602,    2.0193,    3.1714
PS2_6660_6490,    0.7799,    0.3269
PS4_5080_4380,    0.8908,    1.6745
PS3_6460_6230,    0.8427,    0.6234
PU3_2510_3290,    1.5758,    1.0833
PU2_3900_3750,    2.0193,    3.1714
PS3_5990_6161,    1.1070,    0.9868
PS2_6490_6420,    0.7799,    0.3269
PU2_3770_3600,    2.0193,    3.1714
PU2_2840_3080,    2.0193,    3.1714
PU3_3290_3390,    1.5758,    1.0833
PS0_6160_6161,    1.1070,    0.9868
PS2_6420_6360,    0.9898,    0.4768
PU3_3390_3730,    4.0000,    2.0848
PU2_3630_3590,    2.0193,    3.1714
PU2_3080_3640,    2.0193,    3.1714
PU1_3030_3440,    2.0193,    3.1714
PS3_6161_6280,    1.1070,    0.9868
PS3_6280_6230,    0.9898,    0.4768
PS4_6230_6360,    0.9898,    0.4768
PU0_3611_3530,    2.0193,    3.1714
PU2_4340_3860,    0.9624,    1.5928
PU0_3871_3690,    0.2500,    3.1714
PU3_4280_3860,    0.9624,    0.2500
PS4_6360_5840,    0.9898,    0.4768
PS4_5840_5240,    0.9903,    1.1960
PU3_3860_3610,    0.9624,    1.5928
PU1_3100_3690,    0.2500,    3.1714
PS5_5240_5200,    2.1389,    0.2500
PS5_5200_4380,    0.8908,    1.6745
PS5_4380_4370,    0.8908,    1.6745
PU2_3180_3370,    1.2226,    0.2997
PU2_6050_5190,    2.2990,    0.3691
PU2_3370_4020,    1.2226,    0.2997
PS5_4370_4150,    4.0000,    3.1714
PU2_4360_4160,    1.6611,    3.1714
PU0_6080_5620,    2.2990,    3.1714
PU1_3170_3580,    0.6187,    0.2900
PU2_4160_3930,    1.6611,    3.1714
PU2_5190_4310,    2.2990,    3.1714
PU1_5520_5210,    2.2990,    3.1714
PU2_3140_3680,    1.3561,    1.4135
PU1_3580_3780,    0.2500,    3.1714
PU1_3940_3970,    0.8365,    0.2734
PU1_5820_5380,    2.2990,    3.1714
PU0_5620_5380,    2.2990,    3.1714
PU2_5700_5210,    2.2990,    3.1714
PU3_3680_3890,    4.0000,    1.4848
PU1_3850_4190,    3.0943,    0.9040
PU3_5210_5050,    2.2990,    3.1714
PU1_5380_5050,    2.2990,    3.1714
PU4_5050_4310,    2.2990,    3.1714
PU4_4310_4210,    2.2990,    3.1714
PU1_4840_4760,    4.0000,    0.2500
PU1_4190_4300,    3.0943,    0.9040
PU4_4210_4170,    2.2990,    3.1714
PU2_4720_4750,    4.0000,    0.6958
PU1_4760_4450,    4.0000,    0.6958
PU1_4300_4440,    3.0943,    0.9040
PU2_4750_4450,    4.0000,    0.6958
PU3_4450_4440,    4.0000,    0.6958
PU4_4440_3970,    4.0000,    3.1714
PU4_3970_3890,    4.0000,    3.1714
PU4_3890_3990,    0.2500,    3.1714
PU4_3990_3780,    0.2500,    3.1714
PU4_3780_3930,    0.2500,    3.1714
PU5_3930_4170,    1.6611,    3.1714
PU5_4170_4020,    2.2990,    3.1714
PU6_4020_3870,    2.2990,    3.1714
PU6_3870_3690,    0.2500,    3.1714
PU6_3690_3610,    0.2500,    3.1714
PU6_3610_3530,    0.2500,    3.1714
PU6_3530_3440,    2.0193,    3.1714
PU6_3440_3590,    2.0193,    3.1714
PU6_3590_3640,    2.0193,    3.1714
PU6_3640_3600,    2.0193,    3.1714
PU6_3600_3602,    2.0193,    3.1714
PU6_3602_3730,    2.0193,    3.1714
PU6_3730_3750,    2.0193,    3.1714
PU6_3750_3752,    2.0193,    3.1714
PU6_3752_4080,    2.0193,    3.1714
PU6_4080_4180,    4.0000,    3.1714
PU6_4180_4150,    4.0000,    3.1714
PM7_4150_4290,    4.0000,    3.1714
PM7_4290_4200,    4.0000,    3.1714
PM7_4200_4410,    4.0000,    3.1714
PM7_4410_4620,    4.0000,    3.1714
PM7_4620_4580,    4.0000,    3.1714
PM7_4580_4820,    4.0000,    3.1714
PM7_4820_0001,    4.0000,    3.1714
