 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,XU2_4330_4480, 0.5930E+00, 0.1271E+07, 0.8641E+04, 0.4051E+05, 0.1801E+05,
TOTN,XU3_4650_0001, 0.1080E+01, 0.1515E+07, 0.7984E+06, 0.1537E+06, 0.4242E+04, 0.1766E+06, 0.5930E+00,
TOTP,XU2_4330_4480, 0.7642E+01, 0.1732E+06, 0.1273E+05, 0.0000E+00, 0.6892E+03,
TOTP,XU3_4650_0001, 0.1690E+01, 0.1647E+06, 0.4810E+05, 0.0000E+00, 0.1634E+03, 0.4238E+05, 0.7642E+01,
