 seg ,TOTN,TOTP
BS2_8590_8440,    0.9486,    1.1045
BS3_8580_8440,    0.9486,    1.1045
BS4_8440_8441, -999.0000, -999.0000
BS3_8350_8330,    0.7049,    1.0068
