 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,PU2_3090_4050, 0.1006E+01, 0.3071E+07, 0.4035E+06, 0.1345E+06, 0.2731E+04,
TOTN,PU3_3290_3390, 0.9781E+00, 0.9557E+07, 0.3550E+06, 0.1335E+06, 0.8788E+04,
TOTN,PM2_2860_3040, 0.1128E+01, 0.1796E+07, 0.1126E+06, 0.6296E+05, 0.2058E+04,
TOTN,PL0_4510_0001, 0.9552E+00, 0.5729E+06, 0.0000E+00, 0.3077E+05, 0.1109E+03,
TOTN,PU6_4020_3870, 0.8837E+00, 0.2162E+08, 0.2340E+07, 0.2570E+06, 0.7134E+05,
TOTP,PU2_3090_4050, 0.1136E+01, 0.6080E+05, 0.8097E+05, 0.0000E+00, 0.1151E+03,
TOTP,PU3_3290_3390, 0.1007E+01, 0.3804E+06, 0.8939E+05, 0.0000E+00, 0.3631E+03,
TOTP,PM2_2860_3040, 0.1026E+01, 0.8751E+05, 0.1692E+05, 0.0000E+00, 0.8120E+02,
TOTP,PL0_4510_0001, 0.1001E+01, 0.5279E+05, 0.0000E+00, 0.0000E+00, 0.4255E+01,
TOTP,PU6_4020_3870, 0.1007E+01, 0.1087E+07, 0.4248E+06, 0.0000E+00, 0.3505E+04,
