 seg ,TOTN,TOTP
TU2_8790_9070,    0.9187,    0.9281
TU2_8950_9040,    1.0302,    0.9128
TU3_8650_8800,    0.9494,    0.9695
TU1_8570_8680,    1.1021,    0.8786
TU3_8480_8680,    1.1021,    0.8786
TU4_8680_8810,    1.1021,    0.8786
