landseg,SORGN,UORGN,LROGN,AORGN
A51079,     0.000,    53.402,    32.962,     8.451
B51079,     0.000,    69.616,    18.917,     6.612
F51079,     0.000,    55.432,    31.652,     7.996
A51137,     0.000,    54.232,    30.157,     6.786
F51137,     0.000,    53.427,    31.004,     6.482
A24005,     0.000,    10.064,    46.159,    15.840
A24510,     0.000,    21.946,    39.395,    10.758
F24005,     0.000,     6.703,    47.922,    16.264
F24510,     0.000,    22.819,    38.529,    10.670
A24013,     0.000,    35.418,    27.608,    11.127
F24013,     0.000,    44.186,    12.984,     9.308
A24025,     0.000,    24.388,    40.200,    12.882
F24025,     0.000,    33.912,    27.285,    11.080
A10001,     0.000,    10.825,    38.708,    14.800
A10005,     0.000,    41.223,    16.198,    43.339
A24011,     0.000,    64.295,     9.934,    11.174
A24019,     0.000,    58.266,    10.242,     6.292
A24045,     0.000,   165.239,     0.000,    30.288
F24019,     0.000,    59.045,     9.459,     6.259
A24047,     0.000,    78.930,    22.195,    11.765
F24045,     0.000,   190.986,     0.000,    19.176
A24039,     0.000,   149.711,     0.000,    18.807
A51001,     0.000,    47.633,     9.419,     6.139
F24039,     0.000,   145.899,     2.805,    17.860
F51001,     0.000,    47.642,     9.405,     6.139
A51131,     0.000,    28.269,    11.084,     6.381
F51131,     0.000,    28.230,    11.232,     6.382
F10005,     0.000,    24.803,    45.052,    27.805
A24041,     0.000,    52.572,    13.743,     5.934
F24041,     0.000,    52.995,    13.142,     5.918
A24035,     0.000,    43.966,    25.661,     8.530
F24035,     0.000,    57.671,    13.814,     6.940
A24015,     0.000,    40.010,    29.223,    12.491
A10003,     0.000,    54.306,     8.888,     8.132
F24015,     0.000,    51.836,    13.257,     9.769
A24029,     0.000,    61.949,    11.690,     7.562
F24029,     0.000,    62.021,    11.602,     7.565
A42029,     0.000,    53.441,    35.851,    12.534
A51041,     0.000,    27.635,    28.823,     7.209
A51145,     0.000,    50.453,    22.558,     6.411
A51570,     0.000,    26.872,    15.544,     4.398
A51149,     0.000,    21.137,    29.980,    10.378
A51670,     0.000,    14.670,    37.381,    10.627
F51149,     0.000,    42.327,    13.979,     7.070
F51670,     0.000,    14.334,    37.734,    10.634
A51007,     0.000,    57.002,    23.307,     4.836
A51135,     0.000,    53.417,    25.895,     6.559
A51147,     0.000,    49.008,    21.199,     5.615
A51011,     0.000,    37.240,    20.806,     4.928
A51029,     0.000,    46.529,    11.850,     5.092
A51049,     0.000,    70.696,    21.740,     5.576
F51011,     0.000,    42.517,    20.062,     4.575
F51147,     0.000,    57.416,     8.346,     5.497
F51145,     0.000,    54.259,    14.441,     5.697
A51053,     0.000,    24.007,    21.415,     4.473
A51730,     0.000,     1.651,    29.886,     8.508
F51053,     0.000,    41.132,    10.314,     4.184
F51730,     0.000,    22.379,    27.753,     8.591
A51036,     0.000,    61.667,    16.794,     6.960
A51087,     0.000,    39.302,    20.247,     7.299
A51760,     0.000,    13.314,    22.753,     8.400
F51041,     0.000,    47.655,    12.616,     4.422
F51087,     0.000,    39.296,    20.253,     7.297
F51760,     0.000,    33.519,    19.654,     7.851
A51181,     0.000,    20.239,    24.677,    10.594
F51181,     0.000,    39.237,     9.594,     7.183
A51550,     0.000,    48.048,    17.245,     4.040
A51710,     0.000,    34.928,    16.854,     5.326
A51810,     0.000,    54.489,    16.230,     5.163
F51710,     0.000,    35.353,    16.566,     5.332
A51740,     0.000,    34.714,    19.559,     6.708
F51550,     0.000,    47.928,    17.382,     4.044
F51740,     0.000,    34.723,    19.551,     6.708
A51800,     0.000,    38.975,    10.927,     6.131
A51093,     0.000,     0.000,    54.076,    16.303
A51700,     0.000,    25.250,    25.625,     8.319
F51700,     0.000,    25.300,    25.578,     8.317
F51810,     0.000,    54.359,    16.371,     5.168
F51800,     0.000,    47.755,     4.881,     5.027
A51085,     0.000,    35.725,    28.196,     6.593
F51085,     0.000,    45.030,    22.387,     6.909
B51003,     0.000,    39.474,    30.514,     7.222
F51003,     0.000,    32.227,    35.593,     7.900
A51125,     0.000,    32.921,    24.772,     7.373
B51125,     0.000,    45.714,    15.084,     5.908
F51125,     0.000,    34.584,    23.777,     7.038
A51009,     0.000,    24.504,    43.106,    10.213
B51009,     0.000,    35.814,    30.880,     8.573
F51009,     0.000,    27.095,    38.628,     9.630
A51540,     0.000,    25.468,    27.908,     6.173
F51540,     0.000,    46.315,    19.374,     4.617
A51031,     0.000,    37.512,    20.808,     5.310
A51023,     0.000,    67.895,    29.728,    14.960
A51163,     0.000,    45.529,    38.999,    14.935
F51023,     0.000,    67.767,    29.214,    15.035
F51163,     0.000,    52.704,    31.814,    13.757
A51161,     0.000,    60.275,    33.974,    14.458
F51161,     0.000,    74.922,    20.314,    11.312
A51015,     0.000,     3.768,    69.301,    32.872
B51015,     0.000,    66.532,    29.234,    15.160
B51163,     0.000,    46.456,    39.028,    14.705
F51015,     0.000,    77.424,    21.303,    13.786
C51015,     0.000,    75.056,    24.915,    13.501
A51045,     0.000,    52.503,    23.612,    16.047
A51071,     0.282,    43.994,    31.772,    16.639
F51045,     0.000,    52.256,    23.927,    16.114
F51071,     0.228,    44.155,    31.797,    16.651
B51017,     0.000,    51.778,    24.284,    14.335
F51017,     0.000,    58.306,    18.474,    11.393
A51678,     0.000,     0.169,    35.684,    11.174
A51017,     0.000,    48.284,    30.488,    14.443
A51091,     0.000,    51.085,    32.394,    15.701
B51091,     0.000,    45.760,    45.075,    18.282
A51530,     0.000,    21.797,    49.182,    12.988
F51530,     0.000,    20.925,    50.070,    13.074
A51121,     0.000,    44.175,    43.542,    21.890
F51121,     0.000,    58.568,    30.851,    18.980
A51005,     0.149,    39.829,    44.474,    15.748
A54063,     0.000,    63.105,    13.148,    12.727
F51005,     0.085,    39.625,    45.160,    15.727
F54063,     0.000,    58.655,    16.544,    13.221
F51091,     0.000,    62.252,    10.919,    12.216
A51580,     0.000,    32.117,    36.447,    12.351
F51580,     0.000,    42.711,    23.965,    10.741
B51023,     0.000,    63.992,    32.992,    15.243
A51019,     0.000,    38.404,    42.448,     7.285
B51019,     0.000,    35.985,    43.891,     7.929
F51019,     0.000,    39.273,    41.757,     7.089
A51680,     0.000,    25.966,    38.262,     6.321
A11001,     0.000,     4.899,    46.957,     8.887
F11001,     0.000,     0.000,    58.194,    16.472
A51059,     0.000,    54.366,    33.826,    12.141
A51510,     0.000,     0.000,    56.683,    11.412
A51610,     0.000,     0.000,    52.671,    15.960
F51510,     0.000,    11.220,    49.040,     6.986
A51600,     0.000,    37.422,    29.537,     8.833
F51059,     0.000,    71.751,     9.586,     9.328
A51153,     0.000,    59.202,    13.714,     5.585
F51153,     0.000,    58.963,    14.005,     5.601
A24017,     0.000,    35.449,    12.374,     6.037
F24017,     0.000,    40.553,     7.442,     5.025
A51179,     0.000,    45.304,    16.589,     4.758
F51179,     0.000,    45.394,    16.531,     4.750
A51193,     0.000,    30.701,    26.780,     7.340
F51193,     0.000,    56.669,    12.217,     5.678
F51013,     0.000,    51.206,    18.402,     5.725
A51107,     0.000,    32.235,    23.829,     6.382
A51683,     0.000,    48.396,    17.436,     6.813
A51685,     0.000,    48.275,    19.108,     5.935
F51107,     0.000,    45.611,    12.239,     5.549
A51013,     0.000,    51.895,    16.809,     5.653
A24021,     0.000,    41.619,    30.188,     8.814
A42001,     0.000,    65.452,    17.359,     4.881
B42001,     0.000,    64.897,    11.693,     4.626
F42001,     0.000,    67.723,    16.133,     4.530
B24021,     0.000,    36.687,    33.311,     9.562
F24021,     0.000,    37.323,    34.526,     9.313
A51069,     0.000,    45.602,    19.769,    10.565
B51171,     0.000,    67.787,    18.829,    15.568
F51069,     0.000,    59.580,     7.297,     9.560
F51171,     0.000,    61.371,    24.524,    17.694
A24043,     0.000,     0.000,    71.109,    23.618
A42055,     0.000,    25.920,    53.569,    15.884
F24043,     0.000,    30.628,    36.841,    12.098
F42055,     0.000,    58.509,    27.032,     9.729
A51820,     0.000,    15.960,    44.130,    13.687
F51820,     0.000,    18.152,    42.559,    13.680
A51165,     0.000,    82.346,    34.649,    40.283
A54031,     0.000,   110.855,     1.960,    23.497
B51165,     0.000,   112.122,    25.798,    18.643
F51165,     0.000,    97.723,    32.261,    24.997
F54031,     0.000,   108.852,     2.440,    25.711
A51171,     0.000,    28.807,    48.693,    23.812
A51187,     0.000,    30.928,    35.613,    18.631
F51187,     0.000,     6.010,    51.141,    24.699
A51043,     0.000,    57.498,    28.281,    12.941
A51840,     0.000,     0.000,    38.580,    12.201
A51660,     0.000,     0.000,    64.607,    19.142
F51660,     0.000,    30.348,    40.385,    14.282
B42041,     0.000,     0.117,    64.587,    18.615
B42055,     0.000,    53.775,    28.168,    10.143
A54003,     0.000,     1.787,    44.258,    17.054
A54037,     0.000,    14.139,    48.833,    17.168
F54003,     0.000,    53.238,     8.542,     9.073
A51139,     0.000,    62.886,    27.549,    44.428
F51139,     0.000,    60.618,    29.114,    44.760
A51790,     0.000,     0.000,    38.092,    11.306
F51790,     0.000,    30.671,    35.336,     9.396
A42099,     0.000,    61.042,    16.126,     8.084
A54065,     0.000,    40.199,    10.605,    11.142
A42057,     0.000,    59.032,    10.027,     8.210
C51165,     0.000,    83.938,    41.813,    27.757
A54027,     0.000,    36.367,    23.357,    13.361
A24001,     0.000,    62.973,    16.828,    10.466
C42009,     0.000,    81.459,    12.737,     7.713
F24001,     0.000,    60.310,    15.676,    10.531
F54027,     0.000,    30.928,    27.137,    14.196
B51139,     0.000,    86.865,     9.597,    39.243
B51187,     0.000,    47.604,    25.686,    14.560
F51043,     0.000,    53.522,    29.475,    15.886
F54037,     0.000,    57.187,    16.046,    10.889
A42009,     0.000,    71.215,    17.249,     9.544
A54071,     0.000,    44.095,    43.143,    19.257
F54071,     0.000,    79.358,    18.198,    12.225
A54023,     0.000,    83.854,    11.250,    10.185
A54057,     0.000,    43.610,    24.267,    11.687
B54023,     0.000,    23.009,    49.148,    28.862
B54057,     0.000,     0.000,    60.490,    24.928
B54071,     0.000,    23.882,    57.723,    22.531
B54031,     0.000,   104.779,     0.000,    29.736
A42111,     0.000,    56.197,    14.453,     7.416
B24001,     0.000,    48.838,    22.591,    12.148
B42009,     0.000,    75.588,    12.801,     8.559
A24023,     0.000,    38.811,    21.708,     9.233
F54023,     0.000,    89.140,     7.141,    10.241
A54077,     0.000,    64.307,     2.532,     6.394
A54093,     0.000,    61.696,     2.248,     8.199
F24023,     0.000,    42.022,    16.547,     8.407
F54057,     0.000,    68.996,     1.830,     9.534
F54065,     0.000,    66.845,     0.000,     8.568
A42071,     0.000,    13.792,    77.055,    32.457
A42133,     0.000,    50.211,    31.320,    10.267
A42075,     0.000,     0.000,    88.565,    30.665
A42011,     0.000,    63.093,    18.951,     7.516
F42133,     0.000,    57.409,    23.347,     9.475
F42075,     0.000,    81.606,    19.009,     9.385
F42071,     0.000,    98.821,    21.318,    11.642
A42041,     0.000,    52.238,    26.867,    10.157
F42041,     0.000,     0.000,    75.675,    23.730
F42011,     0.000,    66.326,    12.594,     6.808
A42107,     0.000,    46.736,    23.182,     8.119
F42107,     0.000,    54.055,    17.803,     7.477
A42067,     0.000,    43.970,    30.733,    11.942
A42043,     0.000,    49.798,    26.891,     8.862
F42043,     0.000,    58.179,    19.359,     7.150
A42087,     0.000,    72.492,    20.042,     8.989
A42027,     0.000,    15.782,    57.130,    13.171
A42109,     0.000,    54.419,    19.767,     9.517
F42087,     0.000,    79.661,    11.711,     7.870
A42097,     0.000,    12.913,    52.267,    14.930
A42037,     0.000,    52.305,    18.297,     7.607
A42061,     0.000,    69.363,    17.379,     9.253
A42119,     0.000,    68.078,    17.927,     7.166
B42043,     0.000,    57.733,    22.009,     7.895
A42013,     0.000,    69.700,    30.405,    10.634
A42021,     0.000,    41.063,    11.682,     5.809
B42027,     0.000,    44.122,    33.628,     8.395
B42119,     0.000,    55.547,    29.650,     8.808
A42093,     0.000,    61.068,    17.297,     6.761
B42081,     0.000,    36.476,    29.037,    11.397
A42025,     0.000,    40.616,     0.000,    12.677
A42079,     0.000,    37.758,    19.734,    13.541
F42013,     0.000,    76.474,    25.369,     9.754
F42021,     0.000,    41.339,    11.366,     5.893
A42113,     0.000,    70.155,     9.385,    16.048
B42079,     0.000,    44.532,    10.586,    11.669
B42035,     0.000,    51.301,    32.012,     8.640
A42081,     0.000,    48.078,    16.647,     9.743
F42061,     0.000,    58.425,    26.258,    10.718
A42115,     0.000,    69.575,    13.398,    12.996
A42127,     0.000,    71.460,    11.261,    12.907
A42117,     0.000,    54.318,    19.839,     9.750
F42009,     0.000,    77.535,     8.027,     8.274
B42015,     0.000,    66.509,    11.612,     8.872
B42131,     0.000,    66.805,     5.596,    11.767
A42131,     0.000,    53.509,    17.130,    14.025
A42069,     0.000,    54.161,    15.939,    17.620
F42069,     0.000,    57.125,    12.929,    17.318
A42035,     0.000,    56.892,    26.448,     7.147
A42015,     0.000,    63.686,    14.675,     9.573
A42105,     0.000,    59.121,    17.733,     5.944
A42023,     0.000,   184.021,    21.837,     9.511
A36015,     0.000,    73.126,    19.908,     8.255
A36101,     0.000,    64.458,    21.666,     7.232
F42117,     0.000,    67.636,    11.426,     8.180
A36097,     0.000,    64.638,    20.154,     9.103
A36107,     0.000,    83.022,    23.738,     9.603
A36109,     0.000,    68.960,    17.534,     8.694
A42033,     0.000,    38.287,    18.929,     5.730
F42027,     0.000,    46.677,    32.764,     8.477
A36051,     0.000,    67.630,    33.210,     6.962
A36069,     0.000,    61.041,    28.235,     9.394
A36123,     0.000,    65.683,    22.411,     9.357
F36101,     0.000,    66.133,    20.232,     7.039
A36007,     0.000,    80.655,    34.479,    12.606
A42047,     0.000,    48.189,     9.938,     5.327
A36023,     0.000,    79.006,    41.790,    14.210
A42083,     0.000,    60.140,    13.073,     5.281
A42063,     0.000,    46.344,    17.386,     5.893
A42065,     0.000,    48.512,     8.510,     6.163
F42033,     0.000,    40.014,    17.027,     5.639
A36003,     0.000,    80.356,    16.856,     7.579
F36003,     0.000,    81.333,    17.327,     7.564
A36017,     0.000,    84.373,    31.715,    13.744
A36053,     0.000,    65.419,    39.290,    14.004
F42035,     0.000,    66.167,    11.919,     5.920
F42081,     0.000,    56.000,     8.584,     8.630
A36067,     0.000,    51.530,    38.411,    15.212
F36007,     0.000,    74.182,    42.071,    13.795
F42119,     0.000,    70.927,    15.203,     6.740
A36065,     0.000,    61.586,    28.028,    13.792
A36025,     0.000,    89.720,    31.885,    18.097
A36077,     0.000,    76.293,    26.302,    14.106
F36025,     0.000,    88.290,    32.772,    18.776
A36043,     0.000,    81.295,    21.698,    15.640
F36015,     0.000,    75.352,    16.965,     8.228
A36095,     0.000,    66.949,    28.165,    16.504
F42115,     0.000,    74.177,     4.027,    11.714
F42079,     0.000,    49.116,     5.258,    11.238
F42097,     0.000,    54.652,    23.148,     8.787
end
