BMPFullane,BMP Shortname,Landuse_Type,HGMR,TN,TP,BOD,SED
Barnyard Runoff Control,BarnRunoffCont,afocafo,all,0.2,0.2,0.2,0.4
Irrigation water Capture Reuse,CaptureReuse,urs,all,0.75,0.75,0.75,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,APCN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,APSN,0.13,0,0.065,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,BR_N,0.13,0,0.065,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,CPDN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,CPDT,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,CPLN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,CPLT,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,CPUN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,CPUT,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,ML_N,0.13,0,0.065,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,PCAN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,PCRN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,VRCN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,high,VRSN,0.13,0,0.065,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,APCN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,APSN,0.13,0,0.065,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,BR_N,0.13,0,0.065,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,CPDN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,CPDT,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,CPLN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,CPLT,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,CPUN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,CPUT,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,ML_N,0.13,0,0.065,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,PCAN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,PCRN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,VRCN,0.17,0,0.085,0
Commodity Cover Crop Early Drilled Wheat,ComCovCropEDW,low,VRSN,0.13,0,0.065,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,APCN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,APSN,0.11,0,0.055,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,BR_N,0.11,0,0.055,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,CPDN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,CPDT,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,CPLN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,CPLT,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,CPUN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,CPUT,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,ML_N,0.11,0,0.055,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,PCAN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,PCRN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,VRCN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,high,VRSN,0.11,0,0.055,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,APCN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,APSN,0.11,0,0.055,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,BR_N,0.11,0,0.055,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,CPDN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,CPDT,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,CPLN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,CPLT,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,CPUN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,CPUT,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,ML_N,0.11,0,0.055,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,PCAN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,PCRN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,VRCN,0.15,0,0.075,0
Commodity Cover Crop Early-Planting Other Barley,ComCovCropEOB,low,VRSN,0.11,0,0.055,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,APCN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,APSN,0.16,0,0.08,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,BR_N,0.16,0,0.08,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,CPDN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,CPDT,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,CPLN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,CPLT,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,CPUN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,CPUT,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,ML_N,0.16,0,0.08,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,PCAN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,PCRN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,VRCN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,high,VRSN,0.16,0,0.08,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,APCN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,APSN,0.16,0,0.08,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,BR_N,0.16,0,0.08,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,CPDN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,CPDT,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,CPLN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,CPLT,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,CPUN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,CPUT,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,ML_N,0.16,0,0.08,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,PCAN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,PCRN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,VRCN,0.21,0,0.105,0
Commodity Cover Crop Early Other Rye,ComCovCropEOR,low,VRSN,0.16,0,0.08,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,APCN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,APSN,0.111111111,0,0.055555556,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,BR_N,0.111111111,0,0.055555556,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,CPDN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,CPDT,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,CPLN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,CPLT,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,CPUN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,CPUT,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,ML_N,0.111111111,0,0.055555556,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,PCAN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,PCRN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,VRCN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,high,VRSN,0.111111111,0,0.055555556,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,APCN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,APSN,0.111111111,0,0.055555556,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,BR_N,0.111111111,0,0.055555556,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,CPDN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,CPDT,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,CPLN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,CPLT,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,CPUN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,CPUT,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,ML_N,0.111111111,0,0.055555556,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,PCAN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,PCRN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,VRCN,0.15,0,0.075,0
Commodity Cover Crop Early Other Wheat,ComCovCropEOW,low,VRSN,0.111111111,0,0.055555556,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,APCN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,APSN,0.06,0,0.03,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,BR_N,0.06,0,0.03,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,CPDN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,CPDT,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,CPLN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,CPLT,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,CPUN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,CPUT,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,ML_N,0.06,0,0.03,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,PCAN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,PCRN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,VRCN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,high,VRSN,0.06,0,0.03,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,APCN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,APSN,0.06,0,0.03,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,BR_N,0.06,0,0.03,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,CPDN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,CPDT,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,CPLN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,CPLT,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,CPUN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,CPUT,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,ML_N,0.06,0,0.03,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,PCAN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,PCRN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,VRCN,0.07,0,0.035,0
Commodity Cover Crop Late-Planting Drilled Wheat,ComCovCropLDW,low,VRSN,0.06,0,0.03,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,APCN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,APSN,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,BR_N,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,CPDN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,CPDT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,CPLN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,CPLT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,CPUN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,CPUT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,ML_N,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,PCAN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,PCRN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,VRCN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,high,VRSN,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,APCN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,APSN,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,BR_N,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,CPDN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,CPDT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,CPLN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,CPLT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,CPUN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,CPUT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,ML_N,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,PCAN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,PCRN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,VRCN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Barley,ComCovCropSDB,low,VRSN,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,APCN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,APSN,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,BR_N,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,CPDN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,CPDT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,CPLN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,CPLT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,CPUN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,CPUT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,ML_N,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,PCAN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,PCRN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,VRCN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,high,VRSN,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,APCN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,APSN,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,BR_N,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,CPDN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,CPDT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,CPLN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,CPLT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,CPUN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,CPUT,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,ML_N,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,PCAN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,PCRN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,VRCN,0.15,0,0.075,0
Commodity Cover Crop Standard-Planting Drilled Wheat,ComCovCropSDW,low,VRSN,0.11,0,0.055,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,APCN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,APSN,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,BR_N,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPDN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPDT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPLN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPLT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPUN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,CPUT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,ML_N,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,PCAN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,PCRN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,VRCN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,high,VRSN,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,APCN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,APSN,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,BR_N,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPDN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPDT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPLN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPLT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPUN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,CPUT,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,ML_N,0.1,0,0.05,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,PCAN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,PCRN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,VRCN,0.12,0,0.06,0
Commodity Cover Crop Standard-Planting Other Barley,ComCovCropSOB,low,VRSN,0.1,0,0.05,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,APCN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,APSN,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,BR_N,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPDN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPDT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPLN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPLT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPUN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,CPUT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,ML_N,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,PCAN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,PCRN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,VRCN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,high,VRSN,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,APCN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,APSN,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,BR_N,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPDN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPDT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPLN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPLT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPUN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,CPUT,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,ML_N,0.14,0,0.07,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,PCAN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,PCRN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,VRCN,0.18,0,0.09,0
Commodity Cover Crop Standard Other Rye,ComCovCropSOR,low,VRSN,0.14,0,0.07,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,APCN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,APSN,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,BR_N,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPDN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPDT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPLN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPLT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPUN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,CPUT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,ML_N,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,PCAN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,PCRN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,VRCN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,high,VRSN,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,APCN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,APSN,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,BR_N,0.09,0,0.045,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPDN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPDT,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPLN,0.12,0,0.06,0
Commodity Cover Crop Standard Other Wheat,ComCovCropSOW,low,CPLT,0.12,0,0.06,0
