LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
F51650,0,0.08438,0.00117,0.14225,0,0.86276,2.58988,0,0.02944,0,0.03044,0.00018,0.29998,0.00697,0.30697,0,0,0,0
F51735,0,0.07977,0.00117,0.13708,0,0.81756,2.71153,0,0.02786,0,0.03059,0.00022,0.28884,0.01433,0.30799,0,0,0,0
A51101,0,0.08144,0.00211,0.13224,0,0.83942,2.84258,0,0.02872,0,0.03146,4e-05,0.30126,0.00586,0.30747,0,0,0,0
A51033,0,0.0832,0.002,0.13389,0,0.85432,2.82083,0,0.02932,0,0.03151,6e-05,0.30305,0.0059,0.30734,0,0,0,0
F51033,0,0.08553,0.00198,0.13685,0,0.8754,2.7289,0,0.03006,0,0.03081,8e-05,0.30871,0.00411,0.30725,0,0,0,0
A51177,0,0.08602,0.00219,0.14539,0,0.88222,2.40359,0,0.03035,0,0.03115,4e-05,0.31533,0.0012,0.30709,0,0,0,0
F51177,0,0.08609,0.00218,0.14572,0,0.88262,2.39328,0,0.03036,0,0.03123,5e-05,0.31538,0.00121,0.30709,0,0,0,0
F51101,0,0.08711,0.00212,0.13252,0,0.89432,2.10864,0,0.03047,0,0.02484,6e-05,0.31573,0.00179,0.3072,0,0,0,0
A51109,0,0.08687,0.00185,0.13497,0,0.8885,1.71002,0,0.03049,0,0.03047,4e-05,0.31632,0.00125,0.307,0,0,0,0
A51003,0,0.08385,0.00051,0.13674,0,0.84693,2.80203,0,0.02903,0,0.03224,0.00078,0.28551,0.01876,0.30718,0,0,0,0
A51065,0,0.08297,0.00115,0.13575,0,0.84203,2.78171,0,0.02896,0,0.03147,0.00023,0.29462,0.01131,0.30714,0,0,0,0
A51075,0,0.08738,0.00082,0.13232,0,0.88251,2.44192,0,0.03028,0,0.02659,0.00064,0.30086,0.01045,0.30698,0,0,0,0
A51103,0,0.08937,0.00038,0.15182,0,0.89811,1.34789,0,0.03064,0,0.03673,0.00307,0.30401,0.00863,0.30712,0,0,0,0
A51133,0,0.08784,0.00182,0.15185,0,0.89775,1.35839,0,0.03063,0,0.0367,0.00021,0.31436,0.00352,0.30711,0,0,0,0
A51057,0,0.07796,0.00246,0.13153,0,0.80979,2.83794,0,0.02779,0,0.03121,1e-05,0.29963,0.00538,0.30786,0,0,0,0
A51159,0,0.08805,0.00045,0.13815,0,0.88658,2.61038,0,0.03028,0,0.02976,0.00195,0.2806,0.02686,0.30722,0,0,0,0
F51159,0,0.08892,0.00045,0.13681,0,0.89594,1.56918,0,0.03051,0,0.03077,0.0023,0.30257,0.01024,0.30712,0,0,0,0
A51099,0,0.08777,0.00112,0.1375,0,0.89018,2.35287,0,0.0304,0,0.0274,0.00033,0.30444,0.00914,0.30722,0,0,0,0
A51630,0,0.08639,0.00116,0.13713,0,0.87762,2.7437,0,0.03007,0,0.03122,0.00042,0.29377,0.01598,0.30717,0,0,0,0
F51057,0,0.08644,0.00242,0.13896,0,0.8907,2.47163,0,0.03038,1e-05,0.02852,2e-05,0.31371,0.00191,0.30727,0,0,0,0
F51099,0,0.08783,0.00112,0.13703,0,0.89063,2.32512,0,0.03041,0,0.02712,0.00031,0.30593,0.00809,0.30721,0,0,0,0
F51630,0,0.08816,0.00116,0.13452,0,0.89574,1.30121,0,0.03056,0,0.0302,0.00066,0.3126,0.00538,0.30705,0,0,0,0
A51047,0,0.07981,0.00305,0.13597,0,0.8323,2.78814,0,0.02858,0,0.03165,0,0.30706,0.00099,0.30725,0,0,0,0
A51061,0,0.08626,0.00192,0.14809,0,0.88206,2.4279,0,0.03036,0,0.03189,5e-05,0.31285,0.00252,0.3071,0,0,0,0
A51157,0,0.0831,0.00401,0.14142,0,0.87429,2.61835,0,0.02997,0,0.03085,0,0.31319,0.00051,0.30709,0,0,0,0
B51061,0,0.08298,0.00193,0.13699,0,0.85171,2.77502,0,0.02921,0,0.03166,4e-05,0.29908,0.00935,0.30722,0,0,0,0
B51157,0,0.08326,0.00405,0.13685,0,0.87935,2.18371,0,0.0301,0,0.02654,0,0.31792,0.0003,0.30702,0,0,0,0
F51061,0,0.08626,0.00193,0.13968,0,0.88336,2.5767,0,0.03024,0,0.03004,7e-05,0.30998,0.00341,0.30707,0,0,0,0
F51157,0,0.08316,0.00391,0.1416,0,0.87327,2.54989,0,0.03001,0,0.03021,0,0.31427,0.00039,0.30707,0,0,0,0
A51113,0,0.07763,0.00333,0.13609,0,0.81547,2.7966,0,0.02796,0,0.03189,0,0.30689,0.00017,0.30724,0,0,0,0
B51113,0,0.0834,0.00337,0.14167,0,0.87276,2.47596,0,0.02987,0,0.02941,0,0.31668,0.00026,0.30705,0,0,0,0
F51113,0,0.08099,0.00332,0.13893,0,0.84851,2.76206,0,0.02901,0,0.03209,0,0.31063,0.00017,0.30714,0,0,0,0
A51079,0,0.08447,0.00193,0.14054,0,0.86712,2.69805,0,0.0297,0,0.03171,3e-05,0.30927,0.00201,0.30729,0,0,0,0
B51079,0,0.08588,0.00193,0.13649,0,0.8834,2.18663,0,0.03034,0,0.02644,6e-05,0.31641,0.0015,0.30712,0,0,0,0
F51079,0,0.08467,0.00193,0.14061,0,0.86991,2.65849,0,0.02974,0,0.03109,5e-05,0.3086,0.00279,0.30721,0,0,0,0
A51137,0,0.08303,0.00262,0.13792,0,0.85928,2.75779,0,0.02947,0,0.0318,1e-05,0.31121,0.00059,0.30713,0,0,0,0
F51137,0,0.0832,0.00262,0.13768,0,0.86103,2.73239,0,0.0295,0,0.03139,1e-05,0.31124,0.00061,0.30711,0,0,0,0
A24005,0,0.07437,0.00365,0.12701,0,0.78618,2.927,0,0.02734,0,0.03103,0,0.30512,7e-05,0.30995,0,0,0,0
A24510,0,0.08753,0.00137,0.13836,0,0.89269,2.65023,0,0.03044,0,0.03039,0.00012,0.31409,0.00433,0.30755,0,0,0,0
F24005,0,0.07313,0.00368,0.1266,0,0.7719,2.94987,0,0.027,0,0.03104,0,0.30411,3e-05,0.31009,0,0,0,0
F24510,0,0.08759,0.00135,0.1385,0,0.89296,2.64445,0,0.03045,0,0.03033,0.00012,0.31439,0.00418,0.30754,0,0,0,0
A24013,0,0.08528,0.00172,0.13768,0,0.8794,2.64996,0,0.03025,0,0.03005,0.00013,0.31117,0.00454,0.30764,0,0,0,0
F24013,0,0.0894,0.00169,0.12922,0,0.90861,1.43991,0,0.0307,0,0.02827,7e-05,0.32235,0.00044,0.30748,0,0,0,0
A24025,0,0.08352,0.00256,0.13372,0,0.86579,2.80929,0,0.02968,0,0.03126,3e-05,0.30781,0.0039,0.3082,0,0,0,0
F24025,0,0.08629,0.00255,0.14075,0,0.89282,2.43115,0,0.03051,1e-05,0.02844,1e-05,0.31927,0.00055,0.30745,0,0,0,0
A10001,0,0.08137,0.00144,0.12838,0,0.83335,2.88786,0,0.02864,0,0.03112,0.00011,0.29471,0.01077,0.3085,0,0,0,0
A10005,0,0.07566,0.0006,0.11503,0,0.77317,3.0876,0,0.02642,0,0.0307,0.00069,0.26954,0.02952,0.31004,0,0,0,0
A24011,0,0.08812,0.00116,0.14814,0,0.89612,1.79098,0,0.03064,0,0.03137,0.00035,0.31817,0.0025,0.30735,0,0,0,0
A24019,0,0.0884,0.00111,0.14705,0,0.89718,1.2537,0,0.03063,1e-05,0.03522,0.00012,0.31943,0.00051,0.30706,0,0,0,0
A24045,0,0.08805,0.00125,0.14203,0,0.89564,2.32167,0,0.03061,1e-05,0.02832,0.00052,0.3137,0.00421,0.30731,0,0,0,0
F24019,0,0.08841,0.0011,0.15195,0,0.89731,1.15885,0,0.03066,1e-05,0.03774,7e-05,0.31976,0.00045,0.30705,0,0,0,0
A24047,0,0.08742,0.00138,0.14137,0,0.89143,2.30326,0,0.03052,1e-05,0.02814,0.00037,0.31265,0.00375,0.30725,0,0,0,0
F24045,0,0.09085,0.00125,0.14693,0,0.89576,1.2338,1e-05,0.03064,1e-05,0.03529,0.00027,0.32035,0.00095,0.30718,0,0,0,0
A24039,0,0.08881,0.00096,0.15064,0,0.89889,1.14201,0,0.03067,0,0.03724,0.00024,0.32038,0.0005,0.307,0,0,0,0
A51001,0,0.08865,0.00102,0.1389,0,0.89816,1.02578,0,0.03065,0,0.03149,0.00055,0.31637,0.00141,0.30703,0,0,0,0
F24039,0,0.08884,0.00096,0.14486,0,0.899,1.05837,0,0.03068,0,0.03456,0.00015,0.32076,0.00047,0.30699,0,0,0,0
F51001,0,0.08865,0.00102,0.1389,0,0.89817,1.02563,0,0.03066,0,0.0315,0.00055,0.31638,0.00141,0.30704,0,0,0,0
A51131,0,0.08859,0.00104,0.15268,0,0.89759,1.22409,0,0.03065,0,0.0375,0.00068,0.31286,0.00274,0.30716,0,0,0,0
F51131,0,0.0886,0.00104,0.1541,0,0.8976,1.23917,0,0.03065,0,0.03811,0.00072,0.31272,0.0028,0.30717,0,0,0,0
F10005,0,0.08704,0.0006,0.13211,0,0.88134,2.82569,0,0.0302,1e-05,0.03079,0.0009,0.29301,0.01747,0.30845,0,0,0,0
A24041,0,0.08814,0.001,0.14825,0,0.89431,1.64902,0,0.03062,0,0.03375,0.00049,0.31556,0.00296,0.30707,0,0,0,0
F24041,0,0.08813,0.001,0.1357,0,0.89444,1.58637,0,0.03063,0,0.02905,0.00029,0.31659,0.00249,0.30705,0,0,0,0
A24035,0,0.08564,0.00182,0.13495,0,0.87807,2.79635,0,0.03009,0,0.03135,8e-05,0.30702,0.00628,0.30737,0,0,0,0
F24035,0,0.08728,0.00182,0.13547,0,0.89399,2.18618,0,0.03057,0,0.02569,7e-05,0.31743,0.00213,0.30718,0,0,0,0
A24015,0,0.08441,0.00253,0.13377,0,0.87498,2.78737,0,0.03,0,0.03102,8e-05,0.30461,0.00814,0.3077,0,0,0,0
A10003,0,0.087,0.00188,0.13257,0,0.8935,2.08074,0,0.03044,1e-05,0.02455,0.00011,0.31885,0.00168,0.30742,0,0,0,0
F24015,0,0.08662,0.00252,0.12747,0,0.89665,1.671,0,0.03057,1e-05,0.02719,2e-05,0.3217,0.00037,0.30744,0,0,0,0
A24029,0,0.08679,0.00221,0.13446,0,0.89332,2.16906,0,0.03052,0,0.02545,5e-05,0.31862,0.0014,0.3072,0,0,0,0
F24029,0,0.0868,0.00221,0.13434,0,0.89338,2.1646,0,0.03052,0,0.02539,5e-05,0.31863,0.0014,0.3072,0,0,0,0
A42029,0,0.0857,0.00305,0.13942,0,0.87872,2.61461,0,0.03034,0,0.02992,0,0.31974,0.00025,0.30771,0,0,0,0
A51041,0,0.08426,0.00231,0.13888,0,0.86905,2.83791,0,0.02978,0,0.03476,7e-05,0.30662,0.00422,0.30724,0,0,0,0
A51145,0,0.08725,0.00136,0.13745,0,0.88694,2.2281,0,0.03046,0,0.02728,0.00014,0.31293,0.00242,0.30693,0,0,0,0
A51570,0,0.08756,0.00118,0.13989,0,0.89075,2.67489,0,0.03043,0,0.03121,0.0004,0.29715,0.01488,0.30699,0,0,0,0
A51149,0,0.08032,0.0031,0.13077,0,0.84239,2.91673,0,0.02868,0,0.0321,0,0.30709,0.00164,0.30875,0,0,0,0
A51670,0,0.09683,0.00118,0.15801,0,0.89046,2.53091,0,0.03067,0,0.02969,0.00041,0.30632,0.01345,0.30742,0,0,0,0
F51149,0,0.0862,0.00309,0.14147,0,0.89524,2.51241,0,0.03056,1e-05,0.02935,0,0.31797,0.0005,0.30727,0,0,0,0
F51670,0,0.0958,0.00118,0.15843,0,0.89141,2.53268,0,0.03067,0,0.0297,0.00041,0.30629,0.01345,0.30742,0,0,0,0
A51007,0,0.08496,0.00356,0.13612,0,0.8871,2.3039,0,0.03036,0,0.02778,0,0.31592,3e-05,0.30693,0,0,0,0
A51135,0,0.08541,0.00307,0.13851,0,0.88665,2.43824,0,0.03031,0,0.02884,0,0.31455,0.00031,0.30702,0,0,0,0
A51147,0,0.08611,0.00189,0.13826,0,0.88082,2.51065,0,0.03019,0,0.02926,9e-05,0.30928,0.00307,0.30699,0,0,0,0
A51011,0,0.08516,0.00204,0.13844,0,0.87428,2.62517,0,0.02988,0,0.03024,3e-05,0.31086,0.00107,0.30705,0,0,0,0
A51029,0,0.08613,0.00162,0.13569,0,0.88095,2.27689,0,0.03002,0,0.02727,6e-05,0.31239,0.00149,0.30694,0,0,0,0
A51049,0,0.08676,0.00155,0.13741,0,0.88363,2.34657,0,0.03035,0,0.02801,9e-05,0.31153,0.00261,0.30691,0,0,0,0
F51011,0,0.08535,0.00205,0.13897,0,0.87535,2.57821,0,0.02999,0,0.03,3e-05,0.3118,0.00091,0.307,0,0,0,0
F51147,0,0.08737,0.00188,0.14948,0,0.89494,1.32701,0,0.03055,0,0.03638,7e-05,0.31781,0.00036,0.30695,0,0,0,0
F51145,0,0.08786,0.00136,0.15014,0,0.89503,1.26064,0,0.03059,0,0.03695,0.00013,0.31762,0.00089,0.30694,0,0,0,0
A51053,0,0.08538,0.00372,0.13592,0,0.89237,2.2641,0,0.03047,1e-05,0.0274,0,0.31619,0.00018,0.30692,0,0,0,0
A51730,0,0.08154,0.00118,0.13225,0,0.83594,2.90627,0,0.02844,0,0.03245,0.00041,0.26109,0.04046,0.30855,0,0,0,0
F51053,0,0.08595,0.0037,0.12401,0,0.89809,1.0758,1e-05,0.03059,1e-05,0.02638,0,0.32015,2e-05,0.30691,0,0,0,0
F51730,0,0.08789,0.00118,0.1416,0,0.89328,2.57037,0,0.03053,0,0.03004,0.00035,0.30044,0.01232,0.30728,0,0,0,0
A51036,0,0.08673,0.00184,0.14317,0,0.88771,2.66572,0,0.03036,0,0.03229,0.00015,0.3066,0.00615,0.30732,0,0,0,0
A51087,0,0.08624,0.00241,0.14187,0,0.88929,2.69014,0,0.03044,0,0.03221,3e-05,0.3142,0.00211,0.30737,0,0,0,0
A51760,0,0.08775,0.00117,0.14187,0,0.89213,2.67765,0,0.0305,0,0.03218,0.00052,0.29976,0.01376,0.30737,0,0,0,0
F51041,0,0.0873,0.0023,0.14196,0,0.8974,1.67514,0,0.03065,0,0.03244,6e-05,0.31883,0.00067,0.30694,0,0,0,0
F51087,0,0.08625,0.00241,0.14189,0,0.88936,2.6901,0,0.03044,0,0.03223,3e-05,0.31417,0.00213,0.30737,0,0,0,0
F51760,0,0.08856,0.00116,0.13587,0,0.89865,1.88355,0,0.03066,0,0.02533,0.00042,0.31564,0.00378,0.30716,0,0,0,0
A51181,0,0.07624,0.00274,0.13222,0,0.79782,2.86968,0,0.02728,0,0.03203,1e-05,0.304,0.002,0.30829,0,0,0,0
F51181,0,0.08626,0.00272,0.1398,0,0.8913,2.4442,0,0.03046,1e-05,0.02835,1e-05,0.31508,0.00074,0.30724,0,0,0,0
A51550,0,0.08773,0.00118,0.14125,0,0.89117,2.58851,0,0.03044,0,0.03014,0.0002,0.30469,0.00789,0.30706,0,0,0,0
A51710,0,0.08825,0.00117,0.1439,0,0.89578,2.51245,0,0.03059,0,0.02983,0.00018,0.31304,0.00363,0.30696,0,0,0,0
A51810,0,0.08737,0.00108,0.13986,0,0.88684,2.63933,0,0.03032,0,0.03055,0.00036,0.29926,0.01097,0.30722,0,0,0,0
F51710,0,0.08825,0.00118,0.14394,0,0.89589,2.50378,0,0.03059,0,0.02973,0.00016,0.31295,0.00375,0.30695,0,0,0,0
A51740,0,0.08829,0.00118,0.14307,0,0.89623,2.50517,0,0.0306,0,0.02949,0.00014,0.31363,0.00364,0.30703,0,0,0,0
F51550,0,0.08771,0.00118,0.14121,0,0.89102,2.5922,0,0.03043,0,0.03018,0.00022,0.30592,0.0069,0.30706,0,0,0,0
F51740,0,0.08829,0.00118,0.1431,0,0.89625,2.50493,0,0.0306,0,0.02949,0.00014,0.31365,0.00364,0.30704,0,0,0,0
A51800,0,0.08809,0.00159,0.15339,0,0.89758,1.49093,0,0.03064,1e-05,0.0379,0.00037,0.31408,0.00263,0.30702,0,0,0,0
A51093,0,0.02538,0.00243,0.10905,0,0.27831,2.6445,0,0.03062,0,0.03071,1e-05,0.27714,0.01554,0.30949,0,0,0,0
A51700,0,0.08764,0.00117,0.14017,0,0.89072,2.61346,0,0.03045,0,0.03035,0.00011,0.30812,0.00548,0.30718,0,0,0,0
F51700,0,0.08764,0.00118,0.14014,0,0.89079,2.61312,0,0.03045,0,0.03034,0.00011,0.3082,0.00543,0.30718,0,0,0,0
F51810,0,0.08736,0.00108,0.13978,0,0.8867,2.6435,0,0.03031,0,0.03058,0.00037,0.29986,0.01045,0.30723,0,0,0,0
F51800,0,0.08829,0.00159,0.13745,0,0.89955,0.54843,1e-05,0.03067,1e-05,0.03137,0.00016,0.31958,0.00041,0.30697,0,0,0,0
A51085,0,0.08523,0.00258,0.13815,0,0.88044,2.6898,0,0.0301,0,0.03097,2e-05,0.31267,0.00132,0.30722,0,0,0,0
F51085,0,0.08515,0.00256,0.14114,0,0.87892,2.71272,0,0.03021,0,0.03227,1e-05,0.31414,0.00101,0.3073,0,0,0,0
B51003,0,0.08637,0.00051,0.13913,0,0.87224,2.74111,0,0.0299,0,0.03189,0.00062,0.29469,0.01424,0.30716,0,0,0,0
F51003,0,0.08404,0.00051,0.14094,0,0.8479,2.79777,0,0.02912,0,0.03386,0.00156,0.28423,0.01939,0.30725,0,0,0,0
A51125,0,0.07918,0.00279,0.13627,0,0.82345,2.80675,0,0.02823,0,0.0319,0,0.30735,0.00037,0.30723,0,0,0,0
B51125,0,0.08402,0.00273,0.14183,0,0.86861,2.60097,0,0.02983,1e-05,0.0305,0,0.3137,0.00055,0.30709,0,0,0,0
F51125,0,0.08083,0.00278,0.13759,0,0.83903,2.78263,0,0.02874,0,0.03191,0,0.30791,0.00055,0.3072,0,0,0,0
A51009,0,0.07074,0.00138,0.13224,0,0.72404,2.81872,0,0.02557,0,0.03106,7e-05,0.29174,0.0095,0.30785,0,0,0,0
B51009,0,0.08595,0.00137,0.14102,0,0.87524,2.38982,0,0.02994,0,0.02814,0.00014,0.30953,0.00347,0.30712,0,0,0,0
F51009,0,0.07875,0.00138,0.13587,0,0.80587,2.79055,0,0.02759,0,0.03146,0.0001,0.2979,0.00677,0.30735,0,0,0,0
A51540,0,0.08581,0.00159,0.14181,0,0.87674,2.67348,0,0.03,0,0.03188,0.00014,0.30824,0.00358,0.30704,0,0,0,0
F51540,0,0.08731,0.00159,0.13959,0,0.89272,1.29964,0,0.03039,0,0.03222,0.00014,0.3173,0.00103,0.30691,0,0,0,0
A51031,0,0.08559,0.00166,0.13887,0,0.87491,2.57991,0,0.02992,0,0.02995,0.00013,0.30746,0.00343,0.30703,0,0,0,0
A51023,0,0.08252,0.00292,0.13807,0,0.85901,2.60543,0,0.0293,0,0.02975,0,0.31068,0.00032,0.30763,0,0,0,0
A51163,0,0.07363,0.0026,0.13154,0,0.76746,2.8322,0,0.02677,0,0.03108,1e-05,0.30389,0.0016,0.30775,0,0,0,0
F51023,0,0.08268,0.00291,0.13863,0,0.85888,2.6066,0,0.02939,0,0.02995,0,0.31085,0.00032,0.30765,0,0,0,0
F51163,0,0.08105,0.0026,0.13717,0,0.83864,2.75633,0,0.02894,0,0.03123,2e-05,0.30898,0.00093,0.3076,0,0,0,0
A51161,0,0.08087,0.00263,0.13507,0,0.8404,2.76447,0,0.02875,0,0.0309,0,0.30907,0.00038,0.30758,0,0,0,0
F51161,0,0.08505,0.00263,0.13715,0,0.87991,2.16168,0,0.0301,0,0.02682,1e-05,0.31508,0.0003,0.3074,0,0,0,0
A51015,0,0.06482,0.00363,0.12657,0,0.67732,2.98528,0,0.02466,0,0.0308,0,0.30087,0.00015,0.30955,0,0,0,0
B51015,0,0.08186,0.00355,0.13885,0,0.857,2.6637,0,0.02965,1e-05,0.0304,0,0.31489,5e-05,0.30755,0,0,0,0
B51163,0,0.07607,0.00259,0.1322,0,0.78905,2.82914,0,0.02742,0,0.03114,1e-05,0.3058,0.00107,0.30773,0,0,0,0
F51015,0,0.08384,0.00354,0.13745,0,0.8811,2.31184,0,0.03025,1e-05,0.02722,0,0.31749,5e-05,0.30748,0,0,0,0
C51015,0,0.08196,0.00361,0.14172,0,0.85397,2.41037,0,0.02981,1e-05,0.02931,0,0.31468,0.00011,0.30752,0,0,0,0
A51045,0,0.08105,0.00162,0.13785,0,0.82419,2.76281,0,0.02857,0,0.03135,0.00011,0.3019,0.0061,0.3079,0,0,0,0
A51071,0,0.08538,8e-05,0.14158,0,0.84381,2.52194,0,0.02956,0,0.02923,0.0051,0.29858,0.00902,0.30788,0,0,0,0
F51045,0,0.0809,0.00162,0.13766,0,0.82279,2.76626,0,0.02852,0,0.03137,0.00011,0.30125,0.00649,0.30791,0,0,0,0
F51071,0,0.08536,8e-05,0.1414,0,0.84373,2.52511,0,0.02954,0,0.02923,0.00581,0.29693,0.00985,0.30789,0,0,0,0
B51017,0,0.08537,0.00036,0.13412,0,0.85624,2.48682,0,0.02961,0,0.02749,0.0044,0.28696,0.0163,0.30788,0,0,0,0
F51017,0,0.08589,0.00035,0.13453,0,0.8549,1.64408,0,0.03003,0,0.0301,0.0058,0.29139,0.0131,0.30767,0,0,0,0
A51678,0,0.07114,0.00117,0.13122,0,0.7256,2.79062,0,0.02585,0,0.03028,0.00013,0.27578,0.02283,0.30783,0,0,0,0
A51017,0,0.08172,0.00036,0.13957,0,0.82165,2.54573,0,0.02849,0,0.0294,0.00417,0.27805,0.02331,0.30782,0,0,0,0
A51091,0,0.08757,0.00021,0.13717,0,0.88185,1.99097,0,0.03045,0,0.02453,0.0035,0.30245,0.00719,0.30774,0,0,0,0
B51091,0,0.08392,0.00021,0.13833,0,0.84476,2.62882,0,0.02912,0,0.03,0.00374,0.28791,0.01698,0.30785,0,0,0,0
A51530,0,0.07752,0.00159,0.1294,0,0.79784,2.7395,0,0.02735,0,0.02875,0.00016,0.29412,0.00932,0.30789,0,0,0,0
F51530,0,0.07694,0.00159,0.12929,0,0.79261,2.73943,0,0.02717,0,0.02872,0.00018,0.29242,0.01056,0.30789,0,0,0,0
A51121,0,0.07592,0.00297,0.12928,0,0.79171,2.84236,0,0.02743,0,0.03019,0,0.30616,0.00044,0.30839,0,0,0,0
F51121,0,0.08369,0.00297,0.13638,0,0.86684,2.50581,0,0.02991,0,0.02831,1e-05,0.31354,0.00033,0.30785,0,0,0,0
A51005,0,0.0843,8e-05,0.13751,0,0.84261,2.60672,0,0.02909,0,0.02943,0.00773,0.29016,0.01127,0.30789,0,0,0,0
A54063,0,0.08315,0.00296,0.14015,0,0.85998,2.42723,0,0.02987,0,0.02844,2e-05,0.31176,0.00134,0.30772,0,0,0,0
F51005,0,0.08402,8e-05,0.1374,0,0.84019,2.6254,0,0.02899,0,0.02961,0.00846,0.28764,0.01273,0.30791,0,0,0,0
F54063,0,0.08038,0.003,0.13857,0,0.83796,2.66114,0,0.02883,0,0.03025,1e-05,0.30748,0.00216,0.30778,0,0,0,0
F51091,0,0.14476,0.0002,0.14169,0,1.45786,1.13492,0,0.03044,0,0.03318,0.00248,0.3118,0.00157,0.30765,0,0,0,0
A51580,0,0.08429,0.00117,0.12554,0,0.85935,2.51919,0,0.02932,0,0.0253,0.00064,0.28101,0.0239,0.30773,0,0,0,0
F51580,0,0.08629,0.00117,0.13349,0,0.87784,1.80342,0,0.03,0,0.03004,0.00113,0.28783,0.02031,0.30765,0,0,0,0
B51023,0,0.08157,0.00291,0.12651,0,0.85047,2.73229,0,0.02895,0,0.02782,0,0.31105,0.00011,0.30767,0,0,0,0
A51019,0,0.08114,0.0015,0.13829,0,0.83227,2.75208,0,0.02836,0,0.03196,0.00011,0.30376,0.00334,0.30714,0,0,0,0
B51019,0,0.08056,0.0015,0.13785,0,0.82788,2.75655,0,0.0282,0,0.03178,0.00013,0.30045,0.00511,0.30715,0,0,0,0
F51019,0,0.08114,0.0015,0.13351,0,0.83239,2.76198,0,0.02835,0,0.03059,0.00014,0.30332,0.00369,0.30713,0,0,0,0
