LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
A51199,0.03159,0.52422,0.00834,0.30038,0.00483,5.69946,7.80971,0.0398,0.04484,0.3937,0.47961,0.00117,2.96562,1.80671,4.75727,0.04473,1.43242,0.00889,0.02265
F51199,0.03292,0.52259,0.00845,0.30004,0.00497,5.6977,7.81776,0.03986,0.04445,0.39398,0.47974,0.00118,2.96943,1.80292,4.75747,0.04701,1.42994,0.00908,0.02265
A51095,0.10695,0.55562,0.01756,0.39186,0.02404,7.02523,7.39268,0.08058,0.05804,0.38705,0.48746,0.00104,3.12293,2.10346,5.14974,0.0728,1.38065,0.01686,0.02266
A51097,0.1279,0.58643,0.01238,0.38919,0.03134,4.82291,8.13743,0.0001,0.36677,0.14314,0.5478,0.00136,4.07835,1.61257,4.95781,0.24092,1.01753,0.37662,0.01469
A51127,0.19268,0.37281,0.01742,0.3899,0.04916,5.67394,7.61454,0.00071,0.31696,0.14883,0.51208,0.00159,3.33062,1.80196,5.11168,0.23075,1.15132,0.05194,0.02223
A51830,0.11261,0.90994,0.00745,0.39866,0.0224,10.2773,7.69607,0.00352,0.24228,0.27101,0.5107,0.0017,3.71682,1.38264,5.08345,0.04964,1.36094,0.00532,0.02279
F51095,0.10377,0.56001,0.01738,0.39184,0.02325,7.03795,7.38121,0.08256,0.05934,0.38375,0.4868,0.00104,3.12119,2.10478,5.14973,0.07048,1.38311,0.01669,0.02266
F51830,0.12396,0.8918,0.00772,0.39869,0.02518,10.2093,7.69482,0.00356,0.23799,0.27593,0.51063,0.00171,3.71722,1.38195,5.08396,0.05495,1.35554,0.00541,0.02282
A51650,0.08196,0.55933,0.00721,0.37466,0.03099,6.45159,9.13147,0.00341,0.24525,0.23169,0.4781,0.00131,3.31136,1.45682,4.77489,0.03487,1.19053,0.00565,0.02259
A51735,0.05984,0.96596,0.0067,0.38265,0.01421,10.31,7.28603,0.00165,0.18211,0.29448,0.46686,0.00103,3.21425,1.48833,4.64203,0.02345,1.16248,0.00537,0.02259
F51650,0.06781,0.57388,0.00694,0.37464,0.02692,6.45739,9.09074,0.00323,0.24376,0.23348,0.47812,0.00121,3.29702,1.47149,4.77422,0.02865,1.19679,0.0056,0.02262
F51735,0.11449,0.89988,0.00789,0.38333,0.02105,10.2008,7.28158,0.0018,0.18679,0.28527,0.46685,0.00129,3.24263,1.45836,4.64509,0.04404,1.14169,0.00557,0.02266
A51101,0.18868,0.58229,0.01741,0.39387,0.04634,4.93255,8.1591,0.00042,0.19271,0.21806,0.55866,0.00113,3.56386,1.79289,5.10348,0.25612,0.85768,0.30959,0.01445
A51033,0.2078,0.425,0.01719,0.35571,0.04744,4.36062,7.09692,0.00017,0.30766,0.11751,0.49893,0.00104,3.18005,1.64923,4.78373,0.29197,0.72665,0.40775,0.01302
F51033,0.31833,0.32015,0.01743,0.3528,0.06988,4.90304,6.94564,0.00234,0.15102,0.23239,0.47891,0.00156,3.12069,1.67668,4.76091,0.36817,0.82347,0.15267,0.01154
A51177,0.89586,0.71062,0.02766,0.43433,0.22995,5.69401,7.38904,0.08083,0.03235,0.43813,0.49395,0.00218,3.87976,1.7387,5.65503,0.56105,0.86655,0.04436,0.01244
F51177,0.91287,0.709,0.0277,0.43363,0.23461,5.70821,7.33646,0.08264,0.03231,0.43692,0.49096,0.00221,3.87875,1.73905,5.65425,0.56667,0.86266,0.04336,0.01118
F51101,0.57522,0.38221,0.02325,0.38867,0.15033,4.96697,6.43063,0.03,0.03997,0.36746,0.51808,0.00228,3.31679,1.89655,5.1755,0.3463,1.15797,0.02737,0.01444
A51109,0.49225,1.21388,0.01997,0.48591,0.13009,7.46992,5.881,0.09999,0.05335,0.46728,0.41654,0.00135,4.73559,1.4587,6.2459,0.24593,1.26057,0.01959,0.00527
A51003,0.13275,1.15179,0.00334,0.46217,0.06601,7.05448,10.3953,0.00572,0.30349,0.24979,0.61533,0.00182,5.10294,0.75618,6.17074,0.15023,1.1698,0.06421,0.0098
A51065,0.25229,0.89803,0.00842,0.41775,0.06479,5.51863,12.3179,0.0002,0.37838,0.09504,0.71254,0.00143,4.5094,1.22544,6.23297,0.2418,0.98923,0.31828,0.01065
A51075,0.31351,0.81519,0.00744,0.45681,0.08089,6.16428,7.79691,0.05062,0.08312,0.40556,0.51361,0.00231,4.63092,1.05943,5.80422,0.204,1.25838,0.01177,0.0009
A51103,0.32399,0.44893,0.00284,0.36713,0.09526,4.73286,5.434,0.00193,0.42047,0.03334,0.49082,0.00484,4.33673,0.5912,4.94621,0.28635,1.16971,0.00421,0.02241
A51133,0.4368,0.36505,0.0175,0.36629,0.1409,6.10411,5.42043,0.00393,0.33994,0.14796,0.49045,0.00279,3.19589,1.85164,5.02837,0.2767,1.18288,0.01796,0.02241
A51057,0.11759,0.70902,0.02283,0.37847,0.02999,5.63044,8.83686,0.00029,0.12066,0.26706,0.5812,0.00057,3.59271,2.11122,4.86304,0.15433,1.24303,0.44649,0.02199
A51159,0.17376,0.66734,0.00308,0.43455,0.04414,5.4136,8.1872,0.00031,0.44974,0.02991,0.56114,0.00263,4.17299,0.66738,5.25403,0.28106,1.03162,0.06566,0.02242
F51159,0.32072,0.46999,0.00324,0.39504,0.08789,4.99954,5.21312,0.00408,0.38355,0.07643,0.52346,0.00443,4.42782,0.6727,5.07145,0.29984,1.14288,0.00676,0.02241
A51099,0.24463,0.75069,0.00992,0.43872,0.06929,5.946,8.10152,0.00274,0.1969,0.21348,0.58314,0.00194,3.85493,1.37969,5.44638,0.17688,1.51657,0.01114,0.02197
A51630,0.58866,0.59793,0.01667,0.30943,0.14692,8.65057,9.1145,0.00197,0.25219,0.32495,0.57879,0.00258,4.40463,1.36828,6.09791,0.31165,1.17711,0.01732,0.00812
F51057,0.22103,0.7699,0.02312,0.42832,0.06075,6.26963,8.48046,0.00179,0.14594,0.24065,0.56968,0.00105,3.08224,2.07762,5.2024,0.23389,1.30741,0.11437,0.02197
F51099,0.23701,0.7503,0.00933,0.44162,0.06348,5.85025,7.94185,0.00353,0.17796,0.2132,0.57427,0.00215,3.8226,1.39429,5.47495,0.17081,1.51863,0.01062,0.02197
F51630,1.46605,1.01445,0.01539,0.46494,0.443,12.5353,8.49393,0.01066,0.29126,0.27954,0.55232,0.00487,4.36347,1.39796,5.81272,0.70064,0.79116,0.01573,0.00812
A51047,0.24888,1.07101,0.07831,0.48754,0.07177,5.38997,9.37251,0.02349,0.01307,0.49702,0.61579,0.00051,4.07793,2.1158,5.99493,0.17448,0.83735,0.4076,0.01035
A51061,0.34333,1.45064,0.02331,0.46515,0.08195,9.01875,8.49663,0.08873,0.04198,0.45367,0.55232,0.00106,4.10018,1.76947,5.90037,0.19065,1.32793,0.02066,0.02065
A51157,0.17244,1.46699,0.08769,0.47866,0.05791,8.43324,9.70527,0.00299,0.10097,0.47076,0.59096,0.00022,3.97296,2.00293,5.97825,0.09511,0.94989,0.33039,0.01615
B51061,0.08976,1.19837,0.04179,0.44488,0.03474,6.72868,9.54076,0.02299,0.03362,0.52604,0.60152,0.00035,4.11756,1.88606,5.93869,0.07006,1.25899,0.13913,0.01552
B51157,0.26069,2.03401,0.08896,0.48636,0.08876,10.4131,9.62155,0.0047,0.13104,0.44915,0.59268,0.00037,3.8823,2.17403,6.03643,0.10516,1.23628,0.13428,0.01613
F51061,0.35674,1.12081,0.02042,0.45775,0.07411,6.66133,8.87689,0.10037,0.03209,0.45038,0.57183,0.00141,4.08182,1.84386,5.93679,0.25342,1.28352,0.03211,0.02184
F51157,0.2508,1.60984,0.09349,0.48108,0.11894,9.02586,9.62201,0.0043,0.09445,0.47367,0.58692,0.00029,3.95951,2.01342,5.96469,0.12412,1.00045,0.25135,0.01642
A51113,0.23531,1.03342,0.04878,0.44508,0.09665,6.76352,10.633,0.0436,0.01384,0.54066,0.63092,0.0003,4.44493,1.98858,6.06764,0.18581,0.99457,0.27045,0.01407
B51113,0.40981,1.68194,0.07665,0.47843,0.15145,8.3155,10.1198,0.06967,0.0282,0.5209,0.62993,0.00055,4.12381,2.16668,6.25443,0.15607,1.40108,0.07046,0.01579
F51113,0.32379,1.14242,0.05504,0.46154,0.17476,7.20247,10.3077,0.06899,0.01656,0.51925,0.62663,0.00042,4.25111,2.01331,6.13909,0.19802,1.17649,0.13559,0.01565
A51079,0.53225,1.58494,0.02137,0.59115,0.20268,8.05076,12.2706,0.10643,0.0363,0.57383,0.7356,0.00176,5.57939,1.80692,7.48566,0.29164,1.27082,0.04124,0.01446
B51079,0.79356,2.37382,0.02461,0.60531,0.33749,10.1447,11.4887,0.15509,0.05806,0.52268,0.70383,0.00228,5.51214,1.8844,7.48194,0.25476,1.34034,0.02359,0.0145
F51079,0.60455,1.48961,0.02816,0.59399,0.3996,7.85531,12.2406,0.13127,0.03101,0.55421,0.73583,0.00171,5.56471,1.87694,7.41645,0.34873,1.20404,0.05293,0.01544
A51137,0.48978,1.07919,0.03,0.47215,0.12816,6.50834,9.49111,0.13271,0.01909,0.44323,0.6023,0.00099,4.32484,1.73796,6.14017,0.30766,1.17545,0.04812,0.01267
F51137,0.47032,1.05251,0.02901,0.47459,0.11997,6.15343,9.57689,0.13515,0.01685,0.43981,0.61091,0.00106,4.33044,1.75976,6.13163,0.3298,1.1452,0.05603,0.00812
A24005,0.16997,0.47676,0.02597,0.33773,0.03277,6.97978,10.4534,0.00999,0.01723,0.52564,0.57618,0.00039,3.68898,2.3284,5.39991,0.10472,0.74781,0.72721,0.01081
A24510,0.41911,0.66578,0.0129,0.46041,0.10315,10.8651,8.84787,0.00195,0.34864,0.24949,0.5968,0.00177,4.26163,1.72048,6.11318,0.24094,1.29135,0.16373,0.01092
F24005,0.14573,0.48997,0.02363,0.31064,0.02755,6.84257,11.004,0.00793,0.01803,0.51111,0.57356,0.00038,3.72903,2.32413,5.3561,0.09973,0.74651,0.73388,0.01767
F24510,0.37347,0.71649,0.01178,0.4612,0.08772,10.9272,8.83349,0.00202,0.35154,0.24688,0.59644,0.00175,4.26558,1.71291,6.1002,0.23587,1.30546,0.15363,0.01092
A24013,0.51003,0.69212,0.0179,0.44741,0.10214,9.45366,9.53578,0.08653,0.04169,0.46865,0.60749,0.00178,4.16539,1.86243,6.01373,0.20952,1.11618,0.24279,0.01369
F24013,1.05882,1.10994,0.01809,0.45679,0.22197,17.422,9.33209,0.1796,0.06408,0.34859,0.60039,0.00342,4.15198,1.80914,5.91092,0.31155,1.30011,0.01171,0.01383
A24025,0.34765,0.61259,0.03156,0.36303,0.06519,10.3319,10.167,0.01365,0.05172,0.49849,0.57867,0.00087,3.68193,2.17048,5.63901,0.15869,0.96271,0.35807,0.01039
F24025,0.36165,1.18042,0.02292,0.39407,0.05063,16.2694,9.63658,0.02459,0.08695,0.44667,0.58373,0.00136,3.56393,2.16374,5.62245,0.12963,1.44882,0.01876,0.01044
A10001,0.12577,0.73357,0.00986,0.40172,0.02156,4.95329,8.31894,0.08875,0.01695,0.41993,0.58966,0.00154,4.3046,1.67881,5.43036,0.18643,1.07267,0.2397,0.01961
A10005,0.09831,1.19317,0.00344,0.59355,0.01506,8.73465,13.6,0.71021,0.14321,0.05445,0.91283,0.0024,0.11712,0.86319,8.11719,0.15176,2.98052,0.0038,0.00725
A24011,0.31956,2.27873,0.00791,0.78087,0.06398,14.4127,14.1248,1.4031,0.36161,0.00793,1.09926,0.00438,7.22761,1.36141,7.28482,0.28876,3.88997,0.00714,0.01214
A24019,0.41061,0.62592,0.00735,0.38389,0.09777,7.51071,6.75518,1.01625,0.20408,0.00301,0.47328,0.00621,4.08783,1.37718,5.39566,0.32667,1.79701,0.00585,0.01433
A24045,0.28255,2.94906,0.00816,1.27058,0.06301,19.8498,27.3544,1.43408,0.44598,0.00364,1.87511,0.00435,0.68051,1.50076,15.8403,0.51888,5.43403,0.00649,0.01586
F24019,0.19196,0.68034,0.00679,0.38346,0.05787,7.78307,6.70446,0.8942,0.27526,0.02266,0.47076,0.00373,4.09919,1.36894,5.39127,0.15982,1.95888,0.00565,0.01447
A24047,0.14233,0.8524,0.00799,0.61938,0.02787,9.81139,11.6301,0.70918,0.19826,0.00345,0.83477,0.00687,6.7886,1.51972,9.37359,0.25735,2.64449,0.00699,0.01547
F24045,0.4321,2.85353,0.00884,1.27531,0.11258,20.0496,14.7883,1.66262,0.51779,0.0019,1.77139,0.00623,2.75923,1.50816,16.0315,0.56258,5.23888,0.00639,0.01443
A24039,0.38961,2.07217,0.00643,1.07829,0.11103,15.5884,12.498,1.44101,0.39869,0.00141,1.49476,0.008,10.7838,1.3584,13.4345,0.54101,5.03575,0.00449,0.01398
A51001,0.29702,0.39576,0.00617,0.39922,0.07428,7.06312,7.03343,0.52191,0.09212,0.00139,0.50625,0.00801,4.43096,1.27386,5.70704,0.26767,1.6544,0.0051,0.014
F24039,0.19054,2.0905,0.00589,1.05781,0.06893,15.4918,11.7334,1.06316,0.54579,0.00257,1.43135,0.0049,14.8785,1.36217,13.3605,0.31293,5.33463,0.00435,0.014
F51001,0.29554,0.39728,0.00617,0.39922,0.07386,7.06526,7.03308,0.52138,0.09244,0.0014,0.5062,0.00798,4.43121,1.27362,5.70722,0.26599,1.65608,0.0051,0.014
A51131,0.4003,0.46065,0.00672,0.3296,0.08464,8.96786,6.89777,0.0036,0.3654,0.06183,0.45659,0.00614,3.1716,1.28856,4.43353,0.27323,1.01974,0.00739,0.01399
F51131,0.44704,0.41065,0.00687,0.32956,0.10232,8.91935,6.90857,0.0038,0.36481,0.06223,0.45721,0.00658,3.17069,1.28871,4.43493,0.30391,0.98922,0.00743,0.01398
F10005,0.09492,1.23462,0.00329,0.66407,0.01751,9.12485,11.9834,0.67338,0.19956,0.02578,0.89977,0.00817,10.2714,0.84253,5.97906,0.1398,2.93687,0.00314,0.00728
A24041,0.38199,0.76878,0.0066,0.40072,0.08719,7.4703,7.42056,0.3431,0.06578,0.15193,0.503,0.00472,4.11033,1.24193,5.34844,0.22601,1.35559,0.0068,0.01236
F24041,0.20932,0.82175,0.00605,0.40075,0.05535,7.75738,7.42755,0.22396,0.08238,0.24747,0.50341,0.0032,4.0947,1.25878,5.34464,0.12774,1.45238,0.00642,0.01213
A24035,0.13211,0.80454,0.01168,0.44007,0.03026,5.15749,8.23483,0.02558,0.02048,0.33199,0.57992,0.00133,3.65637,1.91234,5.7682,0.21223,1.04608,0.23886,0.01925
F24035,0.16259,0.75644,0.01177,0.42023,0.04283,6.79162,8.17713,0.13856,0.04573,0.38577,0.54616,0.00184,3.73731,1.91295,5.60931,0.12972,1.53363,0.01788,0.0194
A24015,0.31081,0.50813,0.02522,0.42783,0.06232,8.12699,9.1363,0.18425,0.03146,0.38435,0.59445,0.00116,3.84834,2.21292,5.77586,0.17891,1.05356,0.26688,0.01036
A10003,0.34226,0.52903,0.01383,0.37138,0.08546,6.43548,7.09938,0.13922,0.0383,0.33696,0.49006,0.00298,3.25136,1.94583,5.13628,0.21822,1.45203,0.01405,0.01959
F24015,0.78856,0.84658,0.02813,0.43901,0.16241,14.8332,9.07784,0.41283,0.05024,0.14554,0.59527,0.00236,3.75286,2.12602,5.80405,0.2495,1.44292,0.02081,0.01047
A24029,0.25349,0.73986,0.01562,0.4884,0.05974,6.57338,8.5162,0.27289,0.04488,0.30804,0.57882,0.00206,4.22315,2.09865,6.27067,0.19659,1.4349,0.03551,0.01935
F24029,0.23927,0.74232,0.01538,0.48827,0.05751,6.60561,8.51843,0.26884,0.04539,0.31171,0.57865,0.00204,4.21994,2.09946,6.26984,0.19059,1.44255,0.03469,0.01935
A42029,0.40598,0.57689,0.02846,0.44178,0.08859,9.24381,10.0902,0.06607,0.03406,0.49889,0.61247,0.00098,4.01861,2.13031,6.04745,0.26052,1.16536,0.08038,0.01043
A51041,0.20003,0.34885,0.01637,0.40249,0.04015,5.63012,7.25825,0.19062,0.02759,0.28493,0.5098,0.00165,3.51206,1.74683,5.30906,0.27136,1.06062,0.0975,0.01138
A51145,0.57661,1.97914,0.0218,0.52274,0.19972,11.4808,10.2289,0.16824,0.06413,0.40879,0.63742,0.0022,4.9711,1.42495,6.51062,0.29835,0.99621,0.02308,0.01114
A51570,0.09214,0.59889,0.00812,0.39979,0.02268,6.96701,17.1061,0.00242,0.25177,0.28371,0.53257,0.00123,3.8935,1.41352,5.35962,0.04853,1.48662,0.00617,0.02272
A51149,0.05194,0.49644,0.02855,0.33104,0.01081,5.79874,9.00545,0.02677,0.01816,0.43073,0.55276,0.00032,3.37477,2.17255,5.37477,0.05467,1.75795,0.04032,0.02357
A51670,0.10351,0.88112,0.00859,0.43806,0.01958,9.91278,10.2482,0.00147,0.29196,0.32713,0.61847,0.00127,4.70592,1.4243,6.20283,0.05908,1.99628,0.00654,0.02296
F51149,0.0905,0.51477,0.02867,0.37314,0.01997,6.4829,7.96579,0.08504,0.04961,0.40175,0.55115,0.00057,3.25151,2.18911,5.37166,0.0656,1.76866,0.02362,0.02271
F51670,0.11538,0.86084,0.00919,0.43794,0.02151,9.83279,10.2659,0.00142,0.2944,0.32477,0.61848,0.00128,4.71563,1.41249,6.20903,0.06511,1.99016,0.00667,0.02294
A51007,0.61393,0.72925,0.05104,0.51284,0.16651,5.70058,7.87372,0.599,0.05477,0.04658,0.59977,0.0009,5.07096,1.58542,6.95651,0.34296,1.46615,0.04002,0.02241
A51135,0.59355,0.97115,0.03833,0.59019,0.15254,6.41181,9.7564,0.41656,0.04357,0.26203,0.67817,0.00124,5.4929,1.90677,7.49415,0.38136,0.97503,0.0987,0.01619
A51147,0.59629,1.2178,0.02973,0.57028,0.19658,6.70611,9.53806,0.16453,0.03554,0.47438,0.61251,0.00204,4.88581,1.89788,6.94213,0.34965,0.88914,0.18129,0.0114
A51011,0.52548,1.08881,0.02308,0.96863,0.12628,5.19885,17.9585,0.00301,0.15514,0.22884,1.16317,0.00179,3.49549,1.87916,5.46546,0.35372,0.91312,0.27122,0.00865
A51029,0.47674,1.62637,0.0166,0.45398,0.10878,8.47112,13.3085,0.23945,0.032,0.36852,0.71024,0.00166,6.32702,1.6215,9.89142,0.28631,1.06537,0.03843,0.01061
A51049,0.58155,1.5206,0.01766,0.66573,0.14593,9.16071,9.78621,0.65282,0.1061,0.11383,0.82254,0.00231,6.7004,1.57478,8.89015,0.23885,1.4771,0.01553,0.01131
F51011,0.45953,1.0754,0.02299,0.67505,0.10389,4.36967,8.51716,0.0082,0.08991,0.27997,0.80235,0.00178,3.79249,1.8715,5.89369,0.33302,0.8508,0.25618,0.01133
F51147,1.65231,2.0581,0.02197,0.56485,0.44771,12.0459,7.69007,0.52249,0.04483,0.13071,0.69256,0.00567,4.83586,1.89707,6.67408,0.76584,0.37799,0.02345,0.01154
F51145,1.05583,2.71364,0.02618,0.52215,0.42059,15.832,9.92568,0.26177,0.07113,0.30661,0.61932,0.0033,4.94331,1.47554,6.42237,0.43702,0.85101,0.01803,0.01121
A51053,0.40058,0.57777,0.03802,0.68408,0.09316,5.30449,12.9392,0.46279,0.01894,0.09887,0.95011,0.00149,3.60058,1.83145,5.26121,0.48631,1.32187,0.05536,0.02145
A51730,0.05743,0.57773,0.00738,0.39433,0.01208,6.41289,18.6868,0.00076,0.19308,0.32282,0.52415,0.00096,3.78441,1.43416,5.31144,0.02642,1.44911,0.00606,0.02448
F51053,0.90446,0.30577,0.03977,0.40022,0.23352,5.18806,5.26391,0.58319,0.02086,0.00711,0.56665,0.00326,3.70492,1.89046,5.57329,0.896,0.80725,0.03615,0.02145
F51730,0.1293,0.73614,0.00894,0.39686,0.02533,8.71846,7.87207,0.0023,0.23794,0.28576,0.523,0.00137,3.79032,1.42194,5.22065,0.06534,1.40994,0.00632,0.02271
A51036,0.18875,0.42788,0.01401,0.38956,0.04317,6.4002,7.0671,0.15327,0.04488,0.33111,0.4935,0.00175,3.55159,1.8156,5.3579,0.11472,1.60744,0.01268,0.02249
A51087,0.19742,0.35562,0.01976,0.36487,0.04747,5.79467,7.2496,0.01046,0.05693,0.39208,0.50021,0.0011,3.29457,1.74553,5.02785,0.24511,1.23949,0.06538,0.023
A51760,0.24511,0.53116,0.00901,0.40012,0.04492,7.80768,15.1501,0.00177,0.27022,0.27005,0.54085,0.00193,4.05144,1.32795,5.43665,0.11087,1.46902,0.00621,0.02221
F51041,0.45809,0.33919,0.01771,0.38106,0.11624,6.4716,6.52247,0.45764,0.04648,0.05539,0.45482,0.00331,3.41954,1.78249,5.20528,0.39498,1.09932,0.02082,0.00979
F51087,0.1973,0.35572,0.01976,0.36488,0.04732,5.79459,7.24992,0.01046,0.05693,0.39205,0.5003,0.0011,3.29439,1.74575,5.02848,0.24531,1.23886,0.06554,0.02311
F51760,0.45554,0.55459,0.01037,0.4121,0.1204,10.0838,8.01891,0.0055,0.3049,0.23051,0.53973,0.00312,4.03928,1.3489,5.38772,0.24025,1.33904,0.00682,0.02024
A51181,0.04568,0.53157,0.02301,0.371,0.00943,5.95877,8.83807,0.02469,0.02179,0.43552,0.56983,0.00037,3.41109,2.22029,5.47521,0.04552,1.64538,0.02639,0.02347
F51181,0.08437,0.56839,0.0237,0.39577,0.01647,6.95118,8.30414,0.08155,0.05812,0.40987,0.56076,0.00068,3.35987,2.18938,5.47893,0.06468,1.62322,0.01956,0.0225
A51550,0.04111,0.41212,0.00627,0.24605,0.01547,4.6351,4.96663,0.00726,0.12926,0.22856,0.35985,0.00103,2.13599,1.47491,3.60256,0.02318,1.35642,0.00597,0.02245
A51710,0.1051,0.55155,0.0103,0.39845,0.04246,6.62636,10.817,0.00344,0.30158,0.22626,0.53109,0.0015,3.83509,1.45267,5.30803,0.07814,1.56765,0.00938,0.02292
A51810,0.05309,0.44231,0.0064,0.26535,0.01937,5.07392,5.33593,0.04697,0.07838,0.26151,0.3851,0.00146,2.42602,1.43586,3.84705,0.02395,1.42345,0.00504,0.02285
F51710,0.08325,0.57736,0.00831,0.39847,0.03555,6.65313,10.7282,0.00338,0.29918,0.22927,0.53105,0.00138,3.81042,1.47894,5.30711,0.05895,1.59442,0.00892,0.02276
A51740,0.0821,0.60659,0.00716,0.39946,0.03096,6.92444,8.77499,0.00303,0.30211,0.23143,0.53488,0.00132,3.91016,1.41336,5.33238,0.04736,1.53598,0.00693,0.02251
F51550,0.05891,0.39335,0.00669,0.24603,0.02067,4.625,4.96643,0.00898,0.12675,0.2292,0.35985,0.00127,2.1445,1.4661,3.60315,0.03342,1.34678,0.00617,0.02245
F51740,0.08161,0.6071,0.00715,0.39946,0.03082,6.92466,8.77443,0.00303,0.30194,0.23162,0.53488,0.00132,3.90921,1.41438,5.33238,0.04702,1.53631,0.00692,0.02251
A51800,0.3651,0.25481,0.0102,0.39006,0.10044,6.2537,6.86737,0.29142,0.022,0.20087,0.47043,0.00546,3.59876,1.56143,5.1867,0.29987,1.1782,0.01246,0.02559
A51093,0.03136,0.2575,0.01344,0.42927,0.00791,2.70029,10.8027,0.01079,0.00528,0.54983,0.61379,0.00042,3.75224,1.98921,6.10968,0.0895,0.79517,0.85566,0.0238
A51700,0.05818,0.71075,0.00654,0.38423,0.01652,7.73878,8.02194,0.00197,0.27038,0.24545,0.51583,0.00108,3.67857,1.44862,5.12332,0.0261,1.40048,0.00542,0.02268
F51700,0.055,0.71423,0.00646,0.38431,0.0161,7.74142,8.02238,0.00192,0.27056,0.2454,0.51585,0.00106,3.6739,1.45346,5.12394,0.02476,1.40184,0.0054,0.0227
F51810,0.06767,0.42626,0.00694,0.26522,0.02368,5.06196,5.33941,0.05438,0.0748,0.25769,0.38521,0.00165,2.43111,1.43082,3.84775,0.03002,1.41736,0.00511,0.02284
F51800,0.76075,0.22854,0.01083,0.37349,0.24742,6.57774,4.88221,0.51091,0.02017,0.03755,0.24234,0.00885,3.5754,1.57935,5.14868,0.48847,0.95575,0.01018,0.02298
A51085,0.27447,0.70294,0.02459,0.45265,0.06231,5.30783,8.56109,0.03832,0.01028,0.40636,0.59912,0.00096,3.51632,1.71907,5.46119,0.28843,1.02046,0.18809,0.01948
F51085,0.22445,0.49097,0.02513,0.40166,0.05333,5.98592,7.95463,0.09591,0.02649,0.4011,0.53372,0.00074,3.7291,1.6378,5.37824,0.21614,1.25694,0.05973,0.02191
B51003,0.12128,1.51173,0.00309,0.47767,0.04143,7.71386,10.1805,0.01147,0.27433,0.31791,0.61765,0.00132,5.2413,0.78013,6.18583,0.11082,1.26974,0.06002,0.01322
