TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,24.81000,0.5,0.01,0.1,0.001000,200,275.4160,8,0.02,0.5,13.32500,2200,581.7397,9,0.02,0.005,8.222000,1200,11.53733,5,0.005,0.1,0.,1000,0,0,0,0,225.9267,4.576666
A10003,6.049333,0.5,0.01,0.1,0.,200,1402.071,8,0.02,0.5,18.63767,2200,4.186333,9,0.02,0.005,4.686333,1200,0.091333,5,0.005,0.1,0.,1000,0,0,0,0,202.2267,4.083333
A10005,14.75067,0.5,0.01,0.1,0.,200,325.6747,8,0.02,0.5,8.411667,2200,690.5593,9,0.02,0.005,10.87767,1200,17.30733,5,0.005,0.1,0.,1000,0,0,0,0,210.6633,4.273333
A11001,15.74500,0.5,0.01,0.1,0.,200,328.5597,8,0.02,0.5,13.94367,2200,565.7891,9,0.02,0.005,8.791000,1200,10.86367,5,0.005,0.1,0.,1000,0,0,0,0,271.8500,5.526667
A24001,7.642666,0.5,0.01,0.1,0.,200,1107.681,8,0.02,0.5,19.31533,2200,86.75066,9,0.02,0.005,5.225000,1200,1.834000,5,0.005,0.1,0.,1000,0,0,0,0,130.3500,2.636667
A24003,4.534000,0.5,0.01,0.1,0.,200,1036.508,8,0.02,0.5,18.78500,2200,36.11766,9,0.02,0.005,4.971000,1200,1.022667,5,0.005,0.1,0.,1000,0,0,0,0,267.5833,5.436667
A24005,17.05333,0.5,0.01,0.1,0.,200,171.8417,8,0.02,0.5,14.20533,2200,797.4540,9,0.02,0.005,7.153333,1200,16.74633,5,0.005,0.1,0.,1000,0,0,0,0,219.3167,4.470000
A24009,16.25300,0.5,0.01,0.1,0.,200,546.9810,8,0.02,0.5,14.76233,2200,299.9123,9,0.02,0.005,6.861000,1200,5.792334,5,0.005,0.1,0.,1000,0,0,0,0,222.4767,4.513333
A24011,5.881334,0.5,0.01,0.1,0.,200,1518.547,8,0.02,0.5,17.81267,2200,5.762667,9,0.02,0.005,4.565333,1200,0.116333,5,0.005,0.1,0.,1000,0,0,0,0,147.0967,3.000000
