TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001979,0.,10.00000,0.005000,na,na,0.005000,0.001979,0.,10.00000,0.005000,na,na,0.000100,0.001210,0.010000,0.529462,0.000100,na,na,0.000100,0.001210,0.010000,0.529462,0.000100,10248.62,50000.00,0.00001,1.07,9757.410,3869.314,0.00001,1.07,26.70848,855.8815,0.00001,1.07,26.70848,855.8815,0.00001,1.07,na,na,na,na,na,na
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001609,0.,10.00000,0.005000,na,na,0.005000,0.001609,0.,10.00000,0.005000,na,na,0.000100,0.005692,0.002835,0.431870,0.000100,na,na,0.000100,0.005692,0.002835,0.431870,0.000100,5671.431,50000.00,0.00001,1.07,17632.24,6062.505,0.00001,1.07,24.84785,1236.393,0.00001,1.07,24.84785,1236.393,0.00001,1.07,na,na,na,na,na,na
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001251,0.,10.00000,0.005000,na,na,0.005000,0.001251,0.,10.00000,0.005000,na,na,0.000100,0.000973,0.010000,0.344259,0.000100,na,na,0.000100,0.000973,0.010000,0.344259,0.000100,17149.32,50000.00,0.00001,1.07,5831.136,3036.302,0.00001,1.07,49.95776,1354.052,0.00001,1.07,49.95776,1354.052,0.00001,1.07,na,na,na,na,na,na
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.002163,0.,10.00000,0.005000,na,na,0.005000,0.002163,0.,10.00000,0.005000,na,na,0.000100,0.001794,0.010000,0.268346,0.000100,na,na,0.000100,0.001794,0.010000,0.268346,0.000100,1425.894,47693.96,0.00001,1.07,50000.00,18870.32,0.00001,1.07,12.77701,715.5380,0.00001,1.07,12.77701,715.5380,0.00001,1.07,na,na,na,na,na,na
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001177,0.,10.00000,0.005000,na,na,0.005000,0.001177,0.,10.00000,0.005000,na,na,0.000100,0.002432,0.004744,0.936314,0.000100,na,na,0.000100,0.002432,0.004744,0.936314,0.000100,6683.744,50000.00,0.00001,1.07,14961.68,5549.243,0.00001,1.07,41.98109,952.5459,0.00001,1.07,41.98109,952.5459,0.00001,1.07,na,na,na,na,na,na
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001600,0.,10.00000,0.005000,na,na,0.005000,0.001600,0.,10.00000,0.005000,na,na,0.000100,0.004540,0.010000,0.215015,0.000100,na,na,0.000100,0.004540,0.010000,0.215015,0.000100,1905.615,50000.00,0.00001,1.07,50000.00,17240.28,0.00001,1.07,7.533892,1338.605,0.00001,1.07,7.533892,1338.605,0.00001,1.07,na,na,na,na,na,na
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.002366,0.,10.00000,0.005000,na,na,0.005000,0.002366,0.,10.00000,0.005000,na,na,0.000100,0.001063,0.010000,0.393017,0.000100,na,na,0.000100,0.001063,0.010000,0.393017,0.000100,1742.166,40790.71,0.00001,1.07,50000.00,22063.85,0.00001,1.07,33.64467,1219.240,0.00001,1.07,33.64467,1219.240,0.00001,1.07,na,na,na,na,na,na
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001805,0.,10.00000,0.005000,na,na,0.005000,0.001805,0.,10.00000,0.005000,na,na,0.000100,0.002067,0.006468,0.559430,0.000100,na,na,0.000100,0.002067,0.006468,0.559430,0.000100,2192.363,50000.00,0.00001,1.07,45612.89,17537.57,0.00001,1.07,25.88050,913.1630,0.00001,1.07,25.88050,913.1630,0.00001,1.07,na,na,na,na,na,na
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000755,0.,10.00000,0.005000,na,na,0.005000,0.000755,0.,10.00000,0.005000,na,na,0.000100,0.004932,0.003620,0.378197,0.000100,na,na,0.000100,0.004932,0.003620,0.378197,0.000100,7756.049,50000.00,0.00001,1.07,12893.16,3840.439,0.00001,1.07,22.13542,1042.202,0.00001,1.07,22.13542,1042.202,0.00001,1.07,na,na,na,na,na,na
