TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,58.63567,0.5,0.01,0.1,0.048667,200,482.3896,8,0.02,0.5,11.90233,2200,178.5933,9,0.02,0.005,6.184334,1200,4.116000,5,0.005,0.1,0.,1000,0,0,0,0,168.8500,3.436666
A10003,49.24100,0.5,0.01,0.1,0.030333,200,713.2080,8,0.02,0.5,22.04167,2200,123.5903,9,0.02,0.005,3.194667,1200,4.087667,5,0.005,0.1,0.,1000,0,0,0,0,133.5300,2.720000
A10005,63.73633,0.5,0.01,0.1,0.049000,200,395.2943,8,0.02,0.5,8.027000,2200,214.1140,9,0.02,0.005,8.058667,1200,4.700333,5,0.005,0.1,0.,1000,0,0,0,0,198.0867,4.020000
A11001,60.06566,0.5,0.01,0.1,0.074333,200,521.9157,8,0.02,0.5,12.65233,2200,179.5257,9,0.02,0.005,5.473333,1200,4.084000,5,0.005,0.1,0.,1000,0,0,0,0,182.9633,3.723333
A24001,50.27600,0.5,0.01,0.1,0.098333,200,617.6010,8,0.02,0.5,18.72533,2200,136.9720,9,0.02,0.005,3.459000,1200,6.979000,5,0.005,0.1,0.,1000,0,0,0,0,114.1200,2.320000
A24003,51.21167,0.5,0.01,0.1,0.027000,200,678.0483,8,0.02,0.5,20.98100,2200,128.3747,9,0.02,0.005,3.046333,1200,4.092667,5,0.005,0.1,0.,1000,0,0,0,0,151.2800,3.093333
A24005,57.02733,0.5,0.01,0.1,0.032333,200,495.1457,8,0.02,0.5,12.90300,2200,192.1870,9,0.02,0.005,5.691333,1200,4.095667,5,0.005,0.1,0.,1000,0,0,0,0,169.2800,3.460000
A24009,54.87900,0.5,0.01,0.1,0.091000,200,559.4777,8,0.02,0.5,14.26067,2200,154.5793,9,0.02,0.005,4.809333,1200,4.139000,5,0.005,0.1,0.,1000,0,0,0,0,153.2033,3.123333
A24011,55.46666,0.5,0.01,0.1,0.047667,200,638.6863,8,0.02,0.5,17.93333,2200,132.6873,9,0.02,0.005,3.976000,1200,4.737000,5,0.005,0.1,0.,1000,0,0,0,0,158.9900,3.243333
A24013,52.07600,0.5,0.01,0.1,0.055667,200,618.6436,8,0.02,0.5,15.63133,2200,150.4720,9,0.02,0.005,5.225333,1200,4.090333,5,0.005,0.1,0.,1000,0,0,0,0,154.2067,3.150000
A24015,57.71300,0.5,0.01,0.1,0.070333,200,539.6203,8,0.02,0.5,12.74467,2200,169.8057,9,0.02,0.005,5.706666,1200,4.089333,5,0.005,0.1,0.,1000,0,0,0,0,168.5333,3.430000
A24017,53.24800,0.5,0.01,0.1,0.033667,200,493.8950,8,0.02,0.5,11.57567,2200,140.6843,9,0.02,0.005,4.002666,1200,6.318333,5,0.005,0.1,0.,1000,0,0,0,0,144.5167,2.943333
A24019,49.96901,0.5,0.01,0.1,0.034333,200,588.9641,8,0.02,0.5,14.45033,2200,135.1327,9,0.02,0.005,4.316000,1200,4.898000,5,0.005,0.1,0.,1000,0,0,0,0,137.6100,2.800000
A24021,53.82734,0.5,0.01,0.1,0.053000,200,596.3300,8,0.02,0.5,15.69300,2200,150.6103,9,0.02,0.005,5.489000,1200,4.088334,5,0.005,0.1,0.,1000,0,0,0,0,158.2433,3.230000
A24023,48.64033,0.5,0.01,0.1,0.027000,200,672.8543,8,0.02,0.5,22.37233,2200,140.5807,9,0.02,0.005,3.782333,1200,4.656000,5,0.005,0.1,0.,1000,0,0,0,0,115.6867,2.363333
A24025,52.53100,0.5,0.01,0.1,0.048000,200,610.4777,8,0.02,0.5,16.33267,2200,151.5763,9,0.02,0.005,4.952000,1200,4.094333,5,0.005,0.1,0.,1000,0,0,0,0,154.4533,3.153333
A24027,52.60700,0.5,0.01,0.1,0.038333,200,576.8637,8,0.02,0.5,14.27033,2200,165.4870,9,0.02,0.005,5.419000,1200,4.091333,5,0.005,0.1,0.,1000,0,0,0,0,161.4600,3.296667
A24029,49.89434,0.5,0.01,0.1,0.032333,200,692.1994,8,0.02,0.5,22.12967,2200,125.9137,9,0.02,0.005,2.920667,1200,4.086333,5,0.005,0.1,0.,1000,0,0,0,0,134.4733,2.746667
