TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.017146,0.918392,0,0.001713,0.017146,0.500000,0.000918,0.001404
A10003,1,0,0,1,0,1,0,1,0,0.012274,0.634991,0,0.001229,0.012274,0.500000,0.000635,0.000922
A10005,1,0,0,1,0,1,0,1,0,0.019286,0.962389,0,0.001930,0.019286,0.500000,0.000962,0.001010
A11001,1,0,0,1,0,1,0,1,0,0.008918,0.428331,0,0.000891,0.008918,0.500000,0.000428,0.001988
A24001,1,0,0,1,0,1,0,1,0,0.008368,0.530269,0,0.000838,0.008368,0.500000,0.000530,0.002107
A24003,1,0,0,1,0,1,0,1,0,0.008202,0.414336,0,0.000820,0.008202,0.500000,0.000414,0.001039
A24005,1,0,0,1,0,1,0,1,0,0.007775,0.395780,0,0.000778,0.007775,0.500000,0.000396,0.001143
A24009,1,0,0,1,0,1,0,1,0,0.007454,0.409787,0,0.000746,0.007454,0.500000,0.000410,0.001271
A24011,1,0,0,1,0,1,0,1,0,0.015592,0.790458,0,0.001561,0.015592,0.500000,0.000790,0.001177
A24013,1,0,0,1,0,1,0,1,0,0.007078,0.368814,0,0.000708,0.007078,0.500000,0.000369,0.001415
A24015,1,0,0,1,0,1,0,1,0,0.014782,0.771883,0,0.001478,0.014782,0.500000,0.000772,0.001365
A24017,1,0,0,1,0,1,0,1,0,0.006339,0.354018,0,0.000634,0.006339,0.500000,0.000354,0.001638
A24019,1,0,0,1,0,1,0,1,0,0.012059,0.702543,0,0.001205,0.012059,0.500000,0.000703,0.001138
A24021,1,0,0,1,0,1,0,1,0,0.010497,0.556149,0,0.001051,0.010497,0.500000,0.000556,0.001391
A24023,1,0,0,1,0,1,0,1,0,0.012705,0.681407,0,0.001271,0.012705,0.500000,0.000681,0.000923
A24025,1,0,0,1,0,1,0,1,0,0.007529,0.393671,0,0.000752,0.007529,0.500000,0.000394,0.000934
A24027,1,0,0,1,0,1,0,1,0,0.005381,0.273146,0,0.000538,0.005381,0.500000,0.000273,0.001283
A24029,1,0,0,1,0,1,0,1,0,0.012939,0.678525,0,0.001293,0.012939,0.500000,0.000679,0.000927
A24031,1,0,0,1,0,1,0,1,0,0.007495,0.383680,0,0.000750,0.007495,0.500000,0.000384,0.001503
A24033,1,0,0,1,0,1,0,1,0,0.007456,0.386535,0,0.000746,0.007456,0.500000,0.000387,0.001773
A24035,1,0,0,1,0,1,0,1,0,0.014200,0.754529,0,0.001419,0.014200,0.500000,0.000755,0.001031
A24037,1,0,0,1,0,1,0,1,0,0.005805,0.337132,0,0.000580,0.005805,0.500000,0.000337,0.001564
A24039,1,0,0,1,0,1,0,1,0,0.012746,0.689143,0,0.001275,0.012746,0.500000,0.000689,0.001251
A24041,1,0,0,1,0,1,0,1,0,0.013382,0.740139,0,0.001340,0.013382,0.500000,0.000740,0.001039
A24043,1,0,0,1,0,1,0,1,0,0.007474,0.412688,0,0.000747,0.007474,0.500000,0.000413,0.001146
A24045,1,0,0,1,0,1,0,1,0,0.015615,0.812445,0,0.001560,0.015615,0.500000,0.000812,0.001684
A24047,1,0,0,1,0,1,0,1,0,0.013508,0.757414,0,0.001352,0.013508,0.500000,0.000757,0.001493
A24510,1,0,0,1,0,1,0,1,0,0.006445,0.303354,0,0.000645,0.006445,0.500000,0.000303,0.000965
A36003,1,0,0,1,0,1,0,1,0,0.006143,0.368158,0,0.000615,0.006143,0.500000,0.000368,0.001539
A36007,1,0,0,1,0,1,0,1,0,0.006228,0.373281,0,0.000623,0.006228,0.500000,0.000373,0.001019
A36015,1,0,0,1,0,1,0,1,0,0.005433,0.333494,0,0.000544,0.005433,0.500000,0.000333,0.001791
A36017,1,0,0,1,0,1,0,1,0,0.006200,0.373372,0,0.000620,0.006200,0.500000,0.000373,0.000811
A36023,1,0,0,1,0,1,0,1,0,0.006758,0.389957,0,0.000677,0.006758,0.500000,0.000390,0.000793
A36025,1,0,0,1,0,1,0,1,0,0.006059,0.375723,0,0.000605,0.006059,0.500000,0.000376,0.000929
A36043,1,0,0,1,0,1,0,1,0,0.005753,0.367137,0,0.000575,0.005753,0.500000,0.000367,0.000779
A36051,1,0,0,1,0,1,0,1,0,0.007065,0.417295,0,0.000707,0.007065,0.500000,0.000417,0.001134
A36053,1,0,0,1,0,1,0,1,0,0.007707,0.437538,0,0.000770,0.007707,0.500000,0.000438,0.000817
A36065,1,0,0,1,0,1,0,1,0,0.006859,0.412058,0,0.000686,0.006859,0.500000,0.000412,0.000770
A36067,1,0,0,1,0,1,0,1,0,0.008064,0.441234,0,0.000805,0.008064,0.500000,0.000441,0.000781
A36069,1,0,0,1,0,1,0,1,0,0.007477,0.428732,0,0.000748,0.007477,0.500000,0.000429,0.001251
A36077,1,0,0,1,0,1,0,1,0,0.006197,0.378588,0,0.000619,0.006197,0.500000,0.000379,0.000854
A36095,1,0,0,1,0,1,0,1,0,0.006269,0.387445,0,0.000628,0.006269,0.500000,0.000387,0.000825
A36097,1,0,0,1,0,1,0,1,0,0.006667,0.399242,0,0.000667,0.006667,0.500000,0.000399,0.001247
A36101,1,0,0,1,0,1,0,1,0,0.006434,0.399397,0,0.000643,0.006434,0.500000,0.000399,0.001489
A36107,1,0,0,1,0,1,0,1,0,0.005667,0.344492,0,0.000567,0.005667,0.500000,0.000344,0.001216
A36109,1,0,0,1,0,1,0,1,0,0.005754,0.336590,0,0.000576,0.005754,0.500000,0.000337,0.001184
A36123,1,0,0,1,0,1,0,1,0,0.006586,0.396028,0,0.000659,0.006586,0.500000,0.000396,0.001192
A37001,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37005,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37009,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37033,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37067,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37077,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37081,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37131,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37135,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37145,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37157,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37169,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37171,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37181,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37185,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A37189,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A42001,1,0,0,1,0,1,0,1,0,0.007254,0.376923,0,0.000726,0.007254,0.500000,0.000377,0.002194
A42009,1,0,0,1,0,1,0,1,0,0.006337,0.372231,0,0.000635,0.006337,0.500000,0.000372,0.001321
A42011,1,0,0,1,0,1,0,1,0,0.005835,0.301264,0,0.000583,0.005835,0.500000,0.000301,0.001088
A42013,1,0,0,1,0,1,0,1,0,0.006051,0.337472,0,0.000606,0.006051,0.500000,0.000337,0.001005
A42015,1,0,0,1,0,1,0,1,0,0.005458,0.322123,0,0.000546,0.005458,0.500000,0.000322,0.001378
A42021,1,0,0,1,0,1,0,1,0,0.007018,0.371211,0,0.000702,0.007018,0.500000,0.000371,0.000917
A42023,1,0,0,1,0,1,0,1,0,0.005074,0.301675,0,0.000507,0.005074,0.500000,0.000302,0.000907
A42025,1,0,0,1,0,1,0,1,0,0.005301,0.288812,0,0.000530,0.005301,0.500000,0.000289,0.001071
A42027,1,0,0,1,0,1,0,1,0,0.006890,0.394505,0,0.000688,0.006890,0.500000,0.000395,0.000871
A42029,1,0,0,1,0,1,0,1,0,0.013209,0.651974,0,0.001320,0.013209,0.500000,0.000652,0.001170
A42033,1,0,0,1,0,1,0,1,0,0.006060,0.349468,0,0.000606,0.006060,0.500000,0.000349,0.000780
A42035,1,0,0,1,0,1,0,1,0,0.005726,0.339508,0,0.000572,0.005726,0.500000,0.000340,0.000781
A42037,1,0,0,1,0,1,0,1,0,0.005834,0.332973,0,0.000583,0.005834,0.500000,0.000333,0.000835
A42041,1,0,0,1,0,1,0,1,0,0.006736,0.362641,0,0.000675,0.006736,0.500000,0.000363,0.001182
A42043,1,0,0,1,0,1,0,1,0,0.006381,0.338810,0,0.000639,0.006381,0.500000,0.000339,0.001596
A42047,1,0,0,1,0,1,0,1,0,0.005699,0.328118,0,0.000569,0.005699,0.500000,0.000328,0.000917
A42055,1,0,0,1,0,1,0,1,0,0.007421,0.389149,0,0.000741,0.007421,0.500000,0.000389,0.001142
A42057,1,0,0,1,0,1,0,1,0,0.005340,0.306181,0,0.000534,0.005340,0.500000,0.000306,0.001630
A42061,1,0,0,1,0,1,0,1,0,0.005188,0.304885,0,0.000518,0.005188,0.500000,0.000305,0.001113
A42063,1,0,0,1,0,1,0,1,0,0.005890,0.320920,0,0.000589,0.005890,0.500000,0.000321,0.000924
A42065,1,0,0,1,0,1,0,1,0,0.005490,0.312094,0,0.000549,0.005490,0.500000,0.000312,0.000899
A42067,1,0,0,1,0,1,0,1,0,0.006100,0.338422,0,0.000611,0.006100,0.500000,0.000338,0.001366
A42069,1,0,0,1,0,1,0,1,0,0.006636,0.368678,0,0.000664,0.006636,0.500000,0.000369,0.000912
A42071,1,0,0,1,0,1,0,1,0,0.011215,0.505626,0,0.001122,0.011215,0.500000,0.000506,0.001285
A42075,1,0,0,1,0,1,0,1,0,0.009476,0.450063,0,0.000947,0.009476,0.500000,0.000450,0.001014
A42079,1,0,0,1,0,1,0,1,0,0.006006,0.335704,0,0.000601,0.006006,0.500000,0.000336,0.001000
A42081,1,0,0,1,0,1,0,1,0,0.005348,0.315623,0,0.000535,0.005348,0.500000,0.000316,0.000819
A42083,1,0,0,1,0,1,0,1,0,0.005243,0.301396,0,0.000524,0.005243,0.500000,0.000301,0.000912
A42087,1,0,0,1,0,1,0,1,0,0.005489,0.310661,0,0.000548,0.005489,0.500000,0.000311,0.001067
A42093,1,0,0,1,0,1,0,1,0,0.005106,0.290257,0,0.000511,0.005106,0.500000,0.000290,0.001627
A42097,1,0,0,1,0,1,0,1,0,0.006961,0.386406,0,0.000696,0.006961,0.500000,0.000386,0.000801
A42099,1,0,0,1,0,1,0,1,0,0.006026,0.328291,0,0.000602,0.006026,0.500000,0.000328,0.001075
A42105,1,0,0,1,0,1,0,1,0,0.005304,0.313751,0,0.000530,0.005304,0.500000,0.000314,0.000928
A42107,1,0,0,1,0,1,0,1,0,0.006250,0.339788,0,0.000625,0.006250,0.500000,0.000340,0.000822
A42109,1,0,0,1,0,1,0,1,0,0.005776,0.316070,0,0.000577,0.005776,0.500000,0.000316,0.001315
A42111,1,0,0,1,0,1,0,1,0,0.009311,0.519272,0,0.000932,0.009311,0.500000,0.000519,0.001107
A42113,1,0,0,1,0,1,0,1,0,0.005733,0.319734,0,0.000574,0.005733,0.500000,0.000320,0.000812
A42115,1,0,0,1,0,1,0,1,0,0.005804,0.328930,0,0.000581,0.005804,0.500000,0.000329,0.000919
A42117,1,0,0,1,0,1,0,1,0,0.005607,0.337459,0,0.000560,0.005607,0.500000,0.000337,0.001165
A42119,1,0,0,1,0,1,0,1,0,0.005458,0.300942,0,0.000546,0.005458,0.500000,0.000301,0.000916
A42127,1,0,0,1,0,1,0,1,0,0.006312,0.361719,0,0.000631,0.006312,0.500000,0.000362,0.000697
A42131,1,0,0,1,0,1,0,1,0,0.005296,0.317413,0,0.000530,0.005296,0.500000,0.000317,0.001345
A42133,1,0,0,1,0,1,0,1,0,0.008696,0.447683,0,0.000869,0.008696,0.500000,0.000448,0.001303
A47091,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A47163,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,2.18E-03
A51001,1,0,0,1,0,1,0,1,0,0.010158,0.621683,0,0.001016,0.010158,0.500000,0.000622,0.001093
A51003,1,0,0,1,0,1,0,1,0,0.006518,0.407016,0,0.000651,0.006518,0.500000,0.000407,0.001228
A51005,1,0,0,1,0,1,0,1,0,0.003545,0.246957,0,0.000354,0.003545,0.500000,0.000247,0.001352
A51007,1,0,0,1,0,1,0,1,0,0.007971,0.492639,0,0.000798,0.007971,0.500000,0.000493,0.002100
A51009,1,0,0,1,0,1,0,1,0,0.005551,0.372783,0,0.000555,0.005551,0.500000,0.000373,0.001072
A51011,1,0,0,1,0,1,0,1,0,0.005872,0.371196,0,0.000586,0.005872,0.500000,0.000371,0.001336
