TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.002874,0.,10.00000,0.005000,na,na,0.005000,0.002874,0.,10.00000,0.005000,na,na,0.000100,0.000469,0.010000,0.726394,0.000100,na,na,0.000100,0.000469,0.010000,0.726394,0.000100,505.1659,50000.00,0.00001,1.07,50000.00,315.0579,0.00001,1.07,79.89474,856.3211,0.00001,1.07,79.89474,856.3211,0.00001,1.07,na,na,na,na,na,na
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001037,0.,10.00000,0.005000,na,na,0.005000,0.001037,0.,10.00000,0.005000,na,na,0.000100,0.028556,0.000408,0.762933,0.000100,na,na,0.000100,0.028556,0.000408,0.762933,0.000100,184.5160,50000.00,0.00001,1.07,50000.00,1292.950,0.00001,1.07,4.587181,1236.568,0.00001,1.07,4.587181,1236.568,0.00001,1.07,na,na,na,na,na,na
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001485,0.,10.00000,0.005000,na,na,0.005000,0.001485,0.,10.00000,0.005000,na,na,0.000100,0.000300,0.010000,0.300010,0.000100,na,na,0.000100,0.000300,0.010000,0.300010,0.000100,520.9985,50000.00,0.00001,1.07,50000.00,275.3669,0.00001,1.07,173.0032,1355.627,0.00001,1.07,173.0032,1355.627,0.00001,1.07,na,na,na,na,na,na
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.002734,0.,10.00000,0.005000,na,na,0.005000,0.002734,0.,10.00000,0.005000,na,na,0.000100,0.000537,0.010000,0.294196,0.000100,na,na,0.000100,0.000537,0.010000,0.294196,0.000100,239.7126,50000.00,0.00001,1.07,42446.64,8142.037,0.00001,1.07,62.64570,715.5851,0.00001,1.07,62.64570,715.5851,0.00001,1.07,na,na,na,na,na,na
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000868,0.,10.00000,0.005000,na,na,0.005000,0.000868,0.,10.00000,0.005000,na,na,0.000100,0.003372,0.003142,1.391354,0.000100,na,na,0.000100,0.003372,0.003142,1.391354,0.000100,229.2239,50000.00,0.00001,1.07,50000.00,1044.527,0.00001,1.07,24.05520,952.7112,0.00001,1.07,24.05520,952.7112,0.00001,1.07,na,na,na,na,na,na
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001054,0.,10.00000,0.005000,na,na,0.005000,0.001054,0.,10.00000,0.005000,na,na,0.000100,0.007587,0.005057,0.147863,0.000100,na,na,0.000100,0.007587,0.005057,0.147863,0.000100,94.24905,50000.00,0.00001,1.07,50000.00,6854.174,0.00001,1.07,15.27714,1338.605,0.00001,1.07,15.27714,1338.605,0.00001,1.07,na,na,na,na,na,na
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.004369,0.,9.666695,0.005000,na,na,0.005000,0.004369,0.,9.666695,0.005000,na,na,0.000100,0.000215,0.010000,0.298357,0.000100,na,na,0.000100,0.000215,0.010000,0.298357,0.000100,322.3081,50000.00,0.00001,1.07,35274.27,12522.44,0.00001,1.07,164.2803,1220.600,0.00001,1.07,164.2803,1220.600,0.00001,1.07,na,na,na,na,na,na
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001733,0.,10.00000,0.005000,na,na,0.005000,0.001733,0.,10.00000,0.005000,na,na,0.000100,0.001180,0.010000,1.085531,0.000100,na,na,0.000100,0.001180,0.010000,1.085531,0.000100,269.5144,50000.00,0.00001,1.07,41656.63,6672.311,0.00001,1.07,51.37725,913.2318,0.00001,1.07,51.37725,913.2318,0.00001,1.07,na,na,na,na,na,na
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000419,0.,10.00000,0.005000,na,na,0.005000,0.000419,0.,10.00000,0.005000,na,na,0.000100,0.019492,0.000702,0.620776,0.000100,na,na,0.000100,0.019492,0.000702,0.620776,0.000100,243.2835,50000.00,0.00001,1.07,50000.00,1111.922,0.00001,1.07,5.570017,1042.275,0.00001,1.07,5.570017,1042.275,0.00001,1.07,na,na,na,na,na,na
