TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,52.70833,0.5,0.01,0.1,0.002333,200,306.3970,8,0.02,0.5,13.52567,2200,458.7137,9,0.02,0.005,8.179000,1200,9.571667,5,0.005,0.1,0.,1000,0,0,0,0,237.0533,4.796667
A10003,13.36867,0.5,0.01,0.1,0.,200,1229.960,8,0.02,0.5,18.60667,2200,15.85167,9,0.02,0.005,4.835000,1200,0.321667,5,0.005,0.1,0.,1000,0,0,0,0,213.5533,4.316666
A10005,79.84133,0.5,0.01,0.1,0.004333,200,328.9500,8,0.02,0.5,8.691000,2200,537.6823,9,0.02,0.005,9.428000,1200,13.71667,5,0.005,0.1,0.,1000,0,0,0,0,219.2400,4.446666
A11001,13.76133,0.5,0.01,0.1,0.,200,372.0254,8,0.02,0.5,13.91833,2200,447.3640,9,0.02,0.005,8.673667,1200,9.510333,5,0.005,0.1,0.,1000,0,0,0,0,273.5300,5.560000
A24001,27.16800,0.5,0.01,0.1,0.,200,982.6083,8,0.02,0.5,19.40100,2200,101.9070,9,0.02,0.005,5.336334,1200,2.102667,5,0.005,0.1,0.,1000,0,0,0,0,133.3300,2.693333
A24003,6.191667,0.5,0.01,0.1,0.,200,957.6053,8,0.02,0.5,18.76067,2200,49.13933,9,0.02,0.005,4.900000,1200,1.361333,5,0.005,0.1,0.,1000,0,0,0,0,261.4900,5.310000
A24005,13.08667,0.5,0.01,0.1,0.,200,237.3453,8,0.02,0.5,14.15100,2200,626.9097,9,0.02,0.005,7.177333,1200,14.27267,5,0.005,0.1,0.,1000,0,0,0,0,224.0467,4.570000
A24009,12.23733,0.5,0.01,0.1,0.,200,547.8926,8,0.02,0.5,14.75300,2200,269.3040,9,0.02,0.005,6.856000,1200,5.406000,5,0.005,0.1,0.,1000,0,0,0,0,223.6700,4.536667
A24011,21.18967,0.5,0.01,0.1,0.,200,1323.463,8,0.02,0.5,17.89267,2200,20.19133,9,0.02,0.005,4.857000,1200,0.435667,5,0.005,0.1,0.,1000,0,0,0,0,155.8400,3.180000
A24013,9.323667,0.5,0.01,0.1,0.,200,785.8757,8,0.02,0.5,16.56967,2200,218.3020,9,0.02,0.005,7.336000,1200,4.275333,5,0.005,0.1,0.,1000,0,0,0,0,247.1167,5.023333
A24015,24.12900,0.5,0.01,0.1,0.001000,200,517.2316,8,0.02,0.5,14.20867,2200,363.8440,9,0.02,0.005,7.487667,1200,8.283333,5,0.005,0.1,0.,1000,0,0,0,0,237.6133,4.830000
A24017,6.762000,0.5,0.01,0.1,0.,200,732.6746,8,0.02,0.5,10.86433,2200,191.7020,9,0.02,0.005,6.457666,1200,4.709667,5,0.005,0.1,0.,1000,0,0,0,0,121.4533,2.473333
A24019,11.02967,0.5,0.01,0.1,0.,200,1189.643,8,0.02,0.5,13.24067,2200,31.81000,9,0.02,0.005,4.116667,1200,0.572000,5,0.005,0.1,0.,1000,0,0,0,0,95.03000,1.930000
A24021,15.28767,0.5,0.01,0.1,0.,200,566.3439,8,0.02,0.5,16.09400,2200,284.5807,9,0.02,0.005,6.989000,1200,5.503334,5,0.005,0.1,0.,1000,0,0,0,0,265.8133,5.390000
A24023,38.83366,0.5,0.01,0.1,0.,200,1604.291,8,0.02,0.5,21.37967,2200,51.48334,9,0.02,0.005,4.604000,1200,0.943000,5,0.005,0.1,0.,1000,0,0,0,0,81.50000,1.663333
A24025,12.37267,0.5,0.01,0.1,0.,200,646.6490,8,0.02,0.5,16.56567,2200,297.6467,9,0.02,0.005,6.660334,1200,6.488667,5,0.005,0.1,0.,1000,0,0,0,0,244.7733,4.970000
A24027,8.802333,0.5,0.01,0.1,0.,200,474.6606,8,0.02,0.5,15.29733,2200,427.5560,9,0.02,0.005,7.274667,1200,9.967000,5,0.005,0.1,0.,1000,0,0,0,0,250.9567,5.100000
A24029,15.17100,0.5,0.01,0.1,0.,200,1064.716,8,0.02,0.5,18.74733,2200,25.21867,9,0.02,0.005,4.803333,1200,0.480667,5,0.005,0.1,0.,1000,0,0,0,0,230.3367,4.663333
A24031,13.04267,0.5,0.01,0.1,0.,200,281.5690,8,0.02,0.5,13.99767,2200,604.0793,9,0.02,0.005,7.271667,1200,14.23900,5,0.005,0.1,0.,1000,0,0,0,0,214.4667,4.346667
A24033,9.483334,0.5,0.01,0.1,0.,200,427.3733,8,0.02,0.5,13.64633,2200,375.8350,9,0.02,0.005,7.467333,1200,7.623333,5,0.005,0.1,0.,1000,0,0,0,0,241.9000,4.920000
A24035,26.69000,0.5,0.01,0.1,0.000667,200,582.1887,8,0.02,0.5,16.89800,2200,256.0423,9,0.02,0.005,6.421999,1200,4.966000,5,0.005,0.1,0.,1000,0,0,0,0,249.8500,5.066667
A24037,4.877000,0.5,0.01,0.1,0.,200,819.1174,8,0.02,0.5,15.13633,2200,88.43366,9,0.02,0.005,6.294666,1200,1.429000,5,0.005,0.1,0.,1000,0,0,0,0,178.8400,3.630000
A24039,5.872333,0.5,0.01,0.1,0.,200,1286.968,8,0.02,0.5,12.69467,2200,16.79167,9,0.02,0.005,3.685667,1200,0.283333,5,0.005,0.1,0.,1000,0,0,0,0,97.24000,1.976667
A24041,19.98633,0.5,0.01,0.1,0.,200,1220.820,8,0.02,0.5,16.51533,2200,20.44600,9,0.02,0.005,4.825000,1200,0.387000,5,0.005,0.1,0.,1000,0,0,0,0,127.5267,2.596667
A24043,9.023000,0.5,0.01,0.1,0.002000,200,18.44133,8,0.02,0.5,8.039667,2200,766.5510,9,0.02,0.005,9.792000,1200,15.68000,5,0.005,0.1,0.,1000,0,0,0,0,184.5733,3.770000
A24045,15.01867,0.5,0.01,0.1,0.,200,786.3946,8,0.02,0.5,10.02633,2200,158.0753,9,0.02,0.005,5.275667,1200,3.977000,5,0.005,0.1,0.,1000,0,0,0,0,140.7100,2.856667
A24047,19.23700,0.5,0.01,0.1,0.,200,781.5830,8,0.02,0.5,9.684000,2200,140.7877,9,0.02,0.005,4.862667,1200,3.235333,5,0.005,0.1,0.,1000,0,0,0,0,122.0400,2.480000
A24510,7.271334,0.5,0.01,0.1,0.,200,782.7480,8,0.02,0.5,19.68167,2200,151.3467,9,0.02,0.005,6.361000,1200,2.899667,5,0.005,0.1,0.,1000,0,0,0,0,347.9400,7.076666
A36003,7.955000,0.5,0.01,0.1,0.,200,1575.621,8,0.02,0.5,19.91100,2200,13.08567,9,0.02,0.005,4.076667,1200,0.198000,5,0.005,0.1,0.,1000,0,0,0,0,68.57333,1.403333
A36007,6.378666,0.5,0.01,0.1,0.,200,1427.423,8,0.02,0.5,12.06200,2200,42.63767,9,0.02,0.005,4.242667,1200,0.956667,5,0.005,0.1,0.,1000,0,0,0,0,71.06667,1.450000
A36015,3.579333,0.5,0.01,0.1,0.,200,1378.201,8,0.02,0.5,12.79367,2200,21.50767,9,0.02,0.005,4.156000,1200,0.418333,5,0.005,0.1,0.,1000,0,0,0,0,74.87333,1.530000
A36017,7.756333,0.5,0.01,0.1,0.,200,1499.717,8,0.02,0.5,17.06000,2200,42.19033,9,0.02,0.005,4.469667,1200,0.863333,5,0.005,0.1,0.,1000,0,0,0,0,69.62667,1.423333
