TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.002994,0.,10.00000,0.005000,na,na,0.005000,0.002994,0.,10.00000,0.005000,na,na,0.000100,0.000389,0.010000,0.655212,0.000100,na,na,0.000100,0.000389,0.010000,0.655212,0.000100,482.1716,50000.00,0.00001,1.07,50000.00,276.6664,0.00001,1.07,92.40765,856.5095,0.00001,1.07,92.40765,856.5095,0.00001,1.07,na,na,na,na,na,na
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000879,0.,10.00000,0.005000,na,na,0.005000,0.000879,0.,10.00000,0.005000,na,na,0.000100,0.058843,0.000185,0.606795,0.000100,na,na,0.000100,0.058843,0.000185,0.606795,0.000100,145.3426,50000.00,0.00001,1.07,50000.00,1208.130,0.00001,1.07,2.065858,1236.568,0.00001,1.07,2.065858,1236.568,0.00001,1.07,na,na,na,na,na,na
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001448,0.,10.00000,0.005000,na,na,0.005000,0.001448,0.,10.00000,0.005000,na,na,0.000100,0.000229,0.010000,0.258752,0.000100,na,na,0.000100,0.000229,0.010000,0.258752,0.000100,314.0070,50000.00,0.00001,1.07,50000.00,256.6288,0.00001,1.07,204.9969,1358.407,0.00001,1.07,204.9969,1358.407,0.00001,1.07,na,na,na,na,na,na
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.002927,0.,10.00000,0.005000,na,na,0.005000,0.002927,0.,10.00000,0.005000,na,na,0.000100,0.000465,0.010000,0.274102,0.000100,na,na,0.000100,0.000465,0.010000,0.274102,0.000100,251.7885,50000.00,0.00001,1.07,40410.88,6665.110,0.00001,1.07,69.07513,715.5851,0.00001,1.07,69.07513,715.5851,0.00001,1.07,na,na,na,na,na,na
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000802,0.,10.00000,0.005000,na,na,0.005000,0.000802,0.,10.00000,0.005000,na,na,0.000100,0.003617,0.002906,1.398667,0.000100,na,na,0.000100,0.003617,0.002906,1.398667,0.000100,173.2716,50000.00,0.00001,1.07,50000.00,973.5137,0.00001,1.07,22.69556,952.7112,0.00001,1.07,22.69556,952.7112,0.00001,1.07,na,na,na,na,na,na
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001234,0.,10.00000,0.005000,na,na,0.005000,0.001234,0.,10.00000,0.005000,na,na,0.000100,0.008524,0.004314,0.186140,0.000100,na,na,0.000100,0.008524,0.004314,0.186140,0.000100,83.02235,50000.00,0.00001,1.07,50000.00,5683.611,0.00001,1.07,11.02061,1338.605,0.00001,1.07,11.02061,1338.605,0.00001,1.07,na,na,na,na,na,na
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.005224,0.,9.845038,0.005000,na,na,0.005000,0.005224,0.,9.845038,0.005000,na,na,0.000100,0.000179,0.010000,0.269844,0.000100,na,na,0.000100,0.000179,0.010000,0.269844,0.000100,365.3097,50000.00,0.00001,1.07,31122.04,10904.11,0.00001,1.07,191.3923,1222.983,0.00001,1.07,191.3923,1222.983,0.00001,1.07,na,na,na,na,na,na
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001732,0.,10.00000,0.005000,na,na,0.005000,0.001732,0.,10.00000,0.005000,na,na,0.000100,0.001126,0.010000,1.073035,0.000100,na,na,0.000100,0.001126,0.010000,1.073035,0.000100,302.4209,50000.00,0.00001,1.07,37123.96,5367.905,0.00001,1.07,53.27010,913.2318,0.00001,1.07,53.27010,913.2318,0.00001,1.07,na,na,na,na,na,na
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000379,0.,10.00000,0.005000,na,na,0.005000,0.000379,0.,10.00000,0.005000,na,na,0.000100,0.038844,0.000331,0.501919,0.000100,na,na,0.000100,0.038844,0.000331,0.501919,0.000100,186.5532,50000.00,0.00001,1.07,50000.00,1096.498,0.00001,1.07,2.827557,1042.275,0.00001,1.07,2.827557,1042.275,0.00001,1.07,na,na,na,na,na,na
